proteinID,all_MT,unique_MT
G5B6G2,6949,4752
G5B6G3,3493,2383
G5B6G4,3295,2205
G5B6G7,1423,979
G5B6G9,3061,2087
G5B6H0,3052,2095
G5B6H2,7399,5081
G5B6H3,5059,3457
G5B6H7,6931,4746
G5B6I0,9208,6317
G5B6I1,6139,4311
G5B6I2,1504,1024
G5B6I3,6778,4727
G5B6I5,15544,10711
G5B6I6,3286,2247
G5B6I7,3367,2328
G5B6I8,3997,2791
G5B6I9,4906,3288
G5B6J0,1549,1077
G5B6J1,2413,1666
G5B6J2,7885,5223
G5B6J3,1486,998
G5B6J4,4951,3409
G5B6J7,9397,6291
G5B6J9,7642,5144
G5B6K1,13798,9328
G5B6K4,1801,1232
G5B6K5,11251,7809
G5B6K6,7273,4975
G5B6K7,4195,2855
G5B6K8,2602,1739
G5B6K9,5419,3731
G5B6L0,1900,1297
G5B6L1,5392,3676
G5B6L3,6553,4469
G5B6L5,1504,1021
G5B6L6,1207,819
G5B6L7,3457,2306
G5B6L9,7039,4754
G5B6M1,2800,1905
G5B6M2,2143,1458
G5B6M5,6562,4437
G5B6M6,2260,1490
G5B6M7,3088,2105
G5B6M8,1666,1136
G5B6M9,2278,1550
G5B6N0,2305,1584
G5B6N1,1171,795
G5B6N2,4483,3058
G5B6N4,18271,12332
G5B6N5,4816,3334
G5B6N6,13915,9379
G5B6N7,5545,3764
G5B6N8,7120,4838
G5B6N9,4609,3144
G5B6P0,7597,5232
G5B6P1,5491,3739
G5B6P2,13933,9435
G5B6P5,6922,4687
G5B6P6,13429,9052
G5B6P7,1468,978
G5B6P8,1135,765
G5B6P9,3862,2591
G5B6Q0,1702,1172
G5B6Q5,10846,7403
G5B6Q7,1252,847
G5B6Q8,1873,1265
G5B6S0,9955,6890
G5B6S1,18703,12767
G5B6S2,1072,742
G5B6S4,12772,8737
G5B6S5,2539,1775
G5B6T0,4015,2732
G5B6T1,1468,1007
G5B6T4,9298,6417
G5B6T5,7759,5417
G5B6T6,4249,2918
G5B6T9,6706,4591
G5B6U0,7948,5554
G5B6U1,5599,3815
G5B6U3,2035,1418
G5B6U4,1864,1296
G5B6U5,9613,6581
G5B6U7,2755,1882
G5B6U9,3817,2630
G5B6V0,12835,8745
G5B6V5,4708,3272
G5B6V6,14302,9830
G5B6V7,5896,4081
G5B6V8,3340,2267
G5B6V9,3133,2149
G5B6W0,5068,3502
G5B6W1,6805,4741
G5B6W2,1387,947
G5B6W4,5545,3793
G5B6W5,3817,2646
G5B6W6,4159,2851
G5B6W7,2503,1706
G5B6W8,4366,3002
G5B6W9,4528,3090
G5B6X0,8812,5995
G5B6X3,9631,6668
G5B6X4,3979,2784
G5B6X5,3826,2666
G5B6X6,10711,7344
G5B6X7,2719,1889
G5B6X9,2710,1850
G5B6Y0,14905,10387
G5B6Y1,883,606
G5B6Y2,2935,2074
G5B6Y3,5608,3895
G5B6Y5,4303,2949
G5B6Y6,6562,4511
G5B6Y7,1873,1274
G5B6Z3,5176,3532
G5B6Z5,5617,3901
G5B701,1090,763
G5B703,3439,2363
G5B704,3736,2591
G5B707,2665,1842
G5B709,2215,1533
G5B710,4879,3373
G5B711,1990,1340
G5B713,2629,1821
G5B717,8083,5544
G5B718,8452,5702
G5B719,2206,1491
G5B720,3790,2602
G5B721,4213,2921
G5B723,550,377
G5B728,2764,1939
G5B729,3610,2519
G5B743,829,566
G5B744,3727,2576
G5B745,5104,3468
G5B746,4735,3195
G5B747,2071,1397
G5B748,7921,5352
G5B749,2197,1492
G5B751,3232,2197
G5B752,8191,5659
G5B753,5959,4086
G5B754,4375,2977
G5B755,2917,2006
G5B756,3142,2097
G5B757,3385,2331
G5B758,9127,6303
G5B759,3304,2284
G5B768,5293,3586
G5B770,2953,2032
G5B772,1999,1368
G5B773,1234,838
G5B778,2971,2000
G5B779,1324,936
G5B780,2818,1905
G5B781,6274,4288
G5B782,2863,1953
G5B783,24040,16300
G5B784,1837,1261
G5B785,4465,3073
G5B786,18757,13009
G5B792,2179,1513
G5B794,7057,4793
G5B797,10108,6927
G5B7A0,5698,3905
G5B7A1,2989,2067
G5B7A3,9460,6569
G5B7A4,1369,960
G5B7C4,4420,3058
G5B7C5,3619,2486
G5B7C6,7885,5413
G5B7C8,4672,3205
G5B7E3,3052,2108
G5B7E7,17137,11818
G5B7E9,9703,6708
G5B7F0,3196,2148
G5B7F3,4429,3047
G5B7F4,3673,2584
G5B7F5,4006,2847
G5B7F9,3385,2326
G5B7G3,7021,4856
G5B7G5,10657,7408
G5B7H0,6166,4224
G5B7H2,2143,1487
G5B7H6,3187,2226
G5B7H8,1054,727
G5B7I0,991,674
G5B7I1,613,425
G5B7I2,7750,5307
G5B7I4,13060,8811
G5B7I6,3880,2649
G5B7I7,2710,1795
G5B7I8,8344,5726
G5B7J1,8587,5856
G5B7J2,4249,2896
G5B7J6,4096,2757
G5B7J7,2917,1992
G5B7J8,5554,3772
G5B7K7,1846,1273
G5B7L1,6256,4361
G5B7L2,5320,3646
G5B7L6,7291,5125
G5B7N2,613,424
G5B7N5,2080,1467
G5B7N7,865,606
G5B7N8,2971,2028
G5B7N9,1639,1126
G5B7P1,2359,1575
G5B7P2,2890,1971
G5B7P3,6238,4308
G5B7P4,4078,2787
G5B7P5,2008,1357
G5B7P6,2575,1737
G5B7P7,4285,2966
G5B7P8,4654,3121
G5B7P9,6373,4377
G5B7Q0,11944,8145
G5B7Q1,6301,4294
G5B7Q3,5680,3895
G5B7Q4,2521,1734
G5B7Q7,6607,4581
G5B7R3,2224,1504
G5B7R5,9460,6540
G5B7R9,2782,1944
G5B7S0,3187,2193
G5B7S4,2224,1540
G5B7S8,2647,1811
G5B7S9,1549,1064
G5B7T0,1630,1134
G5B7T4,9775,6764
G5B7T5,6607,4581
G5B7T9,3925,2696
G5B7U0,4465,3092
G5B7U2,5743,3901
G5B7U7,2404,1628
G5B7U8,1621,1111
G5B7V1,3052,2079
G5B7V2,4294,2897
G5B7V3,3466,2338
G5B7V4,820,548
G5B7V5,928,647
G5B7V7,2476,1636
G5B7W0,2332,1562
G5B7W2,4663,3172
G5B7W3,3448,2321
G5B7W4,1405,984
G5B7W5,3412,2363
G5B7W9,2377,1650
G5B7X4,26992,18514
G5B7X6,28720,19986
G5B7X9,4879,3427
G5B7Y0,13177,9150
G5B7Y8,3430,2402
G5B7Y9,3619,2513
G5B7Z0,9523,6556
G5B7Z1,11836,8104
G5B7Z2,1369,936
G5B7Z4,2602,1776
G5B7Z5,3124,2116
G5B7Z6,5779,4040
G5B7Z7,9010,6219
G5B7Z9,18109,12489
G5B800,10135,7035
G5B802,6643,4564
G5B803,7003,4829
G5B804,7570,5297
G5B805,6337,4331
G5B806,5275,3571
G5B807,5122,3506
G5B808,5446,3730
G5B810,13465,9209
G5B813,4348,2952
G5B814,4096,2782
G5B815,10729,7291
G5B816,6274,4293
G5B818,10054,6888
G5B820,5014,3465
G5B821,739,492
G5B823,6634,4482
G5B824,775,528
G5B825,919,622
G5B827,9604,6607
G5B828,5716,4005
G5B829,1963,1330
G5B831,3124,2159
G5B832,3502,2412
G5B833,2350,1590
G5B835,2143,1444
G5B838,8938,6124
G5B839,3466,2364
G5B841,11782,8177
G5B842,883,608
G5B843,4780,3265
G5B844,721,480
G5B845,4123,2804
G5B847,4429,3030
G5B849,18136,12252
G5B851,21754,14998
G5B852,4078,2782
G5B853,2719,1876
G5B855,2620,1780
G5B856,2332,1579
G5B857,5005,3448
G5B862,2980,2067
G5B864,33049,23008
G5B866,6463,4451
G5B868,2692,1868
G5B875,24121,16641
G5B876,4240,2897
G5B877,3637,2456
G5B878,4546,3116
G5B881,5086,3480
G5B883,3538,2408
G5B887,3673,2533
G5B888,2746,1884
G5B889,4501,2991
G5B890,1702,1147
G5B891,6058,4005
G5B892,2512,1673
G5B893,2809,1898
G5B898,1558,1076
G5B899,4771,3277
G5B8A0,7876,5377
G5B8A2,5923,4062
G5B8A8,4024,2733
G5B8B3,4672,3124
G5B8B6,3727,2563
G5B8B9,4690,3254
G5B8C0,1855,1290
G5B8C1,12583,8836
G5B8C4,2755,1905
G5B8C9,1225,837
G5B8D0,2233,1537
G5B8D2,27136,18667
G5B8D4,4096,2780
G5B8D6,5698,3950
G5B8D7,4033,2799
G5B8E0,8065,5643
G5B8E5,7786,5344
G5B8E9,3835,2655
G5B8F1,2575,1784
G5B8F2,3583,2465
G5B8F5,5284,3624
G5B8F9,4798,3270
G5B8G5,2431,1638
G5B8G7,3781,2552
G5B8G8,2548,1732
G5B8G9,2071,1418
G5B8H0,2764,1886
G5B8H1,2737,1836
G5B8H4,6733,4567
G5B8H5,3772,2606
G5B8H6,13447,9035
G5B8I0,10369,7042
G5B8I2,6553,4437
G5B8I3,7183,4966
G5B8I4,6508,4466
G5B8I6,2458,1707
G5B8I7,5554,3764
G5B8J0,3925,2742
G5B8J3,1234,852
G5B8J4,2332,1598
G5B8K4,1756,1212
G5B8K6,910,632
G5B8K7,2224,1519
G5B8K8,4474,3079
G5B8L0,4393,3011
G5B8L1,1684,1152
G5B8L2,2314,1566
G5B8L3,838,578
G5B8L4,3439,2344
G5B8L5,4303,2971
G5B8L6,3520,2442
G5B8L7,10756,7343
G5B8L9,12727,8657
G5B8M0,2359,1595
G5B8M1,5941,4095
G5B8M2,4987,3439
G5B8M4,4825,3324
G5B8M6,8209,5713
G5B8N3,2080,1425
G5B8N4,4969,3348
G5B8N6,4618,3107
G5B8N8,2620,1791
G5B8N9,7147,4765
G5B8P0,1567,1063
G5B8P3,1387,966
G5B8P5,2944,2010
G5B8P6,2773,1895
G5B8P8,16273,10980
G5B8P9,1972,1338
G5B8Q2,3745,2546
G5B8Q3,1945,1289
G5B8Q4,3349,2320
G5B8Q6,5095,3466
G5B8Q7,8758,5984
G5B8Q8,3745,2467
G5B8Q9,6922,4677
G5B8R0,3214,2191
G5B8R1,4195,2832
G5B8R3,4573,3106
G5B8R5,4672,3108
G5B8R8,5392,3696
G5B8S2,15661,10665
G5B8S4,3763,2518
G5B8S5,4105,2816
G5B8S6,2377,1611
G5B8S7,1963,1312
G5B8S8,2332,1553
G5B8S9,1702,1132
G5B8T0,2494,1654
G5B8T1,4690,3183
G5B8T2,5320,3595
G5B8T3,1612,1083
G5B8T5,11161,7497
G5B8T6,2908,1973
G5B8T7,2674,1805
G5B8U3,7255,4921
G5B8U5,4402,3042
G5B8U6,1612,1110
G5B8U7,3952,2751
G5B8U9,16633,11407
G5B8V7,2224,1525
G5B8V8,21187,14792
G5B8W1,17065,11730
G5B8W3,5293,3702
G5B8W4,1414,991
G5B8W5,6562,4523
G5B8W6,1549,1064
G5B8W7,17641,12307
G5B8W9,3340,2318
G5B8X3,3763,2596
G5B8X5,1648,1145
G5B8X8,4627,3140
G5B8Y0,4123,2831
G5B8Y4,1243,844
G5B8Y5,9217,6325
G5B8Y9,3151,2175
G5B908,1117,776
G5B909,1189,837
G5B910,1135,760
G5B915,3997,2757
G5B917,4105,2763
G5B920,4519,3009
G5B921,11134,7581
G5B925,9748,6713
G5B927,25894,17815
G5B931,5536,3815
G5B932,9550,6548
G5B935,1126,768
G5B937,4312,2911
G5B939,2782,1949
G5B940,3250,2252
G5B942,8686,6023
G5B944,2629,1818
G5B945,7336,5016
G5B947,16093,10954
G5B948,13564,9409
G5B950,5428,3746
G5B951,2350,1612
G5B957,3763,2576
G5B958,3475,2419
G5B964,6868,4775
G5B965,2764,1888
G5B966,3655,2527
G5B967,9829,6698
G5B978,8299,5723
G5B979,3619,2435
G5B980,892,626
G5B981,3547,2466
G5B987,3718,2567
G5B988,4429,3074
G5B9B8,3871,2651
G5B9C2,7093,4946
G5B9C3,5761,3980
G5B9C4,4168,2882
G5B9C5,4699,3267
G5B9C6,11170,7702
G5B9C8,1873,1275
G5B9D6,4591,3149
G5B9D8,2305,1591
G5B9E0,622,441
G5B9E2,19126,13190
G5B9E5,5968,4019
G5B9E6,9631,6650
G5B9E7,9721,6704
G5B9F1,1702,1133
G5B9F4,1666,1155
G5B9F6,3646,2506
G5B9G4,8452,5833
G5B9G5,3772,2600
G5B9G6,4555,3142
G5B9J6,5851,4076
G5B9K1,23122,16024
G5B9K3,12673,8655
G5B9K4,2296,1599
G5B9K5,2710,1859
G5B9L6,2341,1587
G5B9M1,2287,1577
G5B9M5,4474,3109
G5B9M6,1990,1375
G5B9M7,2386,1625
G5B9M8,12124,8345
G5B9M9,3556,2436
G5B9N3,15841,10953
G5B9N4,8749,6067
G5B9N5,5167,3545
G5B9N6,6895,4735
G5B9N7,17263,12019
G5B9N9,5248,3603
G5B9P0,3718,2510
G5B9P1,9487,6507
G5B9P2,1621,1096
G5B9P3,1747,1208
G5B9P4,3106,2117
G5B9P5,7354,5018
G5B9P6,2917,1959
G5B9P7,10621,7160
G5B9P9,1810,1221
G5B9Q1,2980,2062
G5B9Q2,3565,2429
G5B9Q3,8749,6007
G5B9Q6,4510,3097
G5B9Q7,6031,4104
G5B9Q8,2971,1992
G5B9R0,8407,5728
G5B9R1,2530,1754
G5B9R2,3466,2406
G5B9R3,6697,4583
G5B9R6,4060,2762
G5B9R7,4114,2791
G5B9R8,7048,4866
G5B9S0,2404,1643
G5B9S1,2125,1452
G5B9S3,2233,1545
G5B9S4,2845,1971
G5B9S9,6526,4547
G5B9T0,9010,6195
G5B9T4,2593,1748
G5B9T5,4159,2877
G5B9T7,4420,3052
G5B9U1,1909,1293
G5B9U2,1333,923
G5B9U3,4564,3108
G5B9U4,2692,1888
G5B9U5,4690,3236
G5B9U9,6769,4679
G5B9V0,5491,3768
G5B9V3,4204,2900
G5B9V4,7606,5309
G5B9V5,19036,13045
G5B9V9,12034,8190
G5B9W2,2800,1911
G5B9W5,1963,1326
G5B9W6,2629,1795
G5B9W7,4078,2786
G5B9W8,1783,1213
G5B9X3,6193,4198
G5B9X8,2044,1409
G5B9Y2,8308,5659
G5B9Y7,4636,3225
G5B9Y8,3016,2097
G5B9Z0,6337,4420
G5B9Z2,4213,2898
G5B9Z3,2179,1478
G5B9Z4,4681,3242
G5B9Z5,1774,1223
G5B9Z6,3655,2528
G5BA04,21268,14697
G5BA05,2458,1698
G5BA06,4789,3280
G5BA07,7768,5354
G5BA09,2719,1895
G5BA10,3376,2302
G5BA12,7165,4977
G5BA14,3223,2217
G5BA15,2296,1566
G5BA16,1270,883
G5BA18,1504,1043
G5BA19,3160,2187
G5BA26,4204,2851
G5BA28,3493,2397
G5BA32,25561,17567
G5BA33,1306,907
G5BA35,8218,5716
G5BA36,3151,2166
G5BA37,1909,1332
G5BA38,11611,7967
G5BA39,8020,5527
G5BA40,5383,3721
G5BA41,3295,2264
G5BA42,3106,2166
G5BA43,3538,2401
G5BA44,15265,10397
G5BA46,4843,3297
G5BA47,3943,2729
G5BA48,6022,4124
G5BA49,4699,3265
G5BA51,5617,3816
G5BA56,6310,4383
G5BA58,5104,3519
G5BA59,8848,6107
G5BA63,3655,2498
G5BA64,8065,5577
G5BA67,3511,2417
G5BA68,4348,3001
G5BA72,6922,4823
G5BA73,4366,3023
G5BA76,2728,1886
G5BA77,5482,3804
G5BA84,1351,919
G5BA88,2377,1643
G5BA92,16831,11672
G5BA93,9181,6345
G5BA94,10090,6920
G5BA97,7993,5491
G5BA99,12907,8832
G5BAA0,3178,2180
G5BAA1,1981,1381
G5BAA2,3826,2650
G5BAA6,2458,1692
G5BAA7,9064,6231
G5BAB4,8551,5846
G5BAB5,16066,11037
G5BAD1,6184,4278
G5BAD2,1639,1138
G5BAD3,11998,8247
G5BAD5,3781,2599
G5BAE5,4789,3298
G5BAE6,3718,2576
G5BAE8,4915,3403
G5BAF0,3592,2446
G5BAF4,5329,3763
G5BAF6,1774,1214
G5BAF7,3889,2663
G5BAG3,4177,2862
G5BAG4,6625,4523
G5BAG6,1738,1171
G5BAG8,4141,2860
G5BAG9,4195,2880
G5BAH1,6976,4635
G5BAH2,2476,1677
G5BAH3,3592,2442
G5BAH5,1900,1280
G5BAH6,2728,1879
G5BAH8,3628,2436
G5BAI0,2854,1930
G5BAI1,10126,6924
G5BAI2,16372,11101
G5BAI3,10045,6898
G5BAI4,3133,2172
G5BAI6,9316,6392
G5BAI7,4015,2750
G5BAJ1,3916,2693
G5BAJ2,3727,2544
G5BAJ4,5752,3987
G5BAJ5,1999,1366
G5BAJ6,1189,807
G5BAJ7,2782,1889
G5BAJ8,1522,1069
G5BAK0,3106,2140
G5BAK1,2071,1442
G5BAK2,2413,1693
G5BAK3,2575,1771
G5BAK4,802,566
G5BAK5,1126,777
G5BAK6,1198,821
G5BAK8,1198,819
G5BAL0,3664,2497
G5BAL6,4699,3231
G5BAL8,2665,1777
G5BAM0,4294,2946
G5BAM1,10567,7195
G5BAM2,2602,1771
G5BAM3,4969,3427
G5BAM4,2053,1396
G5BAM5,4168,2890
G5BAM6,6760,4649
G5BAM7,4987,3425
G5BAM8,3079,2146
G5BAN3,5239,3635
G5BAN6,10198,7044
G5BAN7,4789,3295
G5BAN8,3925,2708
G5BAP3,4024,2732
G5BAP6,2890,1943
G5BAP7,2413,1666
G5BAQ0,2935,2051
G5BAQ1,3601,2512
G5BAQ4,2251,1533
G5BAQ5,2233,1529
G5BAQ6,1216,841
G5BAR0,3160,2162
G5BAR1,4330,2997
G5BAR2,5212,3576
G5BAR3,14329,9985
G5BAR5,6373,4361
G5BAR6,2530,1745
G5BAR7,10729,7485
G5BAR8,3448,2398
G5BAR9,10225,7112
G5BAS2,3340,2287
G5BAS5,3664,2519
G5BAS7,1288,885
G5BAS8,6580,4548
G5BAS9,1468,1017
G5BAT0,15283,10498
G5BAT2,6391,4504
G5BAT3,5095,3559
G5BAT5,3061,2134
G5BAT6,5068,3473
G5BAT7,4159,2853
G5BAT8,1702,1196
G5BAT9,1576,1093
G5BAU4,1864,1260
G5BAU8,7219,4934
G5BAU9,3556,2473
G5BAV1,2413,1633
G5BAV4,3574,2426
G5BAV5,2782,1890
G5BAV6,2548,1727
G5BAV7,2116,1464
G5BAW0,2341,1607
G5BAW1,910,629
G5BAW2,1405,954
G5BAW4,4843,3372
G5BAW6,1504,1024
G5BAX4,4969,3414
G5BAX6,7534,5211
G5BAX7,3628,2477
G5BAX8,4114,2864
G5BAX9,5122,3483
G5BAY1,4726,3240
G5BAY2,10324,7125
G5BAY5,2359,1589
G5BAY6,3241,2262
G5BAY7,11107,7823
G5BAY8,22060,15038
G5BAY9,5437,3831
G5BAZ1,6517,4364
G5BAZ2,1171,803
G5BAZ3,5545,3760
G5BAZ5,6535,4472
G5BAZ7,3844,2596
G5BAZ9,4690,3176
G5BB00,16498,10994
G5BB04,7192,4926
G5BB05,3232,2183
G5BB06,2710,1826
G5BB07,1774,1196
G5BB09,2053,1388
G5BB14,5194,3504
G5BB15,1936,1312
G5BB16,2440,1672
G5BB19,1954,1332
G5BB20,4672,3163
G5BB21,5518,3769
G5BB27,4294,2977
G5BB29,5455,3732
G5BB30,2224,1562
G5BB31,2431,1642
G5BB34,4519,3123
G5BB37,3097,2112
G5BB39,4276,2950
G5BB40,2287,1563
G5BB42,2512,1722
G5BB44,6589,4516
G5BB45,5806,3879
G5BB48,667,462
G5BB49,1972,1358
G5BB51,9055,6231
G5BB53,3214,2220
G5BB54,4042,2803
G5BB56,7552,5151
G5BB57,4600,3090
G5BB59,9415,6479
G5BB60,856,574
G5BB61,6355,4391
G5BB66,1441,1018
G5BB67,4771,3245
G5BB68,17083,11666
G5BB69,3673,2503
G5BB70,6013,4118
G5BB71,1873,1260
G5BB73,2764,1870
G5BB74,7237,4978
G5BB75,1711,1160
G5BB76,10801,7421
G5BB77,1648,1131
G5BB80,9613,6532
G5BB82,1909,1307
G5BB83,3745,2599
G5BB84,10594,7273
G5BB85,1369,945
G5BB86,1711,1165
G5BB87,9847,6632
G5BB88,3142,2173
G5BB89,12016,8217
G5BB92,5275,3617
G5BB93,4906,3332
G5BB94,1945,1336
G5BB96,5977,4000
G5BB97,7156,4918
G5BB98,2026,1385
G5BB99,4708,3177
G5BBA3,1693,1169
G5BBA6,2872,1913
G5BBA9,2206,1491
G5BBB2,2800,1909
G5BBB3,3187,2148
G5BBB7,4096,2836
G5BBB8,1945,1346
G5BBB9,1963,1354
G5BBC0,11278,7815
G5BBC1,16615,11245
G5BBC2,1378,952
G5BBC3,3475,2375
G5BBC5,3070,2076
G5BBC6,1693,1151
G5BBC9,937,649
G5BBD5,5365,3657
G5BBD6,3853,2614
G5BBD7,1252,848
G5BBD8,5068,3443
G5BBD9,8740,5925
G5BBE2,4195,2897
G5BBE3,6337,4401
G5BBE6,4474,3058
G5BBE7,7480,5198
G5BBE8,2710,1837
G5BBF3,4222,2916
G5BBF5,2764,1905
G5BBF6,2035,1448
G5BBF7,2458,1665
G5BBF8,1468,1028
G5BBF9,3457,2375
G5BBG5,5014,3407
G5BBG6,3997,2764
G5BBG7,3889,2713
G5BBG9,8596,5930
G5BBH3,5986,4195
G5BBH4,9676,6708
G5BBH5,7381,5109
G5BBI0,10720,7399
G5BBI1,3574,2499
G5BBI2,8335,5718
G5BBI4,4393,3045
G5BBI5,5869,3973
G5BBI8,24481,16683
G5BBI9,1486,1014
G5BBJ0,13789,9516
G5BBJ2,2134,1489
G5BBJ7,2656,1803
G5BBJ9,3916,2701
G5BBK0,6751,4593
G5BBK3,29314,20593
G5BBK4,4303,2988
G5BBK7,23167,15924
G5BBL4,12844,8704
G5BBL5,3862,2636
G5BBL9,4645,3195
G5BBM1,2764,1886
G5BBM2,4816,3314
G5BBM3,2629,1753
G5BBM5,5545,3753
G5BBM7,10567,7119
G5BBM8,2341,1569
G5BBN1,2494,1705
G5BBN2,4456,2993
G5BBN4,3529,2427
G5BBN5,3781,2567
G5BBN7,3250,2233
G5BBN8,4951,3385
G5BBN9,7579,5224
G5BBP0,2575,1758
G5BBP1,2260,1572
G5BBP4,2521,1741
G5BBP6,2647,1853
G5BBQ0,21871,15288
G5BBQ1,1594,1091
G5BBQ3,5077,3414
G5BBQ4,1153,785
G5BBQ5,4078,2810
G5BBQ6,4051,2769
G5BBQ7,910,623
G5BBQ8,3079,2109
G5BBQ9,6706,4576
G5BBR0,4177,2842
G5BBR1,6526,4431
G5BBR2,5644,3842
G5BBR6,8911,5965
G5BBR7,2998,2014
G5BBS9,2656,1822
G5BBT0,4168,2892
G5BBT1,3907,2685
G5BBT2,6328,4384
G5BBT7,16057,10967
G5BBT9,6076,4182
G5BBU1,9172,6183
G5BBU3,9091,6081
G5BBU4,4195,2856
G5BBU7,5851,3997
G5BBU8,2377,1625
G5BBU9,6193,4232
G5BBV0,2809,1936
G5BBV1,8848,6010
G5BBV3,3682,2498
G5BBV4,18397,12767
G5BBV5,14347,9830
G5BBW8,1342,923
G5BBX1,11008,7601
G5BBX2,3241,2235
G5BBX3,1144,796
G5BBX5,1531,1052
G5BBX6,3709,2513
G5BBX8,8695,6027
G5BBY0,1909,1329
G5BBY1,8389,5780
G5BBY8,4348,3011
G5BBZ2,2656,1820
G5BBZ4,1270,866
G5BBZ5,9343,6345
G5BBZ7,3844,2634
G5BBZ8,7282,4912
G5BC00,4501,3037
G5BC01,5311,3614
G5BC02,6166,4131
G5BC06,7696,5365
G5BC10,6274,4374
G5BC11,15868,10880
G5BC12,2350,1603
G5BC17,9919,6825
G5BC18,2143,1464
G5BC19,6868,4651
G5BC21,9883,6896
G5BC23,3115,2187
G5BC25,3691,2535
G5BC26,3835,2640
G5BC33,1486,1016
G5BC35,5320,3651
G5BC36,4114,2837
G5BC37,9298,6382
G5BC40,2170,1491
G5BC43,1810,1231
G5BC44,1657,1155
G5BC48,11062,7660
G5BC50,6940,4767
G5BC52,12250,8473
G5BC53,7462,5179
G5BC57,21673,14890
G5BC64,1621,1093
G5BC67,4681,3235
G5BC68,3583,2432
G5BC69,3574,2470
G5BC70,2008,1389
G5BC76,5761,4028
G5BC79,7363,5086
G5BC80,1972,1345
G5BC81,1513,1029
G5BC87,3817,2600
G5BC88,2332,1581
G5BC96,10405,7071
G5BC98,6562,4530
G5BCA0,4465,3111
G5BCA1,1810,1229
G5BCA2,6445,4444
G5BCA3,1162,790
G5BCA4,3790,2619
G5BCA6,18001,12407
G5BCA9,4339,3048
G5BCB0,901,627
G5BCB1,811,560
G5BCB3,5617,3867
G5BCB4,7714,5287
G5BCB6,2179,1490
G5BCB7,2674,1807
G5BCB9,2485,1704
G5BCC0,3781,2599
G5BCC3,6373,4298
G5BCC4,3547,2441
G5BCC7,3871,2663
G5BCC8,3934,2641
G5BCD2,5608,3861
G5BCD3,3889,2675
G5BCD4,2773,1892
G5BCD5,3430,2348
G5BCE5,2440,1659
G5BCE6,3997,2733
G5BCE7,1549,1075
G5BCE9,1495,1035
G5BCF0,5698,3919
G5BCF1,5140,3515
G5BCF4,9748,6667
G5BCF5,1909,1318
G5BCF6,14374,9834
G5BCF9,3007,2052
G5BCG0,3826,2663
G5BCG3,928,623
G5BCG4,901,618
G5BCG6,4915,3448
G5BCG7,5032,3517
G5BCG9,7642,5264
G5BCH1,6859,4712
G5BCH2,6580,4488
G5BCH3,2917,1985
G5BCH4,11161,7705
G5BCH7,8272,5660
G5BCH8,2359,1594
G5BCH9,5437,3792
G5BCI0,8029,5514
G5BCI1,1711,1141
G5BCI3,4618,3129
G5BCI4,12358,8570
G5BCI6,6616,4543
G5BCI8,6922,4753
G5BCJ0,2800,1916
G5BCJ1,3601,2426
G5BCJ2,2620,1767
G5BCJ4,3637,2512
G5BCJ5,5473,3686
G5BCJ6,4798,3243
G5BCJ8,1756,1201
G5BCK1,7588,5120
G5BCK6,1999,1371
G5BCK7,2179,1523
G5BCL7,15535,10542
G5BCL9,6850,4707
G5BCM0,3646,2517
G5BCM2,5464,3814
G5BCM3,4987,3411
G5BCM4,1027,706
G5BCM7,9613,6644
G5BCM9,5545,3853
G5BCN1,1711,1162
G5BCN4,10720,7334
G5BCN5,5752,3949
G5BCQ3,2890,1964
G5BCQ4,6940,4733
G5BCQ5,3718,2559
G5BCQ6,3106,2111
G5BCR0,1936,1307
G5BCR3,5662,3905
G5BCR5,883,624
G5BCR6,4690,3229
G5BCR7,3934,2707
G5BCR8,5626,3938
G5BCS2,1054,720
G5BCS8,1198,846
G5BCT2,6328,4348
G5BCT5,12223,8385
G5BCT6,3052,2103
G5BCT9,5041,3473
G5BCU0,9460,6492
G5BCU1,7246,4976
G5BCU2,3016,2060
G5BCU3,12799,8818
G5BCU5,2044,1375
G5BCU6,4105,2776
G5BCU8,4636,3194
G5BCU9,7138,4932
G5BCV0,3763,2569
G5BCV1,4429,3012
G5BCV2,17434,11787
G5BCV3,21025,14569
G5BCV4,3313,2237
G5BCV5,7282,5003
G5BCW0,9577,6557
G5BCW3,5905,4046
G5BCW4,2638,1804
G5BCW6,4249,2902
G5BCW7,3943,2732
G5BCW8,3151,2172
G5BCW9,7687,5278
G5BCX1,12907,8864
G5BCX2,24814,17130
G5BCX3,6301,4233
G5BCX5,9190,6268
G5BCX7,7606,5256
G5BCX8,4492,3075
G5BCX9,5212,3595
G5BCY1,6112,4234
G5BCY4,6679,4626
G5BCY5,2170,1513
G5BCY6,14266,9897
G5BCY9,1945,1345
G5BCZ0,1180,803
G5BCZ1,4249,2937
G5BCZ3,3475,2399
G5BCZ8,4825,3310
G5BD00,8047,5503
G5BD02,3925,2736
G5BD03,5536,3880
G5BD05,10873,7407
G5BD06,21241,14718
G5BD08,4249,2937
G5BD09,1450,1015
G5BD11,5185,3593
G5BD13,1405,952
G5BD15,6247,4284
G5BD16,4888,3382
G5BD17,9514,6466
G5BD19,10864,7512
G5BD20,5023,3523
G5BD22,3898,2765
G5BD25,1927,1324
G5BD27,3340,2359
G5BD30,8569,5956
G5BD31,3286,2277
G5BD33,1783,1225
G5BD35,5284,3602
