proteinID,all_MT,unique_MT
Q497M3,3376,2333
Q497Q6,2098,1484
Q497V5,5509,3799
Q497V9,4762,3331
Q499D0,4123,2840
Q499E0,6904,4760
Q499E4,6976,4777
Q499E5,8344,5742
Q499E6,1963,1340
Q4ACU6,15580,10491
Q4FK66,2818,1943
Q4FZC9,8785,6001
Q4FZD7,5365,3593
Q4FZF2,1846,1281
Q4FZF3,4330,2967
Q4FZG8,1522,1056
Q4FZG9,793,541
Q4G0F8,10225,6987
Q4G5Y1,3664,2516
Q4JIM5,10648,7250
Q4JK59,17218,11951
Q4KKZ1,1774,1223
Q4KL13,2800,1937
Q4KML4,739,509
Q4KMM3,7804,5361
Q4KUS1,2467,1723
Q4KWH5,15148,10478
Q4LDD4,13078,8881
Q4LFA9,7030,4739
Q4PJX1,4033,2783
Q4QRL3,13339,9028
Q4QY64,16444,11382
Q4U2R1,43534,29660
Q4U4S6,34066,23749
Q4V9W2,1387,984
Q4V9Z5,8200,5541
Q4VA36,2998,2072
Q4VA44,2359,1678
Q4VA45,6112,4113
Q4VA53,13024,9042
Q4VA55,6139,4271
Q4VA61,12511,8542
Q4VAA7,5176,3581
Q4VAB4,856,609
Q4VAC9,12079,8261
Q4VAH7,4177,2868
Q4VBD9,6364,4411
Q4VBE4,9163,6274
Q4VBE8,3889,2638
Q4VBF2,2368,1600
Q4VC17,10981,7568
Q4VC33,3574,2474
Q4VGL6,10180,6980
Q4ZJM7,4348,2946
Q4ZJM9,2152,1443
Q501J2,2071,1377
Q501J6,5860,4018
Q501J7,6256,4269
Q501P1,3970,2727
Q504M2,4798,3274
Q504M8,2350,1588
Q504N0,3763,2588
Q505B7,1549,1074
Q505D1,9487,6512
Q505D7,1621,1105
Q505F1,5320,3670
Q505F5,5239,3544
Q505H4,2008,1428
Q50H33,4294,2953
Q50L41,7705,5269
Q50L42,7885,5440
Q50L43,7435,5080
Q52KB6,20917,14269
Q52KE7,4798,3280
Q52KI8,8083,5430
Q52KR3,27766,19229
Q562D6,3889,2667
Q562E2,8353,5710
Q566J8,4807,3253
Q569E7,5131,3539
Q569L8,12106,8423
Q569N2,1441,987
Q569Z5,9298,6432
Q569Z6,8569,5905
Q56A07,1945,1324
Q56A08,4402,3007
Q56A10,13609,9357
Q570Y9,3691,2538
Q571B6,7147,4895
Q571C7,22213,15304
Q571E4,4690,3212
Q571E5,4978,3368
Q571F5,3196,2189
Q571F8,5428,3717
Q571I4,10612,7237
Q571I9,7228,4814
Q571K4,6454,4445
Q58A65,10486,7181
Q58FA4,7750,5304
Q58NB6,2881,1956
Q5BJ29,4429,3039
Q5BKP2,7732,5330
Q5BKS4,6202,4268
Q5BL07,11566,7896
Q5BN45,1513,1053
Q5BU09,2539,1773
Q5D1E7,5374,3646
Q5DTH5,9766,6727
Q5DTI6,3763,2613
Q5DTI8,8029,5441
Q5DTJ9,11845,8125
Q5DTK1,7966,5476
Q5DTM8,8767,6137
Q5DTT1,13645,9472
Q5DTT2,9226,6221
Q5DTT3,21448,14808
Q5DTV4,7966,5500
Q5DTW2,4807,3294
Q5DTW7,13699,9557
Q5DTX6,11890,8152
Q5DTY9,3853,2667
Q5DTZ0,16570,11216
Q5DTZ6,3943,2712
Q5DU00,3322,2272
Q5DU02,4735,3289
Q5DU05,3700,2534
Q5DU09,5482,3819
Q5DU31,3664,2538
Q5DU37,22771,15558
Q5DU56,2161,1474
Q5DW34,11674,8058
Q5EBG6,1468,987
Q5EBG8,1801,1237
Q5EBJ4,2539,1775
Q5EBP3,8344,5541
Q5EE38,3754,2527
Q5EG47,5041,3488
Q5F201,5590,3834
Q5F204,4510,3121
Q5F226,39169,26803
Q5F259,5644,3837
Q5F267,3475,2294
Q5F289,2800,1915
Q5F293,8848,5914
Q5F2C3,3916,2674
Q5F2E7,6238,4285
Q5F2E8,9019,6272
Q5F2F2,4141,2773
Q5F2L2,4339,2978
Q5FW52,2431,1658
Q5FW53,3205,2199
Q5FWH2,6553,4496
Q5FWH3,5437,3760
Q5FWH6,7651,5145
Q5FWI3,12457,8552
Q5FWK3,3961,2740
Q5GAM7,1387,969
Q5GAM8,1315,917
Q5GFD5,3088,2076
Q5H8A1,1387,950
Q5H8C4,28504,19713
Q5HZG4,8398,5805
Q5HZG9,3043,2073
Q5HZH2,2917,1985
Q5HZI1,3970,2767
Q5HZJ0,12367,8537
Q5HZK1,3484,2416
Q5I043,9469,6587
Q5IBH7,2800,1936
Q5IR70,7651,5369
Q5JCS9,3358,2266
Q5JCT0,3943,2718
Q5KU39,7687,5369
Q5M6W3,5374,3772
Q5M8M2,2152,1435
Q5M8M9,2836,1939
Q5M8N0,1486,1029
Q5M8N4,2782,1858
Q5M8S2,2836,1941
Q5MJS3,5221,3575
Q5NBU5,3997,2746
Q5NBY9,6193,4245
Q5NC05,10252,7038
Q5NC41,2125,1443
Q5NC57,1063,750
Q5NCC3,5680,3863
Q5NCC9,4375,2982
Q5NCF2,1315,895
Q5NCI0,8344,5674
Q5NCJ1,14491,10021
Q5NCQ5,3952,2689
Q5NCR9,4888,3444
Q5NCS9,4096,2726
Q5NCX5,14077,9509
Q5NCY3,2062,1415
Q5ND04,5626,3819
Q5ND19,4834,3267
Q5ND28,7390,5084
Q5ND29,3331,2268
Q5ND34,17416,11783
Q5ND52,3772,2560
Q5PR68,8596,6040
Q5PR73,1801,1252
Q5PRE5,8227,5487
Q5QGU6,4276,2917
Q5QNQ6,8182,5604
Q5QNV8,5131,3534
Q5RJ54,4204,2938
Q5RJB0,2089,1404
Q5RJG1,6193,4300
Q5RJH3,7156,4930
Q5RJH6,10252,7038
Q5RJI4,4438,2987
Q5RJI5,7012,4770
Q5RJY2,6454,4482
Q5RKZ7,5734,3875
Q5RL51,5716,3952
Q5S003,20890,14518
Q5S006,22753,15661
Q5SF07,5338,3684
Q5SFM8,7408,5086
Q5SNZ0,6526,4506
Q5SP85,4510,3087
Q5SPH3,4834,3296
Q5SPL2,9037,6184
Q5SPV6,2107,1461
Q5SPW0,8803,6071
Q5SPX1,6472,4419
Q5SPX3,3421,2305
Q5SQ27,3619,2487
Q5SQF8,1648,1153
Q5SQM0,17632,12082
Q5SQY2,1567,1074
Q5SRT8,3493,2385
Q5SRX1,4573,3123
Q5SS80,3394,2279
Q5SS90,2629,1829
Q5SS91,2890,2009
Q5SSF7,3529,2439
Q5SSG4,7750,5240
Q5SSG5,1837,1254
Q5SSK3,3286,2251
Q5SSM3,7336,5016
Q5SSW2,16597,11384
Q5SSZ5,12970,8844
Q5SSZ7,8227,5606
Q5STE3,7579,5181
Q5SU73,5131,3492
Q5SUC9,2566,1757
Q5SUD9,6382,4343
Q5SUE8,3277,2238
Q5SUF2,3898,2699
Q5SUQ9,10918,7390
Q5SUR0,12043,8140
Q5SUV1,3988,2654
Q5SUV2,8398,5782
Q5SUV5,3493,2434
Q5SV06,3232,2230
Q5SV66,2854,1996
Q5SV80,8677,5959
Q5SV85,11764,8023
Q5SVD0,1954,1322
Q5SVL6,6418,4403
Q5SVQ0,5527,3827
Q5SVR0,11377,7780
Q5SVT3,7903,5433
Q5SW28,7849,5345
Q5SW45,5059,3449
Q5SW46,6400,4382
Q5SW75,12817,8822
Q5SWD9,7237,4964
Q5SWT3,2710,1832
Q5SWW4,19549,13377
Q5SWY7,7318,4994
Q5SWZ9,1999,1340
Q5SX19,2278,1533
Q5SX79,7417,4995
Q5SXA9,9946,6785
Q5SXC4,4672,3174
Q5SXI5,5275,3643
Q5SXJ3,10576,7290
Q5SXY1,9613,6571
Q5SYD0,9064,6299
Q5SYL1,2512,1717
Q5SZ99,4249,2955
Q5U3K5,6535,4482
Q5U430,17011,11729
Q5U458,5041,3448
Q5U462,7507,5118
Q5U464,8146,5554
Q5U465,4510,3138
Q5U4C1,12133,8411
Q5U4C9,5401,3714
Q5U4D9,3079,2096
Q5U4E2,4915,3380
Q5U4F6,3781,2535
Q5U4H9,5635,3909
Q5U5Q9,6553,4535
Q5U5V2,3394,2339
Q5UAK0,4609,3218
Q5UBV8,2278,1539
Q5XFR0,2467,1680
Q5XFZ0,1963,1351
Q5XG73,4582,3151
Q5XJE5,6013,4234
Q5XJV7,12979,8849
Q5XJY5,4609,3169
Q5XPI3,11836,8047
Q5XPT3,6220,4223
Q5YD48,5365,3669
Q60519,9847,6713
Q60575,16354,11239
Q60584,3808,2623
Q60585,4807,3380
Q60590,1873,1294
Q60591,8353,5732
Q60592,15616,10588
Q60596,5689,3894
Q60598,4924,3462
Q60604,6445,4462
Q60605,1369,943
Q60610,14329,9835
Q60611,6886,4751
Q60629,7894,5425
Q60631,1963,1363
Q60634,3862,2668
Q60641,4402,3059
Q60644,4024,2763
Q60648,1747,1197
Q60649,6103,4196
Q60662,7651,5328
Q60664,4861,3329
Q60668,3205,2212
Q60670,7021,4756
Q60673,8821,5967
Q60674,5194,3582
Q60675,28072,19486
Q60676,4501,3140
Q60677,10513,7219
Q60687,1180,818
Q60696,5644,3784
Q60700,8002,5389
Q60710,5653,3968
Q60715,4816,3312
Q60716,4843,3297
Q60722,6040,4124
Q60736,5221,3607
Q60739,3205,2190
Q60749,3997,2711
Q60750,8803,5961
Q60751,12367,8560
Q60754,4672,3176
Q60759,3952,2685
Q60760,5599,3855
Q60764,4906,3372
Q60766,3691,2528
Q60767,15517,10750
Q60769,6985,4847
Q60770,5338,3708
Q60772,1522,1042
Q60773,1504,1019
Q60778,3241,2219
Q60779,4312,3003
Q60780,3799,2630
Q60787,4807,3328
Q60790,7516,5223
Q60795,5383,3760
Q60805,8956,6147
Q60809,2575,1785
Q60821,7156,4959
Q60823,4339,2993
Q60829,1756,1209
Q60838,6634,4494
Q60841,31159,21385
Q60847,27613,18783
Q60848,7399,5130
Q60855,5914,4098
Q60864,4897,3451
Q60866,3151,2177
Q60867,3223,2222
Q60875,8875,6064
Q60899,3250,2232
Q60900,3313,2270
Q60902,8173,5614
Q60925,2935,1958
Q60928,5122,3492
Q60929,4492,3041
Q60930,2665,1818
Q60931,2557,1747
Q60932,2674,1827
Q60935,2935,1988
Q60936,5815,3983
Q60943,7786,5331
Q60948,1891,1300
Q60949,11305,7793
Q60952,21736,14924
Q60953,7975,5485
Q60960,4852,3356
Q60963,3970,2737
Q60967,5626,3880
Q60969,2017,1401
Q60972,3835,2666
Q60973,3835,2664
Q60974,22087,15184
Q60980,3106,2127
Q60987,4339,2979
Q60988,11368,7830
Q60992,7822,5407
Q60994,2233,1525
Q60I26,8578,5856
Q61010,5653,3850
Q61011,3070,2099
Q61012,676,475
Q61016,622,432
Q61017,631,444
Q61024,5059,3503
Q61025,1198,847
Q61026,13168,9011
Q61033,6247,4267
Q61036,5041,3483
Q61039,1963,1349
Q61043,18325,12743
Q61045,6895,4747
Q61048,3394,2365
Q61062,6454,4398
Q61066,4258,2918
Q61069,2800,1907
Q61072,7615,5240
Q61074,4888,3408
Q61081,3421,2397
Q61083,5581,3839
Q61084,5644,3872
Q61085,5797,3951
Q61087,10522,7219
Q61096,2296,1548
Q61097,7867,5358
Q61098,4843,3348
Q61103,3529,2448
Q61112,3259,2283
Q61120,4276,2921
Q61122,4384,3017
Q61127,4735,3184
Q61129,5437,3793
Q61136,9073,6316
Q61139,6940,4720
Q61140,7876,5331
Q61142,2368,1643
Q61147,9559,6606
Q61151,4213,2916
Q61152,4087,2777
Q61160,1855,1239
Q61161,7399,5030
Q61164,6634,4634
Q61171,1792,1241
Q61176,2917,1966
Q61179,3601,2469
Q61180,6301,4336
Q61183,6661,4578
Q61187,3529,2431
Q61189,2134,1470
Q61190,3151,2170
Q61193,7012,4684
Q61194,13591,9341
Q61199,2359,1632
Q61200,2449,1702
Q61205,2098,1432
Q61206,2071,1432
Q61207,5023,3495
Q61210,8290,5613
Q61211,5140,3519
Q61214,6877,4741
Q61216,6364,4374
Q61220,7381,5157
Q61221,7534,5185
Q61233,5653,3929
Q61234,4537,3073
Q61235,4690,3165
Q61239,3403,2375
Q61241,3295,2291
Q61245,16246,11037
Q61247,4429,2999
Q61268,1126,749
Q61271,4555,3132
Q61285,6679,4578
Q61286,6364,4321
Q61288,4528,3090
Q61292,16201,11103
Q61301,8587,5929
Q61312,4051,2779
Q61315,25615,17590
Q61316,7579,5267
Q61321,6985,4747
Q61324,6418,4379
Q61330,9370,6332
Q61333,6229,4236
Q61371,7426,5179
Q61382,4240,2933
Q61387,1009,688
Q61391,6760,4718
Q61398,4222,2832
Q61410,6868,4748
Q61411,1711,1183
Q61412,3259,2227
Q61414,4078,2779
Q61419,5203,3602
Q61425,2836,1934
Q61456,3799,2614
Q61457,3682,2559
Q61458,2917,2009
Q61464,11449,7890
Q61466,4645,3185
Q61468,5635,3823
Q61471,3268,2245
Q61473,3781,2564
Q61474,3268,2210
Q61475,3520,2407
Q61477,1612,1117
Q61481,5095,3527
Q61483,6508,4500
Q61488,3574,2386
Q61490,5257,3628
Q61493,28108,19412
Q61495,9523,6506
Q61500,2377,1643
Q61501,3880,2637
Q61502,3025,2092
Q61503,5194,3562
Q61508,5041,3472
Q61510,5716,3961
Q61526,12061,8255
Q61532,6490,4528
Q61539,3907,2696
Q61543,10585,7361
Q61545,5905,3962
Q61550,5725,3973
Q61553,4447,3059
Q61555,26173,18340
Q61574,2971,2013
Q61575,5842,4011
Q61576,5239,3579
Q61578,4456,2982
Q61584,6103,4198
Q61586,7453,5132
Q61592,6076,4167
Q61595,11953,8376
Q61598,4015,2797
Q61599,1810,1253
Q61602,14257,9781
Q61624,7156,4963
Q61635,3790,2626
Q61644,3979,2778
Q61645,10648,7201
Q61646,3133,2159
Q61656,5536,3824
Q61657,1585,1072
Q61658,1675,1157
Q61660,3799,2584
Q61663,2566,1720
Q61670,4294,2915
Q61686,1729,1219
Q61687,22294,15489
Q61699,7732,5385
Q61701,3475,2399
Q61702,8173,5574
Q61703,8524,5865
Q61704,8011,5508
Q61711,2926,2024
Q61712,4978,3435
Q61727,5185,3550
Q61730,5140,3548
Q61733,3466,2414
Q61739,9829,6777
Q61749,4726,3205
Q61751,5158,3581
Q61753,4807,3241
Q61765,3754,2601
Q61768,8677,6078
Q61771,6733,4653
Q61789,29980,20630
Q61790,4699,3156
Q61792,2377,1660
Q61805,4339,2959
Q61809,6454,4463
Q61810,11287,7788
Q61818,17011,11545
Q61823,4231,2896
Q61824,8137,5576
Q61827,1414,951
Q61830,13114,9087
Q61831,3808,2644
Q61835,802,554
Q61839,1144,774
Q61845,802,562
Q61846,5797,3988
Q61847,6346,4392
Q61858,3358,2271
Q61865,1180,803
Q61879,17794,12398
Q61880,3070,2116
Q61881,6481,4440
Q61884,4429,3138
Q61908,622,443
Q61909,5203,3560
Q61937,2638,1844
Q61955,2350,1630
Q61967,5734,4007
Q61979,739,492
Q61985,6679,4565
Q61990,3268,2246
Q61999,2233,1565
Q62000,2692,1865
Q62005,5617,3807
Q62009,7552,5212
Q62018,10567,7387
Q62028,13393,9273
Q62036,9550,6540
Q62048,1180,823
Q62070,3340,2259
Q62073,5221,3602
Q62074,5365,3728
Q62077,11728,8105
Q62082,1828,1270
Q62083,3754,2577
Q62086,3196,2201
Q62087,3196,2191
Q62092,1675,1153
Q62100,919,633
Q62108,6526,4520
Q62132,5914,4078
Q62136,10594,7262
Q62141,9892,6799
Q62148,4672,3209
Q62151,3628,2429
Q62158,4627,3183
Q62160,2035,1382
Q62165,8047,5454
Q62172,5842,4070
Q62177,6742,4543
Q62178,6850,4641
Q62181,6769,4661
Q62186,1558,1058
Q62187,7741,5368
Q62188,5140,3527
Q62189,2593,1794
Q62190,12412,8376
Q62191,4240,2932
Q62192,5959,4127
Q62203,4285,2897
Q62210,5518,3795
Q62217,9703,6659
Q62225,2323,1554
Q62227,2350,1592
Q62230,15265,10268
Q62231,2566,1760
Q62232,2674,1828
Q62234,15013,10329
Q62245,11881,8194
Q62252,1351,942
Q62261,21277,14863
Q62264,1360,930
Q62267,1387,988
Q62276,1810,1255
Q62280,3772,2624
Q62288,3988,2790
Q62311,6112,4138
Q62312,5338,3710
Q62348,2062,1413
Q62351,6877,4740
Q62356,2764,1951
Q62361,2314,1580
Q62376,4042,2763
Q62381,9127,6340
Q62383,15544,10812
Q62384,4141,2857
Q62386,1432,980
Q62388,27604,19051
Q62393,2026,1386
Q62395,739,505
Q62406,6400,4331
Q62413,9325,6413
Q62414,3457,2363
Q62415,9793,6699
Q62417,6166,4245
Q62418,3934,2699
Q62419,3322,2285
Q62420,3178,2218
Q62421,3133,2157
Q62422,1945,1343
Q62425,748,516
Q62431,5419,3660
Q62432,4213,2882
Q62433,3556,2431
Q62441,6967,4779
Q62443,3898,2660
Q62445,7048,4794
Q62446,2026,1408
Q62447,2557,1772
Q62448,8173,5638
Q62465,3664,2459
Q62468,7453,5113
Q62469,10612,7289
Q62481,3322,2267
Q62504,32194,22041
Q62507,4978,3395
Q62511,5158,3553
Q62513,3673,2610
Q62522,3682,2507
Q62523,5086,3492
Q62559,3844,2657
Q63810,1540,1069
Q63829,1765,1220
Q63836,4258,2922
Q63844,3430,2371
Q63850,4744,3146
Q63870,26506,17662
Q63871,532,376
Q63932,3619,2466
Q63943,4636,3133
Q63953,2998,2058
Q63955,3052,2105
Q63961,5887,4000
Q63ZW7,16516,11287
Q64008,2341,1609
Q64012,2818,1922
Q64028,9118,6185
Q64092,5158,3491
Q64096,10351,7146
Q640N2,3853,2663
Q640N3,9847,6733
Q640N4,5194,3633
Q640P4,3151,2162
Q640P7,4978,3407
Q640Q5,7543,5124
Q640R3,3772,2547
Q64104,3475,2367
Q64105,2359,1576
Q64112,4258,2982
Q64127,9469,6549
Q64131,3691,2480
Q64133,4744,3273
Q64163,3340,2299
Q64191,3124,2114
Q641K1,10972,7560
Q641K5,5932,4098
Q641P0,3772,2610
Q64205,2593,1788
Q64213,5761,3911
Q64237,5608,3857
Q64249,4465,3089
Q64253,1180,804
Q64261,2944,2011
Q64267,2458,1703
Q64277,2809,1915
Q64279,1954,1340
Q64285,5401,3709
Q64287,4060,2812
Q64291,4393,3002
Q64299,3196,2206
Q64311,2800,1926
Q64317,2305,1573
Q64318,10063,7001
Q64322,2998,2008
Q64323,4375,3000
Q64327,1576,1079
Q64331,11395,7938
Q64332,5284,3623
Q64336,6139,4235
Q64337,3988,2736
Q64338,6364,4398
Q64355,5050,3402
Q64362,2638,1804
Q64368,2692,1850
Q64373,2107,1429
Q64374,2701,1857
Q64378,4114,2860
Q64385,3898,2600
Q64387,1693,1160
Q64429,4897,3319
Q64434,4069,2813
Q64435,4789,3274
Q64441,4636,3181
Q64442,3223,2190
Q64444,2755,1895
Q64445,631,414
Q64449,13321,9154
Q64455,11152,7667
Q64462,4609,3160
Q64471,2170,1493
Q64487,17218,11804
Q64505,4537,3131
Q64511,14518,10096
Q64514,11368,7859
Q64520,1792,1213
Q64521,6553,4486
Q64527,3196,2197
Q64669,2476,1704
Q64674,2728,1885
Q64685,3637,2530
Q64689,3430,2348
Q64691,7399,5143
Q64692,3241,2222
Q64693,2314,1564
Q64695,2188,1488
Q64697,1783,1179
Q64700,10225,7033
Q64701,9577,6575
Q64702,8335,5737
Q64704,2611,1829
Q64705,3124,2140
Q64726,2773,1906
Q64727,9604,6602
Q64732,2935,1998
Q64737,9100,6193
Q64FW2,5491,3717
Q64GA5,5383,3725
Q65Z40,10810,7481
Q65Z93,1153,801
Q66GT5,1747,1187
Q66JQ7,14518,10096
Q66JT0,5005,3463
Q66JX5,3601,2457
Q66JY6,3106,2086
Q66JZ4,4501,3092
Q66L42,8470,5710
Q66T02,9667,6538
Q66X19,8812,6137
Q673U1,3313,2237
Q67BJ4,3241,2219
Q67E05,4357,2963
Q684R7,19729,13535
Q68ED3,5707,3906
Q68EF0,3862,2664
Q68FD5,15085,10493
Q68FD7,10495,7244
Q68FE6,11017,7417
Q68FE9,9280,6437
Q68FF6,6940,4743
Q68FF7,5221,3520
Q68FG0,2026,1426
Q68FG2,21502,14712
Q68FG3,6148,4215
Q68FH0,10720,7268
Q68FH4,4132,2814
Q68FL4,5527,3792
Q68FL6,8128,5576
Q68FM6,7417,5071
Q68FM7,13978,9581
Q68G58,4654,3168
Q68SA9,14923,10198
Q68SN8,5374,3672
Q69AB2,1153,799
Q69Z23,14959,10333
Q69Z28,11008,7559
Q69Z37,14086,9795
Q69Z38,15625,10793
Q69Z66,7381,5125
Q69Z69,7597,5279
Q69Z89,9901,6693
Q69Z98,6625,4535
Q69Z99,5068,3504
Q69ZA1,13609,9287
Q69ZB0,8965,6312
Q69ZB3,3664,2490
Q69ZB8,10504,7142
Q69ZC8,3124,2169
Q69ZF3,8272,5629
Q69ZF8,5203,3581
Q69ZH9,2935,1957
Q69ZI1,8038,5435
Q69ZJ7,1423,974
Q69ZK0,14860,10265
Q69ZK6,21160,14636
Q69ZK7,9685,6659
Q69ZK9,7534,5093
Q69ZM6,11854,8031
Q69ZN7,18442,12724
Q69ZP3,3475,2349
Q69ZQ1,6454,4377
Q69ZQ2,2575,1795
Q69ZR2,23572,16102
Q69ZS0,9577,6614
Q69ZS7,6148,4210
Q69ZS8,2944,2038
Q69ZT1,9190,6279
Q69ZU6,15022,10394
Q69ZU8,6418,4400
Q69ZW3,11089,7668
Q69ZX8,6148,4257
Q6A009,15913,10921
Q6A026,10099,7001
Q6A028,5275,3691
Q6A037,8047,5518
Q6A039,6274,4279
Q6A051,12412,8591
Q6A058,7066,4746
Q6A065,14302,9812
Q6A070,15994,10912
Q6A085,7813,5439
Q6A0A2,6679,4568
Q6A0A9,10018,6836
Q6A0D4,4996,3418
Q6A152,4573,3159
Q6A4J8,9937,6926
Q6AXC6,7930,5433
Q6BCL1,6085,4206
Q6DD96,8425,5713
Q6DFV1,10252,7078
Q6DFV3,17506,12006
Q6DFV5,17686,12175
Q6DFV7,8497,5872
Q6DFV8,8344,5760
Q6DFW0,4339,2992
Q6DFW4,4834,3357
Q6DFX2,4393,3008
Q6DFY8,7057,4830
Q6DFZ1,16759,11455
Q6DI86,7471,5126
Q6DIA9,2530,1709
Q6DIB4,4456,3075
Q6DIB5,10333,7193
Q6DIC0,14203,9807
Q6DIC6,18793,12682
Q6DID3,11422,7804
Q6DID5,6148,4191
Q6DTY7,4231,2934
Q6DYE8,7876,5447
Q6E1M8,3007,2042
Q6EDY6,12376,8499
Q6GQR8,4708,3311
Q6GQT0,5437,3738
Q6GQT1,13276,9067
Q6GQT9,10936,7455
Q6GQU2,5032,3507
Q6GQV0,3934,2656
Q6GQV7,11161,7731
Q6GQW0,9991,6835
Q6GQX2,11917,7996
Q6GQX6,2944,1991
Q6GUQ1,2647,1777
Q6GV12,2998,2033
Q6HA09,3925,2647
Q6I6G8,14212,9735
Q6IE26,3241,2220
Q6IE32,694,485
Q6IE82,7417,5161
Q6IFT4,10648,7345
Q6IFX3,3961,2747
Q6IFX4,4348,3024
Q6IFZ9,4465,3085
Q6IMB1,2188,1502
Q6IME9,4690,3217
Q6IMH0,1954,1355
Q6IQX7,6976,4681
Q6IQX8,6544,4393
Q6IQY5,5554,3870
Q6IR34,6067,4152
Q6IR41,2386,1622
Q6IR42,5680,3948
Q6IRT3,5167,3584
Q6IRU5,2071,1438
Q6IS41,2800,1876
Q6J1H4,3061,2053
Q6J9G1,3871,2642
Q6JPI3,10135,6932
Q6KAR6,6805,4706
Q6KAS7,11809,8266
Q6KAU4,2863,1961
Q6KAU8,5617,3829
Q6KCD5,25192,17428
Q6L8S8,8884,6072
Q6NS45,8425,5868
Q6NS46,16768,11445
Q6NS52,7165,4966
Q6NS57,13537,9171
Q6NS59,13564,9354
Q6NS60,7867,5309
Q6NS69,7030,4785
Q6NS82,4879,3288
Q6NS86,6724,4671
Q6NSQ7,4240,2961
Q6NSU3,3349,2306
Q6NSV7,5212,3554
Q6NT99,1360,918
Q6NTA4,3376,2343
Q6NV66,16102,11107
Q6NV72,5977,4071
Q6NV83,9271,6427
Q6NV99,8407,5803
Q6NVD9,3754,2553
Q6NVE8,8245,5672
Q6NVE9,2800,1904
Q6NVF0,8110,5636
Q6NVF4,9676,6697
Q6NVF9,4969,3379
Q6NVG1,4726,3167
Q6NVG7,5635,3906
Q6NWW5,12214,8421
Q6NWW9,10873,7443
Q6NXH2,4168,2881
Q6NXH3,4267,2973
Q6NXH8,5383,3716
Q6NXH9,4861,3311
Q6NXI6,13231,8971
Q6NXJ0,10693,7322
Q6NXK5,2899,2031
Q6NXK7,7183,4940
Q6NXK9,5635,3838
Q6NXL1,9298,6368
Q6NXL5,7507,5156
Q6NXL6,6751,4706
Q6NXM2,4789,3294
Q6NXN1,1378,954
Q6NXW6,6202,4247
Q6NXY1,8974,6204
Q6NXY9,2017,1427
Q6NXZ1,9397,6346
Q6NZA9,2251,1539
Q6NZB0,2287,1599
Q6NZB1,3412,2309
Q6NZE7,2305,1574
Q6NZF1,7138,4886
Q6NZG4,8092,5598
Q6NZH9,6229,4323
Q6NZI9,5905,4118
Q6NZK5,5518,3807
Q6NZK8,6733,4641
Q6NZL1,10360,7058
Q6NZL6,10927,7444
Q6NZL8,9172,6393
Q6NZM9,9694,6623
Q6NZN0,1900,1315
Q6NZP1,9631,6662
Q6NZQ0,3007,2064
Q6NZQ2,6193,4261
Q6NZQ4,9514,6554
Q6NZR2,5041,3461
Q6NZR5,11206,7559
Q6P069,1792,1219
Q6P0X2,784,539
Q6P1B1,5617,3873
Q6P1B3,2512,1661
Q6P1C1,4411,3045
Q6P1D5,8677,5919
Q6P1D7,14095,9616
Q6P1E1,9658,6608
Q6P1E7,4843,3367
Q6P1G0,10666,7261
Q6P1G2,11791,8112
Q6P1G6,1945,1329
Q6P1H6,8686,5927
Q6P1I3,4015,2761
Q6P1I6,6940,4738
Q6P1Y8,8326,5751
Q6P1Z5,4051,2764
Q6P253,4582,3122
Q6P2B1,8317,5691
Q6P2K3,6076,4197
Q6P2K6,7390,5112
Q6P2L6,5905,4095
Q6P3A1,2521,1736
Q6P3A8,3520,2405
Q6P3A9,1594,1079
Q6P3B2,1594,1086
Q6P3E7,6004,4055
Q6P3Y9,5041,3403
Q6P3Z3,5131,3514
Q6P4T0,17236,11644
Q6P4T2,19234,13284
Q6P4U0,14473,9965
Q6P539,5068,3442
Q6P542,7543,5219
Q6P549,11323,7676
Q6P560,5653,3978
Q6P566,2548,1744
Q6P5B0,11665,7910
Q6P5C5,2521,1675
Q6P5D3,12502,8592
Q6P5D8,18073,12504
Q6P5E4,13969,9641
Q6P5E6,5437,3710
Q6P5E8,8416,5704
Q6P5F9,9649,6703
Q6P5G0,5257,3623
Q6P5G3,5689,3919
Q6P5G6,4213,2905
Q6P5H6,4663,3189
Q6P5U7,15688,10816
Q6P5U8,4753,3313
Q6P6I6,3304,2280
Q6P6J0,1729,1194
Q6P6J4,2161,1466
Q6P6J9,3106,2103
Q6P6L0,2620,1790
Q6P6L6,9532,6533
Q6P6M5,2179,1456
Q6P6M7,4546,3109
Q6P6N5,3682,2465
Q6P6P7,5680,3918
Q6P7W0,10198,7096
Q6P7W2,6346,4256
Q6P7W5,4150,2854
Q6P8I4,1612,1110
Q6P8I6,2485,1677
Q6P8J2,1540,1052
Q6P8J7,3781,2587
Q6P8K8,3790,2603
Q6P8X1,3664,2558
Q6P8Y1,1882,1305
Q6P8Y7,3961,2731
Q6P926,1855,1301
Q6P9J5,9154,6269
Q6P9L6,12493,8692
Q6P9N1,4699,3201
Q6P9N8,8227,5643
Q6P9P0,4672,3231
Q6P9P6,9478,6559
Q6P9Q4,10783,7232
Q6P9Q6,10954,7515
Q6P9R1,5761,3911
Q6P9R2,4753,3273
Q6P9R4,9199,6300
Q6P9S0,6445,4358
Q6P9S1,7372,5014
Q6P9Z1,4357,3008
Q6PAC3,4015,2759
Q6PAC4,11521,7852
Q6PAJ1,11440,7847
Q6PAL0,7435,5139
