proteinID_x	organism_x	description_x	valid_cds_x	proteinID_y	organism_y	description_y	valid_cds_y
G5B0A5	HG	standard	True	Q8VC85	MM	standard	True
G5B0A6	HG	standard	True	Q8CI61	MM	standard	True
G5B0A7	HG	standard	True	Q80Y98	MM	standard	True
G5B0A9	HG	standard	True	Q6P2L6	MM	standard	True
G5B0B2	HG	standard	True	Q6Y685	MM	standard	True
G5B0B3	HG	standard	True	Q9ERS5	MM	standard	True
G5B0C2	HG	standard	True	Q5U4C1	MM	standard	True
G5B0C3	HG	standard	True	P04627	MM	standard	True
G5B0C4	HG	standard	True	O88935	MM	standard	True
G5B0C5	HG	standard	True	P11680	MM	standard	True
G5B0C6	HG	standard	True	P41969	MM	standard	True
G5B0C7	HG	standard	True	Q9WTZ0	MM	standard	True
G5B0D1	HG	standard	True	Q6P2K3	MM	standard	True
G5B0D2	HG	standard	True	Q8R5B6	MM	standard	True
G5B0D6	HG	standard	True	Q3LR78	MM	standard	True
G5B0D8	HG	standard	True	P58069	MM	standard	True
G5B0E6	HG	standard	True	Q8CEC6	MM	standard	True
G5B0E7	HG	standard	True	Q8BGX0	MM	standard	True
G5B0E8	HG	standard	True	Q3TIR1	MM	standard	True
G5B0E9	HG	standard	True	Q8VD33	MM	standard	True
G5B0F0	HG	standard	True	Q91YP2	MM	standard	True
G5B0F2	HG	standard	True	Q60973	MM	standard	True
G5B0F3	HG	standard	True	Q8BHN1	MM	standard	True
G5B0F4	HG	standard	True	Q9D5V6	MM	standard	True
G5B0F5	HG	standard	True	P70303	MM	standard	True
G5B0H3	HG	standard	True	Q9Z0J1	MM	standard	True
G5B0H4	HG	standard	True	Q9CYL5	MM	standard	True
G5B0H7	HG	standard	True	Q91WG8	MM	standard	True
G5B0H9	HG	standard	True	Q8K031	MM	standard	True
G5B0I1	HG	standard	True	Q9R0P4	MM	standard	True
G5B0I2	HG	standard	True	Q3UIL6	MM	standard	True
G5B0I4	HG	standard	True	P62301	MM	standard	True
G5B0I5	HG	standard	True	Q61194	MM	standard	True
G5B0I6	HG	standard	True	P81117	MM	standard	True
G5B0I7	HG	standard	True	O08759	MM	standard	True
G5B0J1	HG	standard	True	P83887	MM	standard	True
G5B0J4	HG	standard	True	O08609	MM	standard	True
G5B0J5	HG	standard	True	Q9DBL7	MM	standard	True
G5B0J6	HG	standard	True	P51656	MM	standard	True
G5B0J7	HG	standard	True	O88325	MM	standard	True
G5B0J9	HG	standard	True	P42227	MM	standard	True
G5B0K1	HG	standard	True	P42232	MM	standard	True
G5B0K6	HG	standard	True	Q9DAM3	MM	standard	True
G5B0K7	HG	standard	True	Q9JHD2	MM	standard	True
G5B0K8	HG	standard	True	Q99J87	MM	standard	True
G5B0K9	HG	standard	True	A2A5E6	MM	standard	True
G5B0L0	HG	standard	True	Q9CR56	MM	standard	True
G5B0L1	HG	standard	True	Q9QYI3	MM	standard	True
G5B0L2	HG	standard	True	P16330	MM	standard	True
G5B0L3	HG	standard	True	Q9D4B2	MM	standard	True
G5B0L4	HG	standard	True	Q91V92	MM	standard	True
G5B0L5	HG	standard	True	Q8CE33	MM	standard	True
G5B0L6	HG	standard	True	Q9D5V2	MM	standard	True
G5B0L8	HG	standard	True	Q61576	MM	standard	True
G5B0L9	HG	standard	True	Q8K2B0	MM	standard	True
G5B0M1	HG	standard	True	P48757	MM	standard	True
G5B0M4	HG	standard	True	Q9QWL7	MM	standard	True
G5B0M9	HG	standard	True	Q61414	MM	standard	True
G5B0N0	HG	standard	True	P08730	MM	standard	True
G5B0N1	HG	standard	True	B1AQ75	MM	standard	True
G5B0N2	HG	standard	True	Q497I4	MM	standard	True
G5B0N4	HG	standard	True	Q61765	MM	standard	True
G5B0N5	HG	standard	True	Q9D646	MM	standard	True
G5B0N6	HG	standard	True	Q8K0Y2	MM	standard	True
G5B0N8	HG	standard	True	Q8C1B2	MM	standard	True
G5B0P7	HG	standard	True	A2A591	MM	standard	True
G5B0P8	HG	standard	True	A2A592	MM	standard	True
G5B0P9	HG	standard	True	Q9D638	MM	standard	True
G5B0Q1	HG	standard	True	E9PUN6	MM	standard	True
G5B0Q3	HG	standard	True	Q6RHR9	MM	standard	True
G5B0Q4	HG	standard	True	Q99JI4	MM	standard	True
G5B0Q5	HG	standard	True	Q80Y24	MM	standard	True
G5B0R2	HG	standard	True	O08532	MM	standard	True
G5B0R4	HG	standard	True	Q9QYX7	MM	standard	True
G5B0R8	HG	standard	True	P70275	MM	standard	True
G5B0R9	HG	standard	True	P14733	MM	standard	True
G5B0S1	HG	standard	True	Q9CWB7	MM	standard	True
G5B0S8	HG	standard	True	Q8CI33	MM	standard	True
G5B0S9	HG	standard	True	Q9CWG9	MM	standard	True
G5B0T6	HG	standard	True	O88554	MM	standard	True
G5B0U3	HG	standard	True	O54998	MM	standard	True
G5B0U4	HG	standard	True	Q0ZLH2	MM	standard	True
G5B0U5	HG	standard	True	Q9WTX2	MM	standard	True
G5B0U6	HG	standard	True	Q8BXR9	MM	standard	True
G5B0V1	HG	standard	True	Q8R0Y6	MM	standard	True
G5B0V2	HG	standard	True	Q9EPW2	MM	standard	True
G5B0V3	HG	standard	True	Q80VN0	MM	standard	True
G5B0V4	HG	standard	True	Q8C8V1	MM	standard	True
G5B0V5	HG	standard	True	Q8VC12	MM	standard	True
G5B0W3	HG	standard	True	Q8BL80	MM	standard	True
G5B0W4	HG	standard	True	E9Q2M9	MM	standard	True
G5B0W8	HG	standard	True	F8VPZ5	MM	standard	True
G5B0X1	HG	standard	True	Q3KNL4	MM	standard	True
G5B0X3	HG	standard	True	Q8K2D0	MM	standard	True
G5B0X4	HG	standard	True	A2AF28	MM	standard	True
G5B0X6	HG	standard	True	P58545	MM	standard	True
G5B0X7	HG	standard	True	Q9DAK2	MM	standard	True
G5B0X8	HG	standard	True	F8VQB6	MM	standard	True
G5B0Y0	HG	standard	True	Q91VY9	MM	standard	True
G5B0Y3	HG	standard	True	Q5BJ29	MM	standard	True
G5B0Y6	HG	standard	True	Q9Z0M5	MM	standard	True
G5B0Y7	HG	standard	True	Q64112	MM	standard	True
G5B0Y9	HG	standard	True	E9PV48	MM	standard	True
G5B0Z5	HG	standard	True	Q80WE4	MM	standard	True
G5B100	HG	standard	True	O88796	MM	standard	True
G5B101	HG	standard	True	Q9CR42	MM	standard	True
G5B105	HG	standard	True	Q8C790	MM	standard	True
G5B109	HG	standard	True	Q6P8X1	MM	standard	True
G5B110	HG	standard	True	P45591	MM	standard	True
G5B112	HG	standard	True	Q6PGK3	MM	standard	True
G5B114	HG	standard	True	Q8BR63	MM	standard	True
G5B115	HG	standard	True	Q9JK24	MM	standard	True
G5B116	HG	standard	True	Q8JZY4	MM	standard	True
G5B118	HG	standard	True	Q9Z1E3	MM	standard	True
G5B119	HG	standard	True	Q9JMC2	MM	standard	True
G5B121	HG	standard	True	Q3U1T3	MM	standard	True
G5B124	HG	standard	True	Q61286	MM	standard	True
G5B125	HG	standard	True	Q3UIJ9	MM	standard	True
G5B126	HG	standard	True	Q62148	MM	standard	True
G5B129	HG	standard	True	Q9CQI4	MM	standard	True
G5B130	HG	standard	True	P21784	MM	standard	True
G5B131	HG	standard	True	P15919	MM	standard	True
G5B132	HG	standard	True	P70196	MM	standard	True
G5B133	HG	standard	True	A2AVJ5	MM	standard	True
G5B134	HG	standard	True	Q8K2Q0	MM	standard	True
G5B136	HG	standard	True	Q9QXA7	MM	standard	True
G5B138	HG	standard	True	Q8BU25	MM	standard	True
G5B144	HG	standard	True	Q91ZK0	MM	standard	True
G5B146	HG	standard	True	P56546	MM	standard	True
G5B147	HG	standard	True	Q30KP6	MM	standard	True
G5B148	HG	standard	True	Q9CZ09	MM	standard	True
G5B156	HG	standard	True	Q60722	MM	standard	True
G5B161	HG	standard	True	E9Q4X2	MM	standard	True
G5B162	HG	standard	True	Q91YW3	MM	standard	True
G5B163	HG	standard	True	Q8BMD2	MM	standard	True
G5B171	HG	standard	True	E0CXM8	MM	standard	True
G5B178	HG	standard	True	Q8C181	MM	standard	True
G5B182	HG	standard	True	Q80YD1	MM	standard	True
G5B183	HG	standard	True	Q91W97	MM	standard	True
G5B184	HG	standard	True	P17710	MM	standard	True
G5B187	HG	standard	True	P70661	MM	standard	True
G5B190	HG	standard	True	Q8CCK0	MM	standard	True
G5B192	HG	standard	True	Q9DBA6	MM	standard	True
G5B193	HG	standard	True	P36536	MM	standard	True
G5B194	HG	standard	True	Q9D819	MM	standard	True
G5B196	HG	standard	True	Q8CI70	MM	standard	True
G5B198	HG	standard	True	P43021	MM	standard	True
G5B199	HG	standard	True	P70261	MM	standard	True
G5B1A0	HG	standard	True	P10820	MM	standard	True
G5B1A2	HG	standard	True	Q7TSD4	MM	standard	True
G5B1A4	HG	standard	True	P61458	MM	standard	True
G5B1A6	HG	standard	True	Q99MV7	MM	standard	True
G5B1A7	HG	standard	True	Q569L8	MM	standard	True
G5B1A8	HG	standard	True	E9PYK3	MM	standard	True
G5B1A9	HG	standard	True	Q3TYA6	MM	standard	True
G5B1B2	HG	standard	True	Q9CR50	MM	standard	True
G5B1B4	HG	standard	True	Q9QUK0	MM	standard	True
G5B1B5	HG	standard	True	P97379	MM	standard	True
G5B1B6	HG	standard	True	Q9Z1Z0	MM	standard	True
G5B1C0	HG	standard	True	Q6SKR2	MM	standard	True
G5B1C2	HG	standard	True	Q6A009	MM	standard	True
G5B1C3	HG	standard	True	Q99M03	MM	standard	True
G5B1C4	HG	standard	True	Q99LG0	MM	standard	True
G5B1C5	HG	standard	True	P42932	MM	standard	True
G5B1C8	HG	standard	True	P58500	MM	standard	True
G5B1C9	HG	standard	True	P97302	MM	standard	True
G5B1D1	HG	standard	True	Q69Z37	MM	standard	True
G5B1D2	HG	standard	True	Q8R2G6	MM	standard	True
G5B1D9	HG	standard	True	Q6RFH4	MM	standard	True
G5B1E2	HG	standard	True	Q9R1Q8	MM	standard	True
G5B1E3	HG	standard	True	Q6PE15	MM	standard	True
G5B1E4	HG	standard	True	Q8K1N2	MM	standard	True
G5B1E5	HG	standard	True	B2RXA1	MM	standard	True
G5B1G1	HG	standard	True	Q9ERH7	MM	standard	True
G5B1G7	HG	standard	True	Q9CQN1	MM	standard	True
G5B1G8	HG	standard	True	P49183	MM	standard	True
G5B1G9	HG	standard	True	Q9CX66	MM	standard	True
G5B1H0	HG	standard	True	Q6P1D7	MM	standard	True
G5B1H1	HG	standard	True	Q5DU56	MM	standard	True
G5B1H2	HG	standard	True	Q8R3P7	MM	standard	True
G5B1H4	HG	standard	True	Q9DBU2	MM	standard	True
G5B1H5	HG	standard	True	E9Q6S0	MM	standard	True
G5B1H6	HG	standard	True	B9EJW5	MM	standard	True
G5B1H9	HG	standard	True	Q8CF60	MM	standard	True
G5B1I0	HG	standard	True	Q9JJ26	MM	standard	True
G5B1I5	HG	standard	True	E9QAW0	MM	standard	True
G5B1I6	HG	standard	True	P10754	MM	standard	True
G5B1I8	HG	standard	True	Q3URR7	MM	standard	True
G5B1I9	HG	standard	True	Q3U435	MM	standard	True
G5B1J0	HG	standard	True	Q8CHW5	MM	standard	True
G5B1J1	HG	standard	True	Q5U4D9	MM	standard	True
G5B1J2	HG	standard	True	Q9CYQ5	MM	standard	True
G5B1J6	HG	standard	True	Q9ESG9	MM	standard	True
G5B1K0	HG	standard	True	Q8CI03	MM	standard	True
G5B1K2	HG	standard	True	Q8BTI8	MM	standard	True
G5B1K3	HG	standard	True	Q80WM7	MM	standard	True
G5B1K9	HG	standard	True	Q8BN58	MM	standard	True
G5B1L2	HG	standard	True	Q9WV92	MM	standard	True
G5B1L3	HG	standard	True	G3UWD5	MM	standard	True
G5B1M1	HG	standard	True	B1AVB3	MM	standard	True
G5B1M4	HG	standard	True	E9Q1U1	MM	standard	True
G5B1Q1	HG	standard	True	P50586	MM	standard	True
G5B1Q4	HG	standard	True	Q924X7	MM	standard	True
G5B1R1	HG	standard	True	Q8BZ52	MM	standard	True
G5B1R2	HG	standard	True	D3YXE9	MM	standard	True
G5B1R3	HG	standard	True	Q9JME5	MM	standard	True
G5B1R4	HG	standard	True	P70166	MM	standard	True
G5B1R5	HG	standard	True	P63276	MM	standard	True
G5B1R6	HG	standard	True	O88502	MM	standard	True
G5B1R8	HG	standard	True	Q924C5	MM	standard	True
G5B1R9	HG	standard	True	Q8BHZ4	MM	standard	True
G5B1S2	HG	standard	True	Q9CWR1	MM	standard	True
G5B1S4	HG	standard	True	Q07230	MM	standard	True
G5B1S6	HG	standard	True	Q9JKF1	MM	standard	True
G5B1S7	HG	standard	True	Q91X84	MM	standard	True
G5B1S9	HG	standard	True	O88700	MM	standard	True
G5B1T3	HG	standard	True	Q922B2	MM	standard	True
G5B1U3	HG	standard	True	Q8R4N0	MM	standard	True
G5B1U5	HG	standard	True	Q91ZA3	MM	standard	True
G5B1U6	HG	standard	True	Q923B0	MM	standard	True
G5B1V8	HG	standard	True	Q9JIF9	MM	standard	True
G5B1W3	HG	standard	True	Q9CYC6	MM	standard	True
G5B1W6	HG	standard	True	E9PZM7	MM	standard	True
G5B1W9	HG	standard	True	Q8CIH5	MM	standard	True
G5B1X0	HG	standard	True	Q9D486	MM	standard	True
G5B1X1	HG	standard	True	Q8CA72	MM	standard	True
G5B1X2	HG	standard	True	Q9JJS6	MM	standard	True
G5B1X6	HG	standard	True	Q8BHB7	MM	standard	True
G5B1X7	HG	standard	True	Q6P9S1	MM	standard	True
G5B1X8	HG	standard	True	Q9CZW2	MM	standard	True
G5B1X9	HG	standard	True	Q8K199	MM	standard	True
G5B1Y0	HG	standard	True	Q9D5D8	MM	standard	True
G5B1Y1	HG	standard	True	Q9DAJ5	MM	standard	True
G5B1Y2	HG	standard	True	P54843	MM	standard	True
G5B1Y3	HG	standard	True	Q80YY7	MM	standard	True
G5B1Y4	HG	standard	True	Q07456	MM	standard	True
G5B1Y5	HG	standard	True	Q9D2Z8	MM	standard	True
G5B1Y7	HG	standard	True	Q60590	MM	standard	True
G5B1Y8	HG	standard	True	Q80VW7	MM	standard	True
G5B1Y9	HG	standard	True	Q80VW5	MM	standard	True
G5B1Z4	HG	standard	True	Q9JHB4	MM	standard	True
G5B1Z5	HG	standard	True	Q80YW5	MM	standard	True
G5B1Z6	HG	standard	True	Q9CYW4	MM	standard	True
G5B1Z9	HG	standard	True	Q8BHW4	MM	standard	True
G5B200	HG	standard	True	Q9DC04	MM	standard	True
G5B204	HG	standard	True	Q8BFY9	MM	standard	True
G5B209	HG	standard	True	Q6NS86	MM	standard	True
G5B210	HG	standard	True	Q8R3K3	MM	standard	True
G5B211	HG	standard	True	Q8BK72	MM	standard	True
G5B212	HG	standard	True	P14873	MM	standard	True
G5B215	HG	standard	True	Q3UQN2	MM	standard	True
G5B221	HG	standard	True	Q9JM90	MM	standard	True
G5B222	HG	standard	True	Q8C7R4	MM	standard	True
G5B224	HG	standard	True	Q61081	MM	standard	True
G5B227	HG	standard	True	Q9CW46	MM	standard	True
G5B228	HG	standard	True	Q9CPW2	MM	standard	True
G5B229	HG	standard	True	Q1WG82	MM	standard	True
G5B233	HG	standard	True	Q9DCU6	MM	standard	True
G5B242	HG	standard	True	Q99LB6	MM	standard	True
G5B243	HG	standard	True	Q00547	MM	standard	True
G5B244	HG	standard	True	Q9CQ48	MM	standard	True
G5B247	HG	standard	True	P27889	MM	standard	True
G5B248	HG	standard	True	Q6P1G0	MM	standard	True
G5B249	HG	standard	True	Q3USZ8	MM	standard	True
G5B254	HG	standard	True	Q52KE7	MM	standard	True
G5B263	HG	standard	True	Q3THK7	MM	standard	True
G5B264	HG	standard	True	Q8BN57	MM	standard	True
G5B265	HG	standard	True	Q8CHR6	MM	standard	True
G5B267	HG	standard	True	Q3ULM6	MM	standard	True
G5B268	HG	standard	True	P63158	MM	standard	True
G5B269	HG	standard	True	Q8K0T4	MM	standard	True
G5B271	HG	standard	True	Q99LB2	MM	standard	True
G5B274	HG	standard	True	Q9QZL0	MM	standard	True
G5B278	HG	standard	True	Q8BMC4	MM	standard	True
G5B280	HG	standard	True	Q9JLF6	MM	standard	True
G5B281	HG	standard	True	Q9QXG9	MM	standard	True
G5B283	HG	standard	True	Q9D411	MM	standard	True
G5B285	HG	standard	True	Q99L27	MM	standard	True
G5B286	HG	standard	True	P29595	MM	standard	True
G5B287	HG	standard	True	Q9D967	MM	standard	True
G5B290	HG	standard	True	Q8VI75	MM	standard	True
G5B291	HG	standard	True	Q8C5S7	MM	standard	True
G5B292	HG	standard	True	Q61179	MM	standard	True
G5B293	HG	standard	True	Q924T7	MM	standard	True
G5B294	HG	standard	True	P97372	MM	standard	True
G5B295	HG	standard	True	Q9DB76	MM	standard	True
G5B296	HG	standard	True	P97371	MM	standard	True
G5B298	HG	standard	True	Q91VU6	MM	standard	True
G5B2A0	HG	standard	True	Q8BH04	MM	standard	True
G5B2A1	HG	standard	True	P54846	MM	standard	True
G5B2A2	HG	standard	True	Q9Z140	MM	standard	True
G5B2B2	HG	standard	True	Q9JI70	MM	standard	True
G5B2B3	HG	standard	True	P60879	MM	standard	True
G5B2B5	HG	standard	True	Q9D2J7	MM	standard	True
G5B2C1	HG	standard	True	P47809	MM	standard	True
G5B2C2	HG	standard	True	Q810A1	MM	standard	True
G5B2C3	HG	standard	True	B1AR51	MM	standard	True
G5B2D2	HG	standard	True	Q80VA5	MM	standard	True
G5B2D6	HG	standard	True	Q8BX09	MM	standard	True
G5B2D7	HG	standard	True	Q6XUX1	MM	standard	True
G5B2E0	HG	standard	True	Q8CB14	MM	standard	True
G5B2E1	HG	standard	True	Q6R3M4	MM	standard	True
G5B2E2	HG	standard	True	Q9Z2E1	MM	standard	True
G5B2F3	HG	standard	True	E9Q9D5	MM	standard	True
G5B2F4	HG	standard	True	P23578	MM	standard	True
G5B2F6	HG	standard	True	Q4ACU6	MM	standard	True
G5B2F7	HG	standard	True	P50428	MM	standard	True
G5B2F8	HG	standard	True	Q9ERE9	MM	standard	True
G5B2F9	HG	standard	True	O55229	MM	standard	True
G5B2G0	HG	standard	True	Q924X2	MM	standard	True
G5B2G1	HG	standard	True	B5KM66	MM	standard	True
G5B2G2	HG	standard	True	Q5M8M2	MM	standard	True
G5B2G3	HG	standard	True	Q99N42	MM	standard	True
G5B2G4	HG	standard	True	Q8VCL2	MM	standard	True
G5B2G5	HG	standard	True	Q8BSP2	MM	standard	True
G5B2G7	HG	standard	True	Q9QXN5	MM	standard	True
G5B2H3	HG	standard	True	Q8R3Q2	MM	standard	True
G5B2H5	HG	standard	True	A2AM29	MM	standard	True
G5B2H7	HG	standard	True	Q9D9V7	MM	standard	True
G5B2H9	HG	standard	True	Q9WUI1	MM	standard	True
G5B2I0	HG	standard	True	O08911	MM	standard	True
G5B2I1	HG	standard	True	Q6P3E7	MM	standard	True
G5B2I2	HG	standard	True	G5E8P0	MM	standard	True
G5B2I4	HG	standard	True	Q99JY4	MM	standard	True
G5B2I6	HG	standard	True	Q99MV5	MM	standard	True
G5B2I8	HG	standard	True	A4Q9F1	MM	standard	True
G5B2J1	HG	standard	True	Q9CYA0	MM	standard	True
G5B2J4	HG	standard	True	E9PZ26	MM	standard	True
G5B2J7	HG	standard	True	P62754	MM	standard	True
G5B2J8	HG	standard	True	A6H8H2	MM	standard	True
G5B2K0	HG	standard	True	P43883	MM	standard	True
G5B2K2	HG	standard	True	Q6NV99	MM	standard	True
G5B2K3	HG	standard	True	Q80X95	MM	standard	True
G5B2K4	HG	standard	True	B1AXP3	MM	standard	True
G5B2K6	HG	standard	True	Q8BLI0	MM	standard	True
G5B2K7	HG	standard	True	Q61033	MM	standard	True
G5B2K9	HG	standard	True	Q9DBZ1	MM	standard	True
G5B2L2	HG	standard	True	Q9R0Q1	MM	standard	True
G5B2L3	HG	standard	True	Q8R054	MM	standard	True
G5B2L7	HG	standard	True	A0A2R8VJU7	MM	standard	True
G5B2L9	HG	standard	True	Q3TDK6	MM	standard	True
G5B2M0	HG	standard	True	Q922P9	MM	standard	True
G5B2M1	HG	standard	True	Q4G0F8	MM	standard	True
G5B2M2	HG	standard	True	Q9R269	MM	standard	True
G5B2M3	HG	standard	True	B2RXM5	MM	standard	True
G5B2M5	HG	standard	True	Q3UST5	MM	standard	True
G5B2M7	HG	standard	True	Q3UZW7	MM	standard	True
G5B2N0	HG	standard	True	Q9JJ43	MM	standard	True
G5B2N1	HG	standard	True	Q8CGY8	MM	standard	True
G5B2N6	HG	standard	True	Q9D7B6	MM	standard	True
G5B2N7	HG	standard	True	Q91YJ3	MM	standard	True
G5B2P0	HG	standard	True	Q8BHT6	MM	standard	True
G5B2P2	HG	standard	True	Q61699	MM	standard	True
G5B2P5	HG	standard	True	Q8K0T7	MM	standard	True
G5B2P6	HG	standard	True	Q99L28	MM	standard	True
G5B2P7	HG	standard	True	Q9ERI2	MM	standard	True
G5B2P9	HG	standard	True	Q8R368	MM	standard	True
G5B2Q0	HG	standard	True	Q9D0P5	MM	standard	True
G5B2Q4	HG	standard	True	F8VPJ6	MM	standard	True
G5B2Q6	HG	standard	True	A2AQH4	MM	standard	True
G5B2Q7	HG	standard	True	Q9Z2U4	MM	standard	True
G5B2Q8	HG	standard	True	Q9Z0X1	MM	standard	True
G5B2Q9	HG	standard	True	P97950	MM	standard	True
G5B2R5	HG	standard	True	Q5SSF7	MM	standard	True
G5B2R6	HG	standard	True	Q9DBL2	MM	standard	True
G5B2R8	HG	standard	True	Q5S003	MM	standard	True
G5B2R9	HG	standard	True	Q64338	MM	standard	True
G5B2S0	HG	standard	True	Q9Z2E4	MM	standard	True
G5B2S1	HG	standard	True	Q14B48	MM	standard	True
G5B2S3	HG	standard	True	Q91VH2	MM	standard	True
G5B2S4	HG	standard	True	Q9D2G5	MM	standard	True
G5B2S6	HG	standard	True	E9Q4N7	MM	standard	True
G5B2S8	HG	standard	True	Q6A039	MM	standard	True
G5B2S9	HG	standard	True	Q60848	MM	standard	True
G5B2T3	HG	standard	True	Q8VIG3	MM	standard	True
G5B2T4	HG	standard	True	Q3V3E1	MM	standard	True
G5B2T7	HG	standard	True	Q03404	MM	standard	True
G5B2U2	HG	standard	True	Q9D0N7	MM	standard	True
G5B2U3	HG	standard	True	F7BJB9	MM	standard	True
G5B2U6	HG	standard	True	Q8K354	MM	standard	True
G5B2U8	HG	standard	True	Q60670	MM	standard	True
G5B2V0	HG	standard	True	Q91WT9	MM	standard	True
G5B2V1	HG	standard	True	O70477	MM	standard	True
G5B2V3	HG	standard	True	Q9EP82	MM	standard	True
G5B2V7	HG	standard	True	P63038	MM	standard	True
G5B2V9	HG	standard	True	Q3UTJ2	MM	standard	True
G5B2W2	HG	standard	True	O70209	MM	standard	True
G5B2W3	HG	standard	True	Q3V125	MM	standard	True
G5B2W4	HG	standard	True	Q3U1D9	MM	standard	True
G5B2W5	HG	standard	True	Q99K23	MM	standard	True
G5B2W6	HG	standard	True	Q569N2	MM	standard	True
G5B2W7	HG	standard	True	Q3ZT31	MM	standard	True
G5B2W8	HG	standard	True	Q6ZPR1	MM	standard	True
G5B2X4	HG	standard	True	O89017	MM	standard	True
G5B2X7	HG	standard	True	Q8BU04	MM	standard	True
G5B2X8	HG	standard	True	P0C8B4	MM	standard	True
G5B2Y0	HG	standard	True	Q8BYN3	MM	standard	True
G5B2Y5	HG	standard	True	B2RRE4	MM	standard	True
G5B2Z1	HG	standard	True	Q08288	MM	standard	True
G5B2Z2	HG	standard	True	Q9CQL7	MM	standard	True
G5B2Z4	HG	standard	True	Q8VED2	MM	standard	True
G5B2Z5	HG	standard	True	Q80U59	MM	standard	True
G5B2Z6	HG	standard	True	Q8CGA2	MM	standard	True
G5B2Z7	HG	standard	True	Q9CR92	MM	standard	True
G5B2Z8	HG	standard	True	D3Z4Z0	MM	standard	True
G5B2Z9	HG	standard	True	Q99LP6	MM	standard	True
G5B302	HG	standard	True	Q80YS6	MM	standard	True
G5B304	HG	standard	True	G3X9F6	MM	standard	True
G5B305	HG	standard	True	Q9D236	MM	standard	True
G5B306	HG	standard	True	Q9EPL9	MM	standard	True
G5B307	HG	standard	True	Q9D2Q2	MM	standard	True
G5B308	HG	standard	True	Q8R4V4	MM	standard	True
G5B309	HG	standard	True	Q8BXX2	MM	standard	True
G5B312	HG	standard	True	P13297	MM	standard	True
G5B314	HG	standard	True	Q9JJX8	MM	standard	True
G5B318	HG	standard	True	P97427	MM	standard	True
G5B319	HG	standard	True	Q8BVL9	MM	standard	True
G5B322	HG	standard	True	O54782	MM	standard	True
G5B324	HG	standard	True	O55203	MM	standard	True
G5B330	HG	standard	True	Q05A13	MM	standard	True
G5B332	HG	standard	True	Q8K2Q5	MM	standard	True
G5B333	HG	standard	True	Q9QYE0	MM	standard	True
G5B335	HG	standard	True	P60867	MM	standard	True
G5B336	HG	standard	True	P25911	MM	standard	True
G5B338	HG	standard	True	D3Z6W3	MM	standard	True
G5B340	HG	standard	True	Q8CAK3	MM	standard	True
G5B342	HG	standard	True	Q91YU8	MM	standard	True
G5B343	HG	standard	True	Q9Z1D1	MM	standard	True
G5B344	HG	standard	True	P13864	MM	standard	True
G5B349	HG	standard	True	P10076	MM	standard	True
G5B353	HG	standard	True	G3X996	MM	standard	True
G5B354	HG	standard	True	Q9EPX5	MM	standard	True
G5B357	HG	standard	True	Q8BM13	MM	standard	True
G5B358	HG	standard	True	Q9JLI2	MM	standard	True
G5B362	HG	standard	True	Q920A0	MM	standard	True
G5B363	HG	standard	True	Q9JK53	MM	standard	True
G5B364	HG	standard	True	P50608	MM	standard	True
G5B365	HG	standard	True	Q04211	MM	standard	True
G5B366	HG	standard	True	Q9D7Q1	MM	standard	True
G5B368	HG	standard	True	P70402	MM	standard	True
G5B370	HG	standard	True	P12979	MM	standard	True
G5B371	HG	standard	True	B8QI36	MM	standard	True
G5B374	HG	standard	True	G3XA12	MM	standard	True
G5B377	HG	standard	True	Q8BZM0	MM	standard	True
G5B378	HG	standard	True	Q91X96	MM	standard	True
G5B380	HG	standard	True	A6H684	MM	standard	True
G5B381	HG	standard	True	Q80Y84	MM	standard	True
G5B383	HG	standard	True	Q8BG95	MM	standard	True
G5B384	HG	standard	True	Q9CQ37	MM	standard	True
G5B387	HG	standard	True	Q8BUM3	MM	standard	True
G5B388	HG	standard	True	Q8VEH3	MM	standard	True
G5B390	HG	standard	True	Q3UPW2	MM	standard	True
G5B392	HG	standard	True	Q9D5W8	MM	standard	True
G5B395	HG	standard	True	Q8BVA4	MM	standard	True
G5B397	HG	standard	True	Q91YE6	MM	standard	True
G5B399	HG	standard	True	P97315	MM	standard	True
G5B3A0	HG	standard	True	Q9WV95	MM	standard	True
G5B3A1	HG	standard	True	Q9WUZ5	MM	standard	True
G5B3A2	HG	standard	True	P57016	MM	standard	True
G5B3A3	HG	standard	True	P50752	MM	standard	True
G5B3A4	HG	standard	True	P97350	MM	standard	True
G5B3A9	HG	standard	True	Q7TN12	MM	standard	True
G5B3B0	HG	standard	True	Q8C1B1	MM	standard	True
G5B3B1	HG	standard	True	Q9DBN9	MM	standard	True
G5B3B5	HG	standard	True	L0N7N1	MM	standard	True
