proteinID_x,proteinID_y,%_identity,%_similarity,%_gaps,software
G5B1E1,Q8BIK6,89.5,95.1,0.0,matcher
G5BGE8,Q8R502,97.3,98.5,0.0,matcher
G5BNK8,Q99LC9,81.3,86.1,1.5,matcher
G5BQ94,Q9EP71,82.6,90.1,0.8,matcher
G5BGS0,Q05860,64.5,72.1,9.1,matcher
G5BUB1,Q61143,91.0,92.4,6.1,matcher
G5AWP5,Q80U40,74.5,81.3,5.1,matcher
G5BSL1,Q61147,75.4,83.1,7.8,matcher
G5B9C2,P07742,97.8,98.9,0.1,matcher
G5ASF4,P39053,96.5,96.9,1.5,matcher
G5APF8,Q65Z40,90.3,92.1,5.9,matcher
G5C308,O55111,76.8,86.4,0.4,matcher
G5AL51,P55288,96.1,98.0,0.0,matcher
G5AZZ4,E9Q6P5,96.8,98.6,0.0,matcher
G5C8B2,Q6PHP4,83.8,89.3,4.8,matcher
G5C7T6,Q8BML1,89.2,94.1,0.9,matcher
G5C0J3,Q9D2V7,84.9,90.5,0.3,matcher
G5AZ68,Q8K310,92.6,93.3,6.0,matcher
G5AJX1,Q9QYS2,88.3,94.0,0.2,matcher
G5BES7,Q9D2F7,60.8,72.9,13.2,matcher
G5B5S0,P21803,92.6,95.1,0.8,matcher
G5BJP0,A2AJT4,92.3,96.3,0.1,matcher
G5C201,Q9QYE3,99.5,99.6,0.0,matcher
G5APD5,Q8BWY9,87.9,94.3,0.1,matcher
G5ALX2,Q02248,99.5,99.7,0.0,matcher
G5AZL8,O35218,98.0,99.5,0.0,matcher
G5BMH0,Q3URD3,93.0,96.1,2.0,matcher
G5BY26,A2A716,89.7,92.7,3.0,matcher
G5B1L2,Q9WV92,70.2,74.6,19.2,matcher
G5BR77,Q8BJ71,94.6,98.2,0.0,matcher
G5ARB9,Q5SV80,80.7,87.4,2.1,matcher
G5BNA8,Q8VID5,79.7,86.2,1.1,matcher
G5C6P8,Q8BG67,94.6,97.1,0.5,matcher
G5AT13,Q2VPA6,75.9,85.9,0.9,matcher
G5AXI1,Q61214,98.0,98.8,0.0,matcher
G5AZ29,O89019,78.7,84.7,1.1,matcher
G5BRF0,O70507,86.6,87.9,8.7,matcher
G5BFB3,Q5DTN8,71.3,73.3,25.0,matcher
G5BTC8,Q3UR50,73.2,78.8,6.7,matcher
G5ASE6,A3KGV1,95.0,97.8,0.1,matcher
G5BB04,Q7JJ13,95.9,96.9,0.3,matcher
G5BST4,Q9ER64,86.2,90.8,1.0,matcher
G5C401,Q9Z0M3,94.9,97.5,0.0,matcher
G5BBY1,A2AAY5,82.3,86.5,5.7,matcher
G5B0J9,P42227,98.2,99.0,0.6,matcher
G5BXQ7,E9Q5M6,78.6,89.1,1.3,matcher
G5AKN9,P70699,80.9,88.1,0.1,matcher
G5BPZ7,Q3TRM8,85.2,91.0,0.2,matcher
G5BVQ6,Q5SSL4,67.7,68.2,31.2,matcher
G5BWI1,Q8BNJ2,88.5,92.2,0.7,matcher
G5BH27,B2RUR8,89.9,93.6,0.7,matcher
G5AXT9,Q8CIG3,90.1,94.4,0.5,matcher
G5ATG9,Q920P3,97.9,98.9,0.1,matcher
G5B7I2,Q9DCD2,93.6,94.6,2.2,matcher
G5BIA9,Q6DFY8,95.3,97.4,0.1,matcher
G5AUD4,O54916,94.3,96.7,0.1,matcher
G5BT69,Q07139,87.3,92.4,3.6,matcher
G5BST5,Q9ER72,91.1,95.7,0.8,matcher
G5BUL7,Q9R1S8,95.6,97.7,0.0,matcher
G5BAU8,Q68FM6,93.1,94.9,2.7,matcher
G5B8Y5,Q8K205,73.7,81.6,3.6,matcher
G5BSK6,Q6PCN7,83.6,90.5,1.0,matcher
G5BP39,Q810J8,94.3,97.2,0.1,matcher
G5C7F8,P70408,96.4,98.6,0.0,matcher
G5BEK2,Q9Z0F8,88.4,94.2,1.3,matcher
G5B304,G3X9F6,65.3,74.2,5.5,matcher
G5AK87,Q99ME3,84.6,89.9,0.4,matcher
G5AWR7,Q9JKY5,69.9,74.1,17.7,matcher
G5BET4,Q9WTX6,99.7,100.0,0.0,matcher
G5C5X6,Q6PGF3,89.5,92.5,3.6,matcher
G5B1X3,Q7TN88,65.1,75.7,3.0,matcher
G5BLT3,Q6P1Y8,87.8,92.1,2.4,matcher
G5AKN7,Q99KF0,78.5,86.8,0.6,matcher
G5BNM9,Q924C1,83.8,91.7,1.3,matcher
G5C4W9,Q99PW8,77.2,84.4,2.8,matcher
G5AR38,P08113,97.3,99.0,0.3,matcher
G5B8I3,Q60992,94.0,96.1,1.5,matcher
G5AR26,Q2VWQ2,92.3,96.3,0.0,matcher
G5ATD4,Q80T69,93.2,95.1,1.0,matcher
G5ATN9,Q8R516,83.5,87.2,5.2,matcher
G5C905,Q8CI04,93.8,96.9,0.0,matcher
G5AKB3,Q8R5F7,76.7,85.0,0.3,matcher
G5BW83,O35551,91.8,94.7,3.9,matcher
G5AKY4,P48722,90.6,96.0,0.4,matcher
G5C7K7,Q62009,90.5,97.3,0.2,matcher
G5C9K9,Q924X6,80.9,85.1,6.5,matcher
G5BGY5,O88566,88.5,91.8,0.7,matcher
G5BXB1,Q6RT24,52.5,66.0,15.8,matcher
G5BA39,P97329,86.4,91.5,0.3,matcher
G5BK74,P13705,74.2,84.6,2.7,matcher
G5C145,B2RY50,81.5,87.8,2.1,matcher
G5B7Z7,Q6ZQJ5,74.2,83.4,5.9,matcher
G5BYL4,P24063,70.7,81.5,0.8,matcher
G5B322,O54782,74.3,82.5,2.9,matcher
G5CAB7,P23188,92.6,95.0,0.6,matcher
G5B6D7,G3X9I7,89.7,93.2,0.1,matcher
G5AL27,Q6AXF6,91.9,95.1,0.6,matcher
G5BKC8,Q61586,90.9,96.7,0.1,matcher
G5BCM7,Q9Z207,71.7,78.3,10.6,matcher
G5B1D1,Q69Z37,53.2,70.1,3.4,matcher
G5AZG1,Q99K46,81.8,88.5,1.2,matcher
G5AUZ2,Q9DBM1,82.8,89.4,1.0,matcher
G5BEE7,Q8C310,76.6,83.3,2.2,matcher
G5BN15,Q6ZQF7,88.6,92.7,1.8,matcher
G5C251,Q8K3Z0,77.0,84.8,2.8,matcher
G5BBG9,Q8BH74,80.0,87.7,4.6,matcher
G5BWB9,P47857,97.2,98.8,0.0,matcher
G5C798,Q3UMC0,86.9,92.4,0.8,matcher
G5BPP6,Q99KI0,95.6,97.8,1.2,matcher
G5BHT3,Q8BM92,96.8,98.3,0.0,matcher
G5ATA0,Q5RJH2,86.8,92.5,1.5,matcher
G5BL37,Q6ZPY5,79.7,88.0,1.7,matcher
G5BPE0,Q80V63,90.9,95.4,0.9,matcher
G5BRM7,Q8BHB0,80.4,88.5,0.2,matcher
G5C3A1,Q8VHJ7,75.6,82.8,2.2,matcher
G5AJR4,P97326,95.2,98.1,0.0,matcher
G5AKN3,Q4JK59,47.6,60.8,8.0,matcher
G5BT79,Q9DBN5,89.9,93.4,4.8,matcher
G5AML5,Q8CG65,46.2,52.5,19.1,matcher
G5BAA7,P97435,69.7,80.2,6.0,matcher
G5C6T3,E9Q5G3,78.5,86.8,3.1,matcher
G5C133,O70343,92.3,95.9,0.3,matcher
G5AXM8,Q9EQU3,76.9,84.0,0.4,matcher
G5B2D7,Q6XUX1,90.1,94.0,0.1,matcher
G5BFJ2,Q5NC05,70.3,79.8,1.4,matcher
G5AP62,O08601,85.1,93.6,0.2,matcher
G5C9T6,P97481,85.8,90.5,0.7,matcher
G5ASU2,Q9DBT9,89.5,95.0,0.0,matcher
G5C882,Q61625,98.7,99.6,0.0,matcher
G5C2C4,Q810U4,75.6,79.4,17.2,matcher
G5BNQ9,B2RX70,72.4,83.7,0.5,matcher
G5CAB6,P16879,91.1,95.1,0.5,matcher
G5C6I9,Q9JLV2,95.4,96.1,0.9,matcher
G5AMP2,P70451,91.5,95.7,0.1,matcher
G5BXS8,O70496,94.3,96.1,1.4,matcher
G5BPF8,Q32KG4,62.6,72.2,4.1,matcher
G5CA26,Q9EQM6,96.4,97.3,0.0,matcher
G5BGJ6,P12960,87.2,90.3,9.1,matcher
G5BXM6,E9Q1T6,90.6,92.0,2.9,matcher
G5AVK7,Q9Z319,78.9,87.4,5.0,matcher
G5C2J1,Q8K1S3,82.5,86.9,9.0,matcher
G5AWS2,Q6ZPQ6,79.8,84.9,8.9,matcher
G5BCX7,Q9DBS9,86.8,91.9,3.8,matcher
G5AQU6,Q80WQ6,85.7,90.1,4.2,matcher
G5BYU4,Q8K1A6,81.1,86.5,0.7,matcher
G5BJE9,A7L9Z8,82.4,90.2,0.2,matcher
G5B564,Q3UWM4,86.8,92.4,1.3,matcher
G5ATE9,Q91W50,94.9,95.5,3.9,matcher
G5BD66,Q8BH53,81.5,87.8,0.1,matcher
G5C7Z6,O89050,98.0,98.4,0.9,matcher
G5AML9,B9EKF4,87.0,89.5,3.3,matcher
G5B938,Q704Y3,89.1,93.8,1.9,matcher
G5BM35,Q8CC12,78.0,83.1,8.2,matcher
G5AW63,M0QWN7,87.4,90.3,2.9,matcher
G5BVF0,A2A5Z6,99.3,99.7,0.0,matcher
G5BF14,P52734,85.6,86.9,9.1,matcher
G5C152,Q9Z110,96.5,98.0,0.0,matcher
G5AYZ2,Q8BX22,72.2,79.2,2.3,matcher
G5C9N0,Q04750,97.5,99.1,0.1,matcher
G5BIQ7,Q922B9,67.8,74.3,12.3,matcher
G5BWY0,Q8BGD7,91.3,94.1,0.0,matcher
G5BZ44,O09126,86.2,92.1,0.1,matcher
G5BKA5,Q8C9S4,86.0,93.0,0.2,matcher
G5C665,Q61164,98.0,98.4,1.1,matcher
G5ARS3,A6H6A9,92.1,94.7,0.5,matcher
G5AZI8,Q62468,89.0,94.4,0.0,matcher
G5B021,Q91W96,93.1,96.2,0.2,matcher
G5B1D8,Q6UJY2,67.7,83.4,0.4,matcher
G5BZV2,Q3UA37,95.8,96.4,2.2,matcher
G5BDS7,Q9JLL0,82.3,85.5,9.1,matcher
G5C0R6,Q8BVG4,80.2,84.0,12.1,matcher
G5ANW6,Q03385,88.3,92.0,1.3,matcher
G5APJ3,Q80TG9,94.2,95.6,0.5,matcher
G5AMJ4,Q8C110,88.2,93.6,0.1,matcher
G5BE27,Q8C9X6,89.7,93.1,2.8,matcher
G5ARM5,P15209,84.2,87.0,9.6,matcher
G5BC79,P25206,92.7,97.1,0.6,matcher
G5BYU1,P48377,87.7,90.9,1.6,matcher
G5B029,Q9ERZ6,96.9,99.2,0.0,matcher
G5AP10,Q7TSG2,81.2,86.9,2.3,matcher
G5AKX5,Q8R3C6,80.0,88.1,1.4,matcher
G5ANN2,Q8VDC0,80.1,89.5,0.1,matcher
G5C7L9,A2AIR5,92.5,96.3,0.0,matcher
G5AJR8,Q9Z2G6,93.1,96.6,0.9,matcher
G5B5L0,Q9QWH1,87.4,90.1,1.6,matcher
G5BPW7,P27612,92.2,96.5,0.1,matcher
G5BGE9,Q5DU41,93.5,97.1,0.1,matcher
G5BQ58,O55112,80.7,84.6,9.4,matcher
G5BTV4,Q3U8K7,85.6,91.2,0.9,matcher
G5AXX9,Q80TD3,72.7,79.9,2.2,matcher
G5AYW6,Q8K4J6,82.5,87.0,3.2,matcher
G5B8A7,Q03391,94.4,95.6,0.4,matcher
G5BZ64,B2RPV6,64.8,78.1,1.7,matcher
G5C0E7,Q3V3R1,85.7,90.6,4.0,matcher
G5BLU3,Q9DC23,89.5,96.1,0.0,matcher
G5CBB3,Q9D662,94.8,97.7,0.1,matcher
G5BVP2,Q68FF6,98.3,99.1,0.0,matcher
G5B6K6,Q9EQC5,90.3,93.1,0.1,matcher
G5ARR2,Q8BJD1,80.6,89.7,0.0,matcher
G5C505,O35454,85.2,86.9,11.5,matcher
G5BRT8,Q60821,91.7,94.7,0.6,matcher
G5AT41,Q8BMQ2,94.6,97.3,0.3,matcher
G5CAM2,Q9ERG2,97.4,98.2,0.3,matcher
G5ANS7,G3XA20,72.2,78.3,12.7,matcher
G5B6N8,Q61161,92.7,95.6,0.3,matcher
G5BH57,Q61045,94.4,96.2,1.7,matcher
G5B280,Q9JLF6,89.6,93.6,0.9,matcher
G5BIZ1,Q9WUL6,79.0,85.5,1.4,matcher
G5CAA1,P97449,77.4,85.8,2.3,matcher
G5BQQ4,P12023,96.9,97.9,0.0,matcher
G5B2H3,Q8R3Q2,79.5,84.2,5.1,matcher
G5BZY3,O88632,96.3,98.1,0.0,matcher
G5C4T3,P48381,98.4,99.3,0.0,matcher
G5ASE0,Q80ZJ6,95.3,97.2,1.7,matcher
G5B654,Q61418,97.7,98.7,0.4,matcher
G5ATK0,E9Q4S1,96.3,98.1,0.0,matcher
G5BY51,Q80YR4,83.6,88.7,1.1,matcher
G5B4S5,P18052,88.3,90.1,6.6,matcher
G5AQT5,Q765H6,92.1,95.3,0.3,matcher
G5BH24,Q9JIS5,98.2,99.3,0.0,matcher
G5C3Z3,Q8BMD7,80.6,86.7,1.5,matcher
G5CBG7,Q8CBY3,94.4,96.3,0.3,matcher
G5AQR4,O55134,78.6,86.3,0.3,matcher
G5BA97,E9PWI3,93.8,95.6,0.4,matcher
G5BT62,Q8BXR1,96.5,98.8,0.0,matcher
G5BFJ4,Q9WV91,84.8,90.6,0.9,matcher
G5BTB7,Q9Z0E2,78.1,83.9,5.7,matcher
G5AXV8,Q61703,79.0,86.1,6.9,matcher
G5BJE4,Q2WF71,95.7,96.4,1.4,matcher
G5BMU6,Q64151,87.2,92.1,0.8,matcher
G5AMZ6,Q8K4Z6,79.5,87.9,0.1,matcher
G5BL34,Q3UMR0,80.0,86.4,0.4,matcher
G5BBQ9,Q9R1R2,98.7,99.2,0.0,matcher
G5B4G6,Q8K2W3,79.4,86.1,3.9,matcher
G5BWF4,P79621,68.7,77.4,7.1,matcher
G5BDY7,Q8CA95,95.0,98.3,0.0,matcher
G5C657,Q562E2,86.3,91.7,0.1,matcher
G5BKU3,O08811,97.1,98.9,0.0,matcher
G5BN55,O35177,87.9,91.7,0.5,matcher
G5C1I6,P70669,95.6,98.9,0.0,matcher
G5B321,P56695,87.8,92.8,3.3,matcher
G5BET7,F6RGI3,63.3,74.4,2.8,matcher
G5B6G2,Q05512,96.2,97.0,1.7,matcher
G5C5R6,Q75NR7,63.0,73.5,4.7,matcher
G5C063,Q8K2V1,82.7,88.2,2.3,matcher
G5APK4,P97772,91.8,94.7,1.4,matcher
G5B1Y9,Q80VW5,85.4,89.1,1.9,matcher
G5BPL0,Q5DTI8,84.0,88.6,0.6,matcher
G5BG42,Q9QZQ0,87.9,89.0,9.1,matcher
G5BBD1,P69525,70.2,75.5,6.5,matcher
G5BNP3,Q14CH7,79.3,85.7,4.2,matcher
G5CA78,Q6VNS1,95.8,97.0,1.9,matcher
G5CAX8,Q99PI5,82.3,87.5,2.8,matcher
G5BAD0,B1AZA5,89.1,91.0,5.5,matcher
G5BV80,Q8K561,68.1,76.1,11.3,matcher
G5BWW1,Q9Z315,92.8,94.5,2.7,matcher
G5AMT8,Q3UU43,94.2,96.2,0.5,matcher
G5BEB2,O88398,88.3,94.3,0.0,matcher
G5BZ99,O88492,66.5,79.3,1.8,matcher
G5ASX6,Q8CI75,84.5,91.0,0.3,matcher
G5BI80,P58283,79.1,84.7,9.3,matcher
G5CBL0,O35066,94.6,96.8,0.4,matcher
G5BAG4,Q9Z1E4,96.9,98.2,0.4,matcher
G5B2Y5,B2RRE4,70.4,80.6,2.1,matcher
G5BWD0,Q8VCC8,79.2,83.1,11.5,matcher
G5C6A9,Q9JI57,77.1,82.0,8.9,matcher
G5ASK2,Q6PFX6,90.0,92.3,4.1,matcher
G5BJ59,Q62036,76.9,84.7,1.4,matcher
G5BY79,Q9CWV1,86.5,91.8,2.1,matcher
G5AZQ3,Q61210,82.9,87.0,6.4,matcher
G5B4F4,Q9QZD4,82.3,88.3,4.4,matcher
G5B6L9,Q3UVL4,95.3,96.4,0.0,matcher
G5AYD4,Q9JLV5,98.5,98.8,0.8,matcher
G5CAE6,Q6P9P0,64.2,70.6,15.6,matcher
G5ALV0,Q0VF58,84.9,89.3,3.6,matcher
G5AME9,Q61410,95.1,98.0,0.0,matcher
G5AUS8,Q61165,91.7,94.6,1.3,matcher
G5B5A3,Q60838,96.2,97.4,0.0,matcher
G5AYN7,A2ANX9,88.0,90.5,7.1,matcher
G5B8E5,Q62440,81.8,83.0,16.0,matcher
G5BHY8,Q5U464,82.7,88.2,0.3,matcher
G5C4R3,E9Q6D8,75.9,86.4,0.1,matcher
G5BPE6,Q9Z1M7,94.6,96.8,0.4,matcher
G5B549,Q920R6,85.6,92.1,0.1,matcher
G5C314,P55850,80.9,89.5,1.1,matcher
G5ALX4,Q6PD31,81.6,85.4,9.0,matcher
G5BMZ6,O54890,90.6,96.5,0.0,matcher
G5BXG8,P16406,74.8,86.7,0.8,matcher
G5BUN3,Q61704,82.7,90.7,0.4,matcher
G5B200,Q9DC04,79.1,84.5,6.1,matcher
G5AXE5,Q9Z175,92.2,95.5,0.4,matcher
G5B2S9,Q60848,89.1,95.3,0.1,matcher
G5BUN2,Q61702,81.7,90.0,0.8,matcher
G5CBA8,Q8CID0,90.7,94.7,1.3,matcher
G5B5F9,Q5FWH6,85.6,89.1,2.0,matcher
G5BKD0,Q6TL19,68.3,78.1,3.1,matcher
G5BMI9,Q8R4G6,95.7,97.8,0.1,matcher
G5ANS9,Q80UZ0,64.5,74.9,6.3,matcher
G5BVU4,Q62181,94.3,97.1,0.0,matcher
G5B6C6,P70175,99.2,99.6,0.0,matcher
G5AKK3,Q9DC29,86.8,92.5,0.1,matcher
G5C778,Q6DYE8,78.8,88.2,1.0,matcher
G5BT94,Q91WG7,90.0,94.2,0.5,matcher
G5C5W3,Q8BKF1,62.4,74.7,2.4,matcher
G5B4N2,Q66JT1,91.8,95.0,0.0,matcher
G5BET5,Q91VR5,96.9,99.3,0.0,matcher
G5AXF5,Q80UM7,85.0,90.6,0.7,matcher
G5C501,Q80U63,95.7,98.4,0.4,matcher
G5C474,Q766D5,71.7,77.2,15.8,matcher
G5AKW4,Q8K4L0,84.9,90.4,0.9,matcher
G5BYY1,O09159,73.7,81.4,5.5,matcher
G5BUR7,P48437,97.0,98.5,0.7,matcher
G5BIZ9,Q9QUM0,71.7,81.0,3.8,matcher
G5AJX9,P53762,91.2,94.3,0.4,matcher
G5AKY2,Q059U7,78.3,86.6,1.6,matcher
G5APV7,Q80T85,77.9,82.6,6.8,matcher
G5BM27,Q8BVW0,78.1,86.6,6.0,matcher
G5CBI2,Q80V31,78.4,86.0,1.4,matcher
G5B9R8,P58022,87.7,93.1,1.0,matcher
G5AXX1,Q8BR86,98.1,99.5,0.0,matcher
G5BSR5,P40694,76.4,84.2,1.7,matcher
G5C975,Q8BND4,87.0,90.8,3.0,matcher
G5B4T6,A2AJN7,86.7,92.0,2.0,matcher
G5BI12,Q4PZA2,96.3,98.2,0.0,matcher
G5BIN3,A2AKY4,63.7,74.7,1.6,matcher
G5AWW8,Q3UIW5,91.2,95.1,0.9,matcher
G5BIF8,O89090,94.1,95.9,1.3,matcher
G5C6B8,P47713,96.0,98.1,0.1,matcher
G5C005,Q9Z0T9,87.9,94.0,0.1,matcher
G5C9C7,D3YYM4,68.8,79.7,2.1,matcher
G5BW21,Q61391,94.5,97.9,0.0,matcher
G5BGR0,E9PVD9,86.7,90.8,0.7,matcher
G5AVC7,Q6NZQ4,76.0,80.8,11.4,matcher
G5BFH2,O08739,88.9,91.4,6.0,matcher
G5C397,P09581,74.7,84.4,0.7,matcher
G5B5A1,Q62108,99.2,99.4,0.4,matcher
G5BH88,P56726,95.5,96.7,0.4,matcher
G5AT82,Q925H1,81.3,86.2,2.1,matcher
G5B7Q7,Q8BHL5,98.5,99.6,0.1,matcher
G5C2D2,Q8C0L8,88.2,94.1,0.0,matcher
G5BKM3,Q9WVS8,89.1,90.0,4.3,matcher
G5AZI7,Q8C0R0,83.6,87.7,6.9,matcher
G5BXU7,Q8BIW9,76.1,82.5,1.9,matcher
G5AYS6,P97819,88.7,94.4,0.1,matcher
G5B3Y0,Q8CD92,86.0,92.2,0.0,matcher
G5AN48,Q6PGG2,77.2,81.9,3.2,matcher
G5AZE7,Q3ZAS0,91.7,95.1,0.3,matcher
G5AZZ5,Q8C050,88.3,90.3,8.1,matcher
G5BDQ0,Q8VHP6,84.3,91.0,0.0,matcher
G5C077,Q8JZQ2,91.2,95.1,0.3,matcher
G5C475,Q9QY23,91.5,94.1,1.3,matcher
G5AZW7,P97366,90.2,94.7,0.1,matcher
G5B9R3,Q91V93,96.4,97.4,1.1,matcher
G5AST6,Q70KF4,49.2,58.6,18.8,matcher
G5AKW7,Q9EQJ0,88.9,93.7,0.2,matcher
G5BMN1,Q60636,86.9,91.5,1.5,matcher
G5BJ71,Q99LI8,89.6,91.9,3.3,matcher
G5BDJ0,Q9DBE9,88.7,93.2,0.7,matcher
G5AX05,P58682,71.8,82.7,1.2,matcher
G5CAK6,P70407,90.0,95.2,0.1,matcher
G5ATK9,Q69ZS6,97.0,99.2,0.0,matcher
G5C698,P09803,81.2,87.7,1.8,matcher
G5BI23,Q9D4H8,96.2,98.7,0.0,matcher
G5ANK9,Q7TN73,93.4,96.4,0.0,matcher
G5BER6,P18293,87.8,93.7,1.5,matcher
G5AX86,Q9CUN6,97.9,98.5,0.3,matcher
G5C9H5,B9EJ86,96.8,98.8,0.0,matcher
G5BFZ9,A2AJ88,61.4,68.2,18.5,matcher
G5B4R8,Q8R4P4,84.1,89.4,0.5,matcher
G5BN17,Q3U2P1,94.4,98.1,0.0,matcher
G5BLX2,Q8C0V0,98.3,99.3,0.0,matcher
G5BIY9,Q9JL26,67.3,71.8,19.8,matcher
G5AN90,Q99LI7,99.3,99.7,0.0,matcher
G5ARM3,Q6PHQ8,97.5,99.0,0.0,matcher
G5B7Q5,Q9WTP5,94.5,96.1,0.8,matcher
G5AR27,Q75UR0,79.0,89.1,0.1,matcher
G5BU36,E9PV86,88.1,90.2,5.6,matcher
G5AYW5,Q8VCZ6,94.5,96.9,0.0,matcher
G5C5M5,Q5SS00,43.1,57.3,9.6,matcher
G5BUG6,Q8C8T7,86.5,89.4,3.8,matcher
G5BQ14,Q3U2K0,85.3,89.0,2.8,matcher
G5C5B7,Q8CH09,67.8,79.1,4.2,matcher
G5AWH0,Q03141,94.7,96.0,2.9,matcher
G5B9U9,P49135,92.0,93.5,4.1,matcher
G5BA07,Q9CXF7,84.4,90.0,2.4,matcher
G5C6Z6,Q9R0C8,85.7,87.1,9.2,matcher
G5B3X2,P18654,99.2,99.4,0.3,matcher
G5ALE0,Q6ZQK5,94.4,96.7,1.0,matcher
G5B4B7,P56677,79.5,89.0,0.0,matcher
G5BW01,Q7TSI3,84.6,88.7,1.9,matcher
G5AWB9,Q3UZ18,73.2,81.3,5.6,matcher
G5BGH1,P16332,95.1,97.7,0.3,matcher
G5C097,O54931,80.5,86.6,4.1,matcher
G5BV86,Q3UVV9,64.4,76.2,8.7,matcher
G5C6F5,P25318,94.3,95.9,0.1,matcher
G5BZH6,Q3U821,84.8,91.2,0.1,matcher
G5C7K1,Q5PRE5,77.9,83.6,4.1,matcher
G5BPH2,G3X939,90.8,94.3,0.6,matcher
G5BNN8,P11499,99.3,99.7,0.1,matcher
G5AWK0,Q8K4B0,97.6,98.9,0.1,matcher
G5B272,Q8K120,84.1,85.7,9.0,matcher
G5BY55,Q8C4J7,88.6,94.7,1.6,matcher
G5BAI3,P37889,71.9,77.0,13.2,matcher
G5C5I4,Q61221,87.2,91.5,2.4,matcher
G5AUF4,Q6V3W6,80.3,89.0,1.1,matcher
G5B8W2,Q99P72,76.2,85.1,1.7,matcher
G5C562,Q66T02,79.2,84.1,3.8,matcher
G5B0R1,Q08048,79.7,84.8,11.1,matcher
G5BVH6,Q7TME2,64.4,76.8,3.4,matcher
G5B0S7,Q60680,95.2,97.7,0.0,matcher
G5AXV2,Q7TQI7,95.1,98.0,0.1,matcher
G5C0Q8,D3YXK2,77.3,83.5,2.6,matcher
G5B0H7,Q91WG8,99.0,99.4,0.0,matcher
G5AL52,Q9CS72,78.2,83.0,10.6,matcher
G5C4A9,Q80WJ6,68.7,74.4,16.9,matcher
G5AQS1,Q6ZQ82,89.7,91.3,6.5,matcher
G5ATS3,Q6PGL7,62.6,69.6,12.1,matcher
G5C0N9,P27870,89.3,92.1,4.1,matcher
G5C6E3,Q9Z0E0,98.3,99.3,0.0,matcher
G5AUF6,O35231,88.0,92.4,1.0,matcher
G5BCU1,Q5SWD9,86.4,92.8,0.1,matcher
G5BXA4,P25799,79.5,84.7,5.5,matcher
G5AUL4,Q68SA9,57.3,66.5,17.8,matcher
G5B4A9,Q05BC3,88.7,91.6,3.1,matcher
G5AY43,Q8BXK8,90.5,92.0,6.6,matcher
G5B2G0,Q924X2,89.7,94.1,0.0,matcher
G5B4L7,Q9D0E1,96.3,96.8,1.9,matcher
G5BYK2,Q6A085,82.1,86.2,4.2,matcher
G5APE9,P46978,99.7,100.0,0.0,matcher
G5B866,Q571K4,94.0,96.2,0.1,matcher
G5B9G4,Q9DBC3,88.5,94.3,0.3,matcher
G5C458,Q7TNK1,94.6,97.5,0.1,matcher
G5AR47,O70566,82.7,90.1,2.1,matcher
G5BJY4,Q5SZV5,62.2,70.6,12.3,matcher
G5BPH1,Q6KAR6,95.6,98.4,0.0,matcher
G5C9K1,Q6S5J6,94.4,97.0,0.0,matcher
G5BJJ1,Q8VD04,87.8,91.5,5.0,matcher
G5CA42,Q6A098,65.4,69.7,22.0,matcher
G5C6B2,Q99NI3,77.2,86.5,0.3,matcher
G5B718,Q8CC35,76.9,82.7,1.8,matcher
G5BJ35,Q9D0R2,94.9,97.6,0.1,matcher
G5C177,Q8BM47,92.3,95.0,0.4,matcher
G5BQF6,Q3U3W5,83.9,91.4,0.6,matcher
G5AU15,Q80W14,82.4,84.6,10.5,matcher
G5BT56,O88351,92.1,95.5,0.0,matcher
G5BV75,Q3UM29,92.5,96.5,0.0,matcher
G5B5U9,Q9WVQ0,71.2,84.6,0.5,matcher
G5C3A8,Q69ZX8,98.2,99.1,0.1,matcher
G5BGP4,Q60695,92.9,96.0,0.9,matcher
G5AWU0,P15920,80.9,87.7,5.8,matcher
G5AJU1,Q8VI84,90.1,96.2,0.1,matcher
G5B682,Q8CBX0,86.3,93.2,0.5,matcher
G5BIR2,Q8C5N3,81.8,87.6,3.3,matcher
G5B6S3,Q3UVK0,85.1,91.6,0.1,matcher
G5BD91,Q69ZS0,91.6,95.0,0.9,matcher
G5BRU7,Q6PDJ6,93.3,96.1,0.4,matcher
G5BMY6,P46460,96.9,98.9,0.0,matcher
G5BU25,P63239,90.7,95.9,0.3,matcher
G5AXS0,P13020,92.9,96.3,0.0,matcher
G5ATI7,Q80YV4,86.5,90.6,5.7,matcher
G5AX53,P70270,90.3,92.6,4.5,matcher
G5BB56,P52633,84.1,89.1,2.2,matcher
G5ASE2,Q8K045,81.2,88.3,0.3,matcher
G5BJ61,Q5I012,67.4,75.8,3.7,matcher
G5BLZ0,Q497V6,87.4,89.8,4.3,matcher
G5BIV4,Q8BH15,95.0,97.6,0.0,matcher
G5AZ41,Q9ES28,89.2,92.3,2.3,matcher
G5AMS7,Q6EBV9,77.0,82.0,5.2,matcher
G5B6I3,P98084,91.6,93.8,0.3,matcher
G5AMZ5,Q8C7R7,87.4,91.8,0.1,matcher
G5BK26,Q5DID3,56.9,70.0,4.4,matcher
G5B948,P97868,74.3,78.2,16.2,matcher
G5BIW3,Q3TDQ1,98.4,99.0,0.0,matcher
G5B5M3,Q9Z160,78.3,85.6,5.8,matcher
G5BNV5,Q99MB1,78.8,87.7,0.0,matcher
G5BTV6,Q9JHF5,84.7,89.9,0.5,matcher
G5BGK4,P42228,93.8,97.2,0.1,matcher
