proteinID_x,proteinID_y,%_identity,%_similarity,%_gaps,software
G5ARU5,Q80TC6,63.6,64.5,34.6,stretcher
G5B2R7,Q8BHB4,90,95.1,0.3,stretcher
G5AWZ3,Q76I79,81.9,86.9,2.5,stretcher
G5CAG2,Q9EQQ9,90.5,91.3,8.1,stretcher
G5APF7,Q61627,83.9,85,13.3,stretcher
G5BBX8,O55098,87.9,93.4,0.7,stretcher
G5BQY1,Q3V3R4,74.3,79.6,14.9,stretcher
G5C319,Q91Z96,73.4,77.6,13.1,stretcher
G5B7T4,P28738,81.6,83.9,12.1,stretcher
G5AV49,Q99MR3,93.9,96.3,0.3,stretcher
G5C5N3,O70373,46.7,50.9,39.2,stretcher
G5AKJ6,Q60673,86.8,90.4,1,stretcher
G5ATB6,Q80UP3,74.8,77.2,17.4,stretcher
G5B1H0,Q6P1D7,55.9,64.8,12.7,stretcher
G5C8R4,Q9EQH7,93.7,96.4,0,stretcher
G5C7H3,Q8BWB1,85.3,88.2,2.3,stretcher
G5BUD5,P68500,75,79.2,16.2,stretcher
G5BA96,P58681,79.9,88.4,1.7,stretcher
G5BNW4,P23249,83.6,88.9,5,stretcher
G5BMH4,Q505D1,87.5,89.5,9.1,stretcher
G5BGE1,Q8VDP3,80,86.8,2.7,stretcher
G5ARS0,Q80Z71,70.9,77.2,18,stretcher
G5BPT5,Q8C863,91.2,92.8,4.4,stretcher
G5B385,Q3UVD5,87.7,91.9,0.2,stretcher
G5BBJ3,Q69ZN6,53.9,61.4,26.4,stretcher
G5BUH8,P39054,96.6,97.4,1.4,stretcher
G5BJG7,Q8VHG2,78.9,81.7,10,stretcher
G5BRT2,Q80TQ5,78.4,81.6,10.1,stretcher
G5BLB8,Q99MQ1,86.4,90.1,6.6,stretcher
G5ARA7,Q60875,86.2,90.8,2.4,stretcher
G5BBI2,Q8CFE4,91,95.4,0.5,stretcher
G5ANB5,Q7TPD1,87.1,87.3,12.5,stretcher
G5BFM4,P05532,85.5,91.3,0.3,stretcher
G5BTI0,E9PVX6,40.1,52.8,15.6,stretcher
G5C310,Q7TMD7,79,87.2,4.3,stretcher
G5BA93,D3YXJ0,71.1,74.3,21.1,stretcher
G5BM71,P06909,63.6,76.3,2.1,stretcher
G5B383,Q8BG95,86.2,90.5,2.2,stretcher
G5B921,Q7TPV4,66.1,75.4,11.3,stretcher
G5C9E4,Q9CSH3,84.4,88.6,7.5,stretcher
G5BDJ9,Q32ME0,86.7,89.9,3.7,stretcher
G5ALR1,Q9EQZ6,82.7,84.2,14.4,stretcher
G5BZU4,Q14BI2,95.4,97.1,0.3,stretcher
G5BVJ2,Q7TSK2,79.6,82.5,12.8,stretcher
G5BSN9,Q80TZ3,84.5,87.9,5.9,stretcher
G5BL25,Q9D565,76.5,87.1,0.8,stretcher
G5BJZ9,P43406,77.9,83.6,5.9,stretcher
G5BG68,Q8VD75,81.5,86.8,7.9,stretcher
G5AMI1,B1AVY7,66.2,73.8,7.9,stretcher
G5AKB1,Q9ER47,74.8,75.9,21.5,stretcher
G5BXF6,Q80UM3,95.7,96.8,2.2,stretcher
G5C354,P28271,93,98,0,stretcher
G5BRS4,A6PWD2,63.2,76.2,7.1,stretcher
G5BHP0,Q3TL44,87.3,91,0.8,stretcher
G5C3W2,Q60949,71.6,74.8,20.1,stretcher
G5CAH2,Q5DTT2,74.9,77.2,14,stretcher
G5AND0,G3UZ78,60.6,71.4,13.6,stretcher
G5ARW7,Q6NVE8,91.1,95,0.3,stretcher
G5ATX4,Q69ZB0,81.5,91.9,0.5,stretcher
G5BVU0,O09000,75,80.9,9.3,stretcher
G5B183,Q91W97,91.6,96.2,0.2,stretcher
G5BWU7,Q61301,89.5,89.6,10.4,stretcher
G5BXQ6,Q810U3,86.3,88.4,8.7,stretcher
G5B3S5,Q9QZE5,96.2,97.8,0,stretcher
G5C6W8,P97857,81,86,3.9,stretcher
G5C4W4,A9Z1V5,70.6,80.8,3.2,stretcher
G5BY29,P70168,94.2,95.6,2,stretcher
G5C013,Q80XH2,68.7,77.8,5.6,stretcher
G5BFC6,Q8BYK8,72,78.7,5.2,stretcher
G5B0H3,Q9Z0J1,84.1,87.4,8.5,stretcher
G5AWP9,Q3USH5,77.2,79.6,13.6,stretcher
G5BGQ9,Q8K007,92.4,95.5,0.5,stretcher
G5BKZ6,Q69ZF3,87,92,0.4,stretcher
G5BIZ3,Q7TSI1,79.3,84.6,2.4,stretcher
G5AQ65,Q8CH25,80.8,87,5.4,stretcher
G5AY76,Q8C827,79.8,82.7,9.3,stretcher
G5BAI1,Q8R0S2,76.3,78.6,15.5,stretcher
G5BRY3,Q99K74,81.7,85.2,8.2,stretcher
G5AKH3,Q8C0P7,75.7,85.5,2.9,stretcher
G5BSP1,P48356,70.9,81.5,0.7,stretcher
G5BSE4,Q9D4H1,89.4,94.1,1.3,stretcher
G5BNN6,Q3TWI9,98.1,99.2,0,stretcher
G5BVU1,Q8CFG0,91.9,94.7,0.7,stretcher
G5B0I7,O08759,95.2,97.4,0.6,stretcher
G5CAB3,Q99KD5,79.1,83.5,13,stretcher
G5BD71,Q8C079,97.7,98.6,0,stretcher
G5C3R8,Q91VS8,78.8,85.2,3.1,stretcher
G5B6T5,A2AT37,65.7,67,32.4,stretcher
G5BEZ5,Q7TQ69,75.3,82.7,3.2,stretcher
G5BYS7,P70268,88.6,92.2,1.3,stretcher
G5C8B0,Q91YR7,88.4,88.6,11.1,stretcher
G5BYC1,P05555,72.3,85.3,0.9,stretcher
G5B6U0,Q5KU39,93.2,95.1,3.5,stretcher
G5BXD3,Q80W49,79.9,88.7,2.3,stretcher
G5B6P0,Q9WUB3,96.7,98.6,0.1,stretcher
G5BW29,Q8BYM5,95.9,96.3,2.9,stretcher
G5B0B1,P16092,98.3,99.1,0.2,stretcher
G5ASR3,Q5NCI0,86.9,92.5,1.1,stretcher
G5AZE2,Q99K67,89.1,94.2,0,stretcher
G5BU50,Q62371,94.3,96.1,1.9,stretcher
G5B0R2,O08532,74.9,78.3,17.7,stretcher
G5C4Z6,Q7TS75,73.9,80.7,4.4,stretcher
G5C4X7,Q9R1V6,86.9,91.6,2.3,stretcher
G5BDT2,Q8CJ12,82.8,89.8,1.4,stretcher
G5AN34,Q8BGR2,95.7,98,0.1,stretcher
G5B5W6,Q7TSQ8,91,96.2,0,stretcher
G5BED3,Q68FL6,89.5,94.5,0.2,stretcher
G5B315,Q8K1G2,70.5,81.5,1.1,stretcher
G5APH5,Q9JL70,58.9,70.5,8.4,stretcher
G5B6J9,Q80XI6,93.6,94.8,0.2,stretcher
G5BNA3,Q8BL48,96.8,98.3,0,stretcher
G5BZ52,Q6P9J9,86.9,92.2,3.2,stretcher
G5C0A1,E9PV87,56.8,66.5,11.2,stretcher
G5B0G6,Q9EQW8,92,95.4,2.3,stretcher
G5C9N2,Q8C0Q2,84.9,89.1,1.6,stretcher
G5BD00,Q922D8,88.3,92.9,4.5,stretcher
G5BKA6,Q99MV1,70.1,82.3,2,stretcher
G5CB06,Q8CFH6,86.1,90.1,5.5,stretcher
G5AR95,Q6ZPY2,80.9,84.4,10,stretcher
G5AQL7,Q80ZX0,66.3,70.3,23.7,stretcher
G5BBU3,P59644,81.3,86.8,0.8,stretcher
G5AZH2,Q8BKN5,81.2,87.1,3,stretcher
G5BMY0,Q3UMB5,88.7,92.6,0.3,stretcher
G5C301,Q3UFT3,91.4,94.4,0.3,stretcher
G5C033,Q9CQ33,95.6,97.3,0.4,stretcher
G5BA78,Q9Z2W8,90.6,90.7,9.2,stretcher
G5AU69,Q6NVF0,89,93.5,2.2,stretcher
G5BQI0,E9Q7L1,57.4,67.4,16.8,stretcher
G5AR73,P60755,85.4,88.4,4.5,stretcher
G5C3U9,Q99N32,75.5,86.2,3,stretcher
G5C7G5,D3YVL2,73.2,83.3,5.9,stretcher
G5BZ83,P53569,78.8,88,0.8,stretcher
G5C311,Q61495,76.9,84,4.3,stretcher
G5B2P2,Q61699,94.4,97.9,0,stretcher
G5C0I0,Q9QWK5,61.8,74.6,1.3,stretcher
G5B184,P17710,79.1,85,7.8,stretcher
G5AUZ7,Q8BZ03,91.6,94.2,2.4,stretcher
G5C3A0,P27664,93.8,96.3,0.1,stretcher
G5BLK5,Q8C8U0,84.3,89.2,4.6,stretcher
G5BZW6,Q62165,83.6,86,10,stretcher
G5ANE4,Q4VBE4,73.6,80.3,13,stretcher
G5BEI2,A2AJA7,63.1,72.4,10.5,stretcher
G5BHP2,P22682,86.4,88.1,6.9,stretcher
G5BAP9,Q8BRH0,89.3,93.8,0.9,stretcher
G5BWW9,Q8K212,85.8,86.7,12.1,stretcher
G5C3R4,Q8CEE6,63.9,71.3,8,stretcher
G5C1P6,Q9EPX2,67.4,75,7,stretcher
G5B2Q1,Q2EY15,67.9,75.5,16.4,stretcher
G5BHZ3,Q8R4U7,78.8,86,0.6,stretcher
G5BDD4,Q99MU3,68.3,72.8,21.2,stretcher
G5BDR1,Q9EPK8,93.7,95.9,0.2,stretcher
G5AZ28,Q3URQ0,88.6,94.7,0.1,stretcher
G5BHS6,P49717,94.8,97.5,0.2,stretcher
G5BY30,Q11011,87.1,88.8,10.5,stretcher
G5AWP4,Q9JMB7,93,96.2,0.2,stretcher
G5B841,Q8BLG0,59.7,62.8,32.4,stretcher
G5AKT8,Q8BYC6,90.6,92.8,4.3,stretcher
G5BJB4,Q8BYA0,65.6,72.6,15.4,stretcher
G5BH71,Q9QXK3,94.3,96.4,3.1,stretcher
G5BZY2,Q91YE7,97.3,98.4,0.6,stretcher
G5B2A3,Q61220,79.4,82.7,13.8,stretcher
G5B0J8,Q9Z1G4,95.5,97.7,0,stretcher
G5AUF7,E1AZ71,65.6,70.8,16.2,stretcher
G5BJM7,Q8BS54,68.7,78.4,7.1,stretcher
G5ARU7,Q3U487,92.7,93.6,5.3,stretcher
G5B5V2,Q61006,89.3,92.7,3.4,stretcher
G5BLN4,Q9ET01,94.1,96.9,0.9,stretcher
G5AMN3,Q6NZP1,76.4,85.6,0.7,stretcher
G5BZ39,A2AQW0,60.4,66.9,21.2,stretcher
G5AXZ5,Q8CHP6,81,84.2,12.8,stretcher
G5BFH6,P13405,87.6,91.9,4.3,stretcher
G5C2M3,Q60750,81.5,85.5,5.9,stretcher
G5B5B7,Q69ZK9,88.9,89.3,7.9,stretcher
G5C3N0,Q3U5C7,92.9,96.2,0.4,stretcher
G5AVZ7,Q01237,90.2,93.3,2,stretcher
G5BG18,Q8BU03,87.9,93.4,1.8,stretcher
G5C2E5,Q0VBM2,79.9,87.3,0.2,stretcher
G5AU41,D3Z0M9,98,99.1,0.2,stretcher
G5BIT6,P39087,89.1,89.2,10.7,stretcher
G5AWJ8,Q3V3Q7,90.6,92.8,4.9,stretcher
G5AVB2,Q921G8,91.2,92.9,5,stretcher
G5BZ04,Q8BL74,86.7,91.1,2.2,stretcher
G5C9R4,Q9R1E6,89.3,94,1.3,stretcher
G5BCG5,Q68EF4,80.6,82.6,15,stretcher
G5C345,Q9EQH2,85.6,92.6,0,stretcher
G5ANN7,Q8VDC1,65.4,74.9,12.2,stretcher
G5AMT4,Q8VHH5,88.7,89.8,7.6,stretcher
G5BW55,Q6UQ17,50.7,59,24.8,stretcher
G5BG26,Q6P6L0,79.7,84.8,8.9,stretcher
G5APV2,Q8K4Z5,98.2,98.7,0.3,stretcher
G5BNU1,P22892,98.2,98.6,1.1,stretcher
G5BSL0,Q91VB4,80.5,89.7,0.3,stretcher
G5BTZ1,Q810B8,95.7,98.3,0,stretcher
G5BGM5,Q9ERA6,92.4,97,0.1,stretcher
G5BE32,O35286,99.7,99.9,0,stretcher
G5BH41,Q80T21,72.8,77.9,5.4,stretcher
G5B4C0,P59384,81.5,83.7,12.1,stretcher
G5BES0,Q3U1Y4,76.8,80.1,14.1,stretcher
G5C3B6,Q80W00,88,90.8,3.5,stretcher
G5C465,Q8K009,79.7,85.2,9,stretcher
G5AKI5,Q3TAA7,77.2,83.5,3.1,stretcher
G5BLN0,Q8BPM2,93.4,96.5,0.4,stretcher
G5BNT5,Q9CSB4,67.5,71.8,19.6,stretcher
G5BQI8,A0A1L1SSC7,95,96.8,0.4,stretcher
G5BBT3,Q9QZC1,94.9,96.7,1.4,stretcher
G5B0H9,Q8K031,74.2,77.2,15.1,stretcher
G5C1M2,Q8CHG5,94.9,97.9,0.5,stretcher
G5AY86,P70121,90.4,93.9,0.1,stretcher
G5BMZ4,A2A6Q5,96.4,98.1,1.1,stretcher
G5BXP0,Q9QZS7,76.7,82.6,8.3,stretcher
G5B942,G3X952,80,88,1.6,stretcher
G5AZT0,Q00993,87.8,91.6,0,stretcher
G5BUA8,B2RQE8,91.3,93.9,4,stretcher
G5BWP8,Q6L8S8,78.6,83.6,5,stretcher
G5C2D9,Q5DTV4,87.2,89.8,7,stretcher
G5BIC1,Q9JMB8,78.6,84.7,5.2,stretcher
G5B5E9,P52785,76.6,80.9,11.8,stretcher
G5ASD2,Q80WG5,98.6,99.3,0,stretcher
G5BH86,Q8C9H6,94.3,96.2,0.7,stretcher
G5BU37,Q8R3P9,77.1,86.5,1.7,stretcher
G5C5K4,Q810C0,94.4,96.5,1.3,stretcher
G5CA00,Q80UE6,69.3,73.2,13.3,stretcher
G5AZZ9,Q6P2K6,97,97.6,1.6,stretcher
G5C626,Q3TAQ9,87.9,93.8,1,stretcher
G5AWP3,Q76HP3,74.7,84.4,2.6,stretcher
G5BTC6,P0DPD9,88.5,92.1,1.8,stretcher
G5AK00,Q8BKC8,96.7,97.6,1,stretcher
G5BKA9,Q8K4G5,88.5,92,3.7,stretcher
G5BXX4,O35625,89.7,93.2,0.5,stretcher
G5ARW6,Q91YE8,75.8,81.8,3.8,stretcher
G5AY84,Q6NXY1,77.4,85.8,6.7,stretcher
G5AQE0,Q8VBW5,84.9,90.2,3.7,stretcher
G5BC21,P51954,65.7,72.2,17.9,stretcher
G5BXB9,Q01853,99,99,0.9,stretcher
G5ALA9,Q80U62,83.4,88,1.9,stretcher
G5AQ16,Q6PF93,78.1,79.4,19.5,stretcher
G5B5X8,Q61140,82.8,84.4,10.7,stretcher
G5BM28,Q64691,93.3,96.6,0.5,stretcher
G5BEX8,Q8K3V7,85.1,90.5,0.1,stretcher
G5AKU5,Q8K370,74.4,83.3,3.3,stretcher
G5AWZ8,Q9JLI8,82.9,88.8,4.4,stretcher
G5C6Q1,Q8K3F6,89.6,91.8,1,stretcher
G5BYZ0,Q09M02,87.1,91.6,0.7,stretcher
G5ANZ5,P50636,93.2,95.6,0.7,stretcher
G5BYD7,Q6ZQ73,77.5,83.7,7.5,stretcher
G5BL76,Q8R4T9,84.2,91.3,1.6,stretcher
G5BTV1,Q922D4,91,92.5,5.8,stretcher
G5BZE0,Q9Z0Y7,65.8,71.1,10,stretcher
G5APF2,Q8BMF5,82.7,84.2,14.5,stretcher
G5AY87,Q8CDM1,53.6,59.9,34.5,stretcher
G5B1D2,Q8R2G6,81.5,87.8,1.9,stretcher
G5B8M6,Q8BTF7,85.3,92.8,0,stretcher
G5AN26,O70576,64.7,72.4,15.7,stretcher
G5B5J8,A2A7S8,75.7,80.3,5.9,stretcher
G5B7C6,O35711,89.5,92.9,1.9,stretcher
G5BN06,Q61316,94.9,97.3,0.4,stretcher
G5BE95,P58501,87.7,91,5.3,stretcher
G5AP97,P48193,93,95.5,0.6,stretcher
G5C185,Q8BI84,49.3,61.1,11.7,stretcher
G5B3C2,P06800,64.4,73.8,4.9,stretcher
G5BQY7,Q60805,78.8,86.5,3.2,stretcher
G5C519,P56960,88.8,92.4,0.6,stretcher
G5ARC6,Q5SV85,64.6,70.7,18.8,stretcher
G5BYB9,Q5EBP3,85.8,89.5,1.6,stretcher
G5BSE2,Q8CG73,71,78.3,15.3,stretcher
G5B5L2,B2KFW1,75.2,82.3,2.1,stretcher
G5BX62,Q5BKP2,89,90.9,7.7,stretcher
G5BVK7,Q8CCB4,93.4,95.6,3.3,stretcher
G5ARZ4,F6XJP7,76.7,80.9,16.6,stretcher
G5AVU7,Q60790,92.5,95.8,1.4,stretcher
G5B265,Q8CHR6,75.8,79.9,15.8,stretcher
G5C8F7,P17427,85.4,86.5,8.1,stretcher
G5BWJ0,Q640N3,74.3,81.4,1.6,stretcher
G5B3B0,Q8C1B1,53.2,55.7,38.3,stretcher
G5BEK6,Q7SIG6,79.4,82.5,8.1,stretcher
G5B204,Q8BFY9,88.1,89,7,stretcher
G5C919,E9PUP1,62,69.1,18.4,stretcher
G5C8S7,Q80V94,72.3,79.2,10.7,stretcher
G5B4P6,P57080,73.8,76.2,21.1,stretcher
G5AQQ7,Q91XY7,85.6,91.5,0,stretcher
G5B2X6,Q8CFE5,75.6,77.5,17.3,stretcher
G5BJD8,Q6KAU7,62.4,67.9,14.3,stretcher
G5BRA6,Q5SSM3,95,97.1,0,stretcher
G5C5L9,Q66JY2,75.6,79.1,15.7,stretcher
G5C7C5,P98156,72.5,74.7,22.6,stretcher
G5B7A3,Q6P9P6,77.3,87.5,0.9,stretcher
G5BXV7,Q8CFJ9,96.1,97.2,0,stretcher
G5AL00,A2ADM8,55.6,64.2,5.1,stretcher
G5AVF4,B1AQJ2,73.8,81,2.6,stretcher
G5AJR9,Q8BZ60,85,89.8,1.7,stretcher
G5ALU0,Q9JK45,83.8,85.3,11.2,stretcher
G5BGW3,Q8BHK9,68.6,77.7,6.8,stretcher
G5C5C6,P09055,94,97,0,stretcher
G5C773,O70318,80.7,87.1,1.5,stretcher
G5AUL3,Q3U0J8,78.9,84.9,5.7,stretcher
G5AX14,Q3TMP1,88.8,94.3,0.8,stretcher
G5BTH1,D3YXK0,97.4,97.9,0.7,stretcher
G5C1A3,Q8K3E5,60.5,68.1,22,stretcher
G5ALM3,P97310,81.8,84.2,11.9,stretcher
G5AY63,Q7TMI3,93.8,96.5,0,stretcher
G5B439,Q6ZPI0,91,94.1,1.5,stretcher
G5AJZ9,Q9D2D7,50.3,53.4,25.1,stretcher
G5C940,A2AWR3,89.9,94.6,0.5,stretcher
G5C933,A4Q9F0,85.2,91.1,3.4,stretcher
G5CBJ4,Q6ZQ18,96.1,98,0.2,stretcher
G5BIU2,Q9WU78,84.6,87,9.9,stretcher
G5BZ96,O54951,87.5,90.3,0.9,stretcher
G5C8Z5,P97303,90.5,93.7,0.4,stretcher
G5C4Y1,A0A0G2JGH6,62.2,73.4,1.9,stretcher
G5BGM0,Q6P1D5,80.2,84.8,4.7,stretcher
G5C822,P62500,74.1,78.9,11.4,stretcher
G5BYC0,Q9QXH4,68,78.5,4.4,stretcher
G5AV05,Q6ZPZ3,69.3,71.5,22.6,stretcher
G5AKC5,P97927,43.3,46.6,49.5,stretcher
G5BGG0,Q8BWW9,83.7,86.1,10.4,stretcher
G5AVH6,B2RUJ5,92,93.3,1.6,stretcher
G5AL48,P97291,96.7,98.9,0,stretcher
G5ANU1,Q3UMY5,75.8,80,14.2,stretcher
G5AQ77,Q61624,97.6,99,0,stretcher
G5BQX0,Q9DBT5,92.5,93.4,4.7,stretcher
G5BTC1,Q9R0A1,81.1,83.9,12.9,stretcher
G5BUN6,Q9JMD1,87.4,92.6,1,stretcher
G5ATQ7,Q6NXL5,93,94.8,1.8,stretcher
G5BLU4,Q6P4T1,79.5,86.7,0.6,stretcher
G5BLN5,Q8C7M3,77.8,78.6,19.5,stretcher
G5CBB7,Q9D684,85.4,89.5,2.4,stretcher
G5AXZ0,Q7M6U3,57.8,69.3,7.7,stretcher
G5B1E1,Q8BIK6,89.5,95.1,0,stretcher
G5BGE8,Q8R502,97.3,98.5,0,stretcher
G5BNK8,Q99LC9,81.3,86.1,1.5,stretcher
G5BQ94,Q9EP71,82.6,90.1,0.8,stretcher
G5BGS0,Q05860,58.4,65.4,17.3,stretcher
G5BUB1,Q61143,85.9,87.4,9.8,stretcher
G5AWP5,Q80U40,74.5,81.3,5.1,stretcher
G5BSL1,Q61147,69.8,77.3,12.9,stretcher
G5B9C2,P07742,97.1,98.1,0.9,stretcher
G5ASF4,P39053,88.6,89.3,8,stretcher
G5APF8,Q65Z40,66.1,67.4,31.2,stretcher
G5C308,O55111,71.7,81.2,5.1,stretcher
G5AL51,P55288,96.1,98,0,stretcher
G5AZZ4,E9Q6P5,92.2,94,4.7,stretcher
G5C8B2,Q6PHP4,81.9,87.3,7,stretcher
G5C7T6,Q8BML1,63.5,67.4,27.7,stretcher
G5C0J3,Q9D2V7,83,88.5,2.5,stretcher
G5AZ68,Q8K310,72.1,73.4,25.5,stretcher
G5AJX1,Q9QYS2,82.5,87.8,7.2,stretcher
G5BES7,Q9D2F7,52.6,63.1,23,stretcher
G5B5S0,P21803,90.5,93,3.1,stretcher
G5BJP0,A2AJT4,92.3,96.3,0.1,stretcher
G5C201,Q9QYE3,90.1,90.9,7.4,stretcher
G5APD5,Q8BWY9,87.9,94.3,0.1,stretcher
G5ALX2,Q02248,82.2,82.4,17.3,stretcher
G5AZL8,O35218,98,99.5,0,stretcher
G5BMH0,Q3URD3,93,96.1,2,stretcher
G5BY26,A2A716,69.5,72.1,24.3,stretcher
G5B1L2,Q9WV92,70.3,74.8,19.3,stretcher
G5BR77,Q8BJ71,94.6,98.2,0,stretcher
G5ARB9,Q5SV80,57.6,62.4,30.2,stretcher
G5BNA8,Q8VID5,79.7,86.2,1.1,stretcher
G5C6P8,Q8BG67,94.4,96.8,0.7,stretcher
G5AT13,Q2VPA6,74.6,84.5,2.5,stretcher
G5AXI1,Q61214,98,98.8,0,stretcher
G5AZ29,O89019,75.2,81.7,3.3,stretcher
G5BRF0,O70507,76.6,77.8,19.1,stretcher
G5BFB3,Q5DTN8,58.7,60.4,38.2,stretcher
G5BTC8,Q3UR50,63.5,68.4,15.6,stretcher
G5ASE6,A3KGV1,93.9,96.6,1.3,stretcher
G5BB04,Q7JJ13,95.9,96.9,0.3,stretcher
G5BST4,Q9ER64,86.2,90.8,1,stretcher
G5C401,Q9Z0M3,94.9,97.5,0,stretcher
G5BBY1,A2AAY5,80.2,84.4,7.6,stretcher
G5B0J9,P42227,98.2,99,0.6,stretcher
G5BXQ7,E9Q5M6,42.3,48,46.8,stretcher
G5AKN9,P70699,77.1,84.5,2.9,stretcher
G5BPZ7,Q3TRM8,85.2,91,0.2,stretcher
G5BVQ6,Q5SSL4,55.2,55.7,43.2,stretcher
G5BWI1,Q8BNJ2,88.5,92.2,0.7,stretcher
G5BH27,B2RUR8,89.9,93.6,0.7,stretcher
G5AXT9,Q8CIG3,90.1,94.4,0.5,stretcher
G5ATG9,Q920P3,97.9,98.9,0.1,stretcher
G5B7I2,Q9DCD2,87.6,89.3,4.7,stretcher
G5BIA9,Q6DFY8,95.3,97.4,0.1,stretcher
G5AUD4,O54916,94.3,96.7,0.1,stretcher
G5BT69,Q07139,84.6,89.6,6.5,stretcher
G5BST5,Q9ER72,81.7,86,10.6,stretcher
G5BUL7,Q9R1S8,91.6,93.6,4.2,stretcher
G5BAU8,Q68FM6,93.1,94.9,2.7,stretcher
G5B8Y5,Q8K205,73.7,81.6,3.6,stretcher
G5BSK6,Q6PCN7,78.2,85.5,3.7,stretcher
G5BP39,Q810J8,94.3,97.2,0.1,stretcher
G5C7F8,P70408,96.4,98.6,0,stretcher
G5BEK2,Q9Z0F8,88.4,94.2,1.3,stretcher
G5B304,G3X9F6,60.1,67.7,14.2,stretcher
G5AK87,Q99ME3,81,86,5.1,stretcher
G5AWR7,Q9JKY5,68.3,72.4,19.4,stretcher
G5BET4,Q9WTX6,99.7,100,0,stretcher
G5C5X6,Q6PGF3,85.8,88.7,7.6,stretcher
G5B1X3,Q7TN88,34.3,39.9,48.6,stretcher
G5BLT3,Q6P1Y8,82.8,87.4,3.7,stretcher
G5AKN7,Q99KF0,78.3,86.7,1,stretcher
G5BNM9,Q924C1,62.7,68.6,26.2,stretcher
G5C4W9,Q99PW8,77.2,84.4,2.8,stretcher
G5AR38,P08113,95.9,97.5,1.7,stretcher
G5B8I3,Q60992,85.2,87.2,10.7,stretcher
G5AR26,Q2VWQ2,85.3,89,7.5,stretcher
G5ATD4,Q80T69,92.8,94.7,1.1,stretcher
G5ATN9,Q8R516,64.6,68.7,22.5,stretcher
G5C905,Q8CI04,93,95.9,1.2,stretcher
G5AKB3,Q8R5F7,76.5,84.8,0.3,stretcher
G5BW83,O35551,88.4,91.2,6.3,stretcher
G5AKY4,P48722,90.6,96,0.4,stretcher
G5C7K7,Q62009,90.5,97.3,0.2,stretcher
G5C9K9,Q924X6,74.7,78.6,13.7,stretcher
G5BGY5,O88566,88.5,91.8,0.7,stretcher
G5BXB1,Q6RT24,52.7,66.3,16,stretcher
G5BA39,P97329,86.4,91.5,0.3,stretcher
G5BK74,P13705,70.7,80.7,7.3,stretcher
G5C145,B2RY50,76.4,82.2,8.3,stretcher
G5B7Z7,Q6ZQJ5,74.1,83.3,6,stretcher
G5BYL4,P24063,67,77.4,5.6,stretcher
G5B322,O54782,74.2,82.4,3.2,stretcher
G5CAB7,P23188,92.6,95,0.6,stretcher
G5B6D7,G3X9I7,88.5,92,1.4,stretcher
G5AL27,Q6AXF6,91.9,95.1,0.6,stretcher
G5BKC8,Q61586,90.9,96.7,0.1,stretcher
G5BCM7,Q9Z207,66,72,18,stretcher
G5B1D1,Q69Z37,53.4,70.2,3.5,stretcher
G5AZG1,Q99K46,81.3,87.9,1.7,stretcher
G5AUZ2,Q9DBM1,82,88.5,1.9,stretcher
G5BEE7,Q8C310,76.4,83,2.5,stretcher
G5BN15,Q6ZQF7,88.6,92.7,1.8,stretcher
G5C251,Q8K3Z0,72.8,80.1,8.1,stretcher
G5BBG9,Q8BH74,79.3,87,5.4,stretcher
G5BWB9,P47857,90.7,92.2,6.7,stretcher
G5C798,Q3UMC0,86.9,92.4,0.8,stretcher
G5BPP6,Q99KI0,95.6,97.8,1.2,stretcher
G5BHT3,Q8BM92,96.8,98.3,0,stretcher
G5ATA0,Q5RJH2,86.5,92.2,1.8,stretcher
G5BL37,Q6ZPY5,79.7,88,1.7,stretcher
G5BPE0,Q80V63,90.8,95.3,1,stretcher
G5BRM7,Q8BHB0,80.4,88.5,0.2,stretcher
G5C3A1,Q8VHJ7,75.7,82.9,3.4,stretcher
G5AJR4,P97326,95.2,98.1,0,stretcher
G5AKN3,Q4JK59,47.8,61,8.3,stretcher
G5BT79,Q9DBN5,89.9,93.4,4.8,stretcher
G5AML5,Q8CG65,36.9,41.3,44.7,stretcher
G5BAA7,P97435,69.1,79.6,5.9,stretcher
G5C6T3,E9Q5G3,70.6,77.8,13.2,stretcher
G5C133,O70343,92.1,95.6,0.5,stretcher
G5AXM8,Q9EQU3,57.9,63.6,24.4,stretcher
G5B2D7,Q6XUX1,82,85.5,8.5,stretcher
G5BFJ2,Q5NC05,70.5,80,1.9,stretcher
G5AP62,O08601,85.1,93.6,0.2,stretcher
G5C9T6,P97481,85,89.7,1.6,stretcher
G5ASU2,Q9DBT9,84.8,90,4.3,stretcher
G5C882,Q61625,74.7,75.9,22.5,stretcher
G5C2C4,Q810U4,58.4,61.3,36,stretcher
G5BNQ9,B2RX70,72.1,83.4,0.8,stretcher
G5CAB6,P16879,91.1,95.1,0.5,stretcher
G5C6I9,Q9JLV2,95.4,96.1,0.9,stretcher
G5AMP2,P70451,91.5,95.7,0.1,stretcher
G5BXS8,O70496,94.3,96.1,1.4,stretcher
G5BPF8,Q32KG4,60.9,70.4,6.3,stretcher
G5CA26,Q9EQM6,96.4,97.3,0,stretcher
G5BGJ6,P12960,81.5,84.8,13,stretcher
G5BXM6,E9Q1T6,90.6,92,2.9,stretcher
G5AVK7,Q9Z319,63.4,70.3,23.6,stretcher
G5C2J1,Q8K1S3,80.8,85.5,8.9,stretcher
G5AWS2,Q6ZPQ6,51.9,55.6,39.5,stretcher
