proteinID_y	domain_id	dom_start_y	dom_end_y	dom_agg_score_y	dom_length_y	proteinID_x	dom_start_x	dom_end_x	dom_agg_score_x	dom_length_x
O70133	PF00270	395	548	14.390681818181822	153	G5BE44	480	633	13.653045454545458	153
O70133	PF00271	638	769	8.757962121212119	131	G5BE44	723	854	8.346053030303027	131
O70133	PF04408	833	899	12.932985074626865	66	G5BE44	918	984	13.229223880597011	66
O70133	PF07717	995	1073	15.033126582278475	78	G5BE44	1080	1158	13.812784810126585	78
Q8BSF5	PF00651	23	129	4.9233738317757005	106	G5AY90	24	130	5.400140186915888	106
Q8BSF5	PF01344	324	368	18.805200000000006	44	G5AY90	325	369	13.10266666666667	44
Q8BSF5	PF01344	371	417	5.294680851063831	46	G5AY90	372	418	10.698914893617019	46
Q8BSF5	PF01344	509	555	0.017872340425531916	46	G5AY90	510	556	0.01776595744680851	46
Q8BSF5	PF07707	135	235	3.8829504950495046	100	G5AY90	136	236	2.665168316831682	100
P42581	PF00046	227	283	0.03807017543859649	56	G5AKG8	255	311	0.038596491228070184	56
Q58NB6	PF00106	29	220	6.826520833333336	191	G5C8Q8	30	221	10.05608333333333	191
Q9D7K2	PF15490	2	117	7.432956896551721	115	G5AQW2	3	118	4.904750000000001	115
Q9Z0J7	PF00019	205	301	0.027536082474226804	96	G5B4C9	184	280	4.700350515463916	96
Q6P9R1	PF00270	194	412	5.428214611872148	218	G5AWT2	96	314	2.2037351598173527	218
Q6P9R1	PF00271	463	572	6.2015636363636375	109	G5AWT2	367	476	7.798672727272729	109
Q9CZJ1	PF03998	12	252	1.5804854771784231	240	G5C6I2	13	253	0.7706125	240
P62983	PF00240	2	73	0.11613888888888887	71	G5B8W4	3	74	0.11613888888888887	71
P62983	PF01599	101	146	0.20993478260869566	45	G5B8W4	102	147	0.6161086956521739	45
Q8K4B0	PF00249	286	330	10.644711111111109	44	G5AWK0	284	328	10.894111111111114	44
Q8K4B0	PF00320	392	428	0.7047297297297299	36	G5AWK0	390	426	0.705027027027027	36
Q8K4B0	PF01426	4	163	6.214525	159	G5AWK0	1	161	7.368577639751552	160
Q8K4B0	PF01448	166	218	8.940603773584906	52	G5AWK0	164	216	8.940792452830188	52
Q8K4B0	PF17226	463	540	0.07780769230769231	77	G5AWK0	461	538	0.0779102564102564	77
Q8K4B0	PF17226	657	689	0.4508181818181818	32	G5AWK0	655	687	0.3443939393939394	32
Q9JLT2	PF01204	42	547	1.4551541501976288	505	G5BHM4	46	463	1.0632775119617228	417
Q9D0R8	PF09793	85	164	0.29025	79	G5BN75	41	120	0.2941625	79
Q9WTU0	PF00628	33	54	0.0	21	G5BIP3	42	63	0.012363636363636365	21
Q9WTU0	PF02373	235	335	9.202910891089108	100	G5BIP3	282	382	9.01979207920792	100
Q9WTU0	PF17811	339	442	0.356375	103	G5BIP3	386	489	0.3551153846153846	103
P59470	PF00562	667	1040	1.581631016042781	373	G5C459	668	1041	1.560639037433155	373
P59470	PF04560	1042	1126	1.8299647058823536	84	G5C459	1043	1127	1.8299882352941184	84
P59470	PF04561	185	362	5.446370786516856	177	G5C459	186	363	6.7175786516853915	177
P59470	PF04563	37	184	3.465222972972973	147	G5C459	38	185	3.4653310810810805	147
P59470	PF04565	437	501	0.3147076923076921	64	G5C459	438	502	0.3261692307692306	64
P59470	PF04566	538	599	7.7434032258064525	61	G5C459	539	600	6.106048387096775	61
P59470	PF04567	620	654	0.0	34	G5C459	621	655	0.0	34
Q9D291	PF05903	16	147	1.0142348484848491	131	G5AM33	1	132	1.0210909090909095	131
Q80WE4	PF00225	225	476	3.9973214285714285	251	G5B0Z5	132	385	4.896700787401572	253
Q03267	PF00096	143	165	0.0	22	G5B3U0	133	155	0.0	22
Q03267	PF00096	171	193	0.0	22	G5B3U0	161	183	0.0	22
Q03267	PF00096	199	222	0.0	23	G5B3U0	189	212	0.0	23
Q9R0A5	PF00069	128	249	2.385819672131149	121	G5BUY2	39	160	2.7609918032786886	121
Q9JJ28	PF00626	508	590	9.432048192771084	82	G5BMX6	619	701	9.456289156626509	82
Q9JJ28	PF00626	628	702	9.70772	74	G5BMX6	739	813	6.573986666666667	74
Q9JJ28	PF00626	760	830	11.399985915492964	70	G5BMX6	871	941	11.392549295774653	70
Q9JJ28	PF00626	1181	1255	4.6067866666666655	74	G5BMX6	1289	1363	4.603519999999997	74
Q9JJ28	PF12799	269	309	0.0	40	G5BMX6	381	421	0.0	40
Q9JJ28	PF13855	130	185	2.046821428571429	55	G5BMX6	119	174	2.0611071428571424	55
Q9JJ28	PF13855	199	257	0.007016949152542373	58	G5BMX6	311	369	0.0	58
Q8VCR8	PF00069	303	556	8.397566929133855	253	G5BR00	286	539	8.147133858267715	253
Q6ZWN5	PF00163	18	62	0.0	44	G5CBG2	19	63	0.0	44
Q6ZWN5	PF01479	107	150	0.02613636363636364	43	G5CBG2	108	151	0.031363636363636364	43
P62962	PF00235	2	139	6.289108695652175	137	G5BW97	3	140	5.657211678832117	137
Q80V94	PF01602	50	596	13.143769652650812	546	G5C8S7	52	599	11.617116788321171	547
Q6P9N1	PF09790	22	329	10.381350649350647	307	G5BHB6	23	330	10.597827922077924	307
Q61574	PF00250	16	102	9.989873563218392	86	G5BR01	192	278	10.195103448275862	86
Q8C5N5	PF04194	191	355	4.527733333333333	164	G5BXL6	191	355	5.1566363636363635	164
Q8CH02	PF01805	184	235	1.2101346153846153	51	G5AN41	189	240	0.2686538461538461	51
Q8CH02	PF01805	261	311	2.1169607843137257	50	G5AN41	266	316	2.2933137254901963	50
Q8CH02	PF01585	560	602	0.06320930232558139	42	G5AN41	565	607	0.05988372093023255	42
O08524	PF00100	31	279	0.8367951807228919	248	G5BKC9	32	280	0.4415662650602412	248
Q99LE6	PF00005	105	261	2.2390573248407644	156	G5AMT7	103	259	2.238522292993631	156
Q99LE6	PF00005	417	549	5.430308270676694	132	G5AMT7	415	547	5.430345864661655	132
Q99LE6	PF12848	300	372	0.011520547945205479	72	G5AMT7	298	370	0.0	72
Q8BG36	PF00751	118	164	8.056914893617021	46	G5BXE7	110	156	8.080808510638297	46
P43120	PF00046	142	194	0.0	52	G5B7A4	23	75	0.0	52
Q9DBJ1	PF00300	5	127	3.7033902439024393	122	G5C0C5	6	122	3.894905982905983	116
Q9DBJ1	PF00300	142	211	0.4540714285714286	69	G5C0C5	137	206	3.5282571428571425	69
Q8VC51	PF00400	264	286	0.1658695652173913	22	G5B5D7	272	294	0.16717391304347826	22
Q8VC51	PF00400	341	379	0.23497435897435895	38	G5B5D7	349	387	0.2933846153846153	38
P51150	PF00071	24	173	3.2516800000000012	149	G5BC44	1	150	3.2383866666666687	149
B2RS91	PF05327	52	580	12.624238185255205	528	G5C0V7	101	629	11.354436672967866	528
Q8VE22	PF10484	1	128	0.6983593749999999	127	G5C424	2	129	0.5300546874999997	127
Q3TEL6	PF13920	274	318	0.1773777777777778	44	G5AQV4	275	319	0.17646666666666666	44
O70433	PF00412	39	95	0.0	56	G5CB79	40	96	0.0	56
O70433	PF00412	100	156	0.0	56	G5CB79	101	157	0.13149122807017544	56
O70433	PF00412	161	215	0.7014181818181818	54	G5CB79	162	216	1.0769818181818185	54
O70433	PF00412	220	274	0.012272727272727274	54	G5CB79	221	275	0.012272727272727274	54
O54956	PF04042	286	487	4.7248861386138605	201	G5BW62	209	410	4.201965346534652	201
Q07797	PF00530	26	123	0.15060204081632658	97	G5AVF6	177	274	0.455051020408163	97
Q07797	PF07707	260	357	2.715336734693877	97	G5AVF6	411	508	5.131571428571427	97
Q9D0J8	PF03247	15	96	0.0	81	G5CAQ7	1	83	0.0	82
Q8CAL5	PF01153	132	468	1.1091097922848654	336	G5B8Y9	1	336	1.6952797619047633	335
P70265	PF00300	254	436	4.377612021857924	182	G5BP12	224	406	4.3904043715847	182
P70265	PF01591	31	251	7.844049773755655	220	G5BP12	1	221	7.287416289592757	220
L0N7N1	PF00225	398	735	4.847863905325446	337	G5B3B5	365	703	6.776946902654861	338
L0N7N1	PF00498	860	925	0.4582878787878787	65	G5B3B5	828	893	0.3834848484848485	65
L0N7N1	PF16183	788	858	5.8056760563380285	70	G5B3B5	756	826	5.541873239436621	70
P13439	PF00156	43	161	5.02916806722689	118	G5AQ72	44	162	5.027	118
P13439	PF00215	251	465	5.1590325581395335	214	G5AQ72	252	466	5.084674418604648	214
Q9D898	PF04699	8	152	0.5136275862068969	144	G5B6W2	9	153	0.5194861111111108	144
Q8BZM1	PF08568	0	561	6.168323843416372	561	G5AZX1	1	565	5.680155752212395	564
Q62420	PF03114	14	240	0.16903524229074884	226	G5BYE6	1	227	0.16834361233480186	226
Q62420	PF00018	295	339	0.8465333333333332	44	G5BYE6	282	326	0.8864888888888891	44
A6X942	PF00017	324	399	4.007657894736843	75	G5B6D4	325	400	3.9773026315789473	75
Q8CHT3	PF14837	28	250	1.1047533632287	222	G5AYH9	29	251	1.053614349775785	222
Q8CHT3	PF14838	288	997	10.23167746478874	709	G5AYH9	291	1000	9.36329718309859	709
A2AIV8	PF00619	10	61	7.0515384615384615	51	G5B6B5	11	61	6.304607843137255	50
P48432	PF00505	46	110	1.6242461538461537	64	G5AL99	1	65	0.9912923076923076	64
P48432	PF12336	111	201	0.1009010989010989	90	G5AL99	66	156	0.0	90
Q5SSG5	PF00071	6	173	7.522827380952383	167	G5B749	7	171	9.80490909090909	164
Q8BGD0	PF15134	0	109	1.3948727272727273	109	G5BBX3	1	110	0.13799999999999998	109
O55103	PF00595	18	66	0.10024489795918368	48	G5C9X9	19	67	0.1056938775510204	48
Q2MV57	PF07773	170	441	0.13543382352941186	271	G5AWT9	170	469	0.6536200000000001	299
Q3U132	PF14722	130	265	7.223544117647058	135	G5BE54	129	264	7.794617647058822	135
Q8BIX3	PF14949	145	246	2.2435098039215693	101	G5C6P2	146	247	2.248598039215685	101
Q8BG17	PF09805	20	103	0.3946666666666666	83	G5AYX8	20	103	1.634023809523809	83
P48026	PF00583	42	143	9.965735294117652	101	G5BCE7	43	144	9.963431372549016	101
Q91YP3	PF01791	51	293	6.891539094650204	242	G5BV39	43	285	6.635102880658437	242
Q9QXL1	PF00225	13	370	2.016092178770949	357	G5B3A8	93	449	2.155745098039215	356
Q9QXL1	PF00400	1300	1335	0.3203055555555556	35	G5B3A8	1392	1427	0.3447777777777778	35
Q9QXL1	PF00400	1445	1484	4.100975000000001	39	G5B3A8	1537	1576	4.111574999999998	39
Q9QXL1	PF00400	1580	1614	0.19617142857142847	34	G5B3A8	1672	1706	2.1454000000000004	34
Q9CQ13	PF15340	23	172	0.0	149	G5B508	2	145	0.039160839160839164	143
Q8BH75	PF08941	136	314	6.744715083798883	178	G5BB83	235	413	6.7408100558659205	178
Q8BH75	PF13923	17	54	0.7974736842105262	37	G5BB83	18	55	0.7946842105263158	37
Q9JIF9	PF07679	247	337	1.2880989010989008	90	G5B1V8	248	338	2.3244725274725284	90
Q9JIF9	PF07679	346	437	4.749391304347825	91	G5B1V8	347	438	4.673836956521738	91
O89090	PF00096	626	650	0.0	24	G5BIF8	679	703	0.0	24
O89090	PF00096	656	680	0.0	24	G5BIF8	709	733	0.5488	24
O89090	PF00096	686	708	0.0	22	G5BIF8	739	761	0.0	22
Q9WVA8	PF15085	57	113	0.5644912280701755	56	G5BIF2	52	108	0.10178571428571427	56
O09165	PF01216	28	388	3.0568919667590047	360	G5BWK7	17	376	2.9898833333333323	359
Q6PDM4	PF15771	18	571	0.6594440433212997	553	G5BZV9	19	595	0.1063223570190641	576
Q91XS1	PF01363	1104	1168	0.04230769230769232	64	G5BJU1	1110	1174	0.04230769230769232	64
Q91XS1	PF06602	127	517	3.963347826086956	390	G5BJU1	128	517	3.9866692307692295	389
Q91YD9	PF02205	397	422	0.0	25	G5BZQ2	286	311	0.0	25
Q91YD9	PF02205	426	445	0.0	19	G5BZQ2	315	334	0.0	19
Q91YD9	PF00568	110	132	0.5007391304347826	22	G5BZQ2	6	28	0.5012173913043477	22
Q91YD9	PF00786	198	256	1.7231186440677964	58	G5BZQ2	86	144	1.7242033898305085	58
Q09PK2	PF13975	196	287	1.977739130434784	91	G5C6V8	114	205	2.9449239130434783	91
Q8R5B6	PF00622	97	223	8.648677165354332	126	G5B0D2	98	224	8.667086614173229	126
Q8R5B6	PF07525	233	271	0.0	38	G5B0D2	234	272	0.0	38
Q8BI29	PF15385	43	605	0.6674884547069271	562	G5BP14	48	592	0.050205882352941184	544
Q9CS00	PF09732	647	771	3.4616160000000002	124	G5AKP9	556	680	3.416862903225806	124
Q9CS00	PF10312	291	478	0.8693031914893615	187	G5AKP9	201	388	0.9858031914893618	187
Q921C3	PF00400	182	213	19.7171875	31	G5AM05	103	134	19.681218750000006	31
Q921C3	PF00400	217	254	0.16276315789473686	37	G5AM05	138	175	0.1628947368421053	37
Q921C3	PF00400	261	300	4.198224999999999	39	G5AM05	182	221	4.761849999999999	39
Q921C3	PF00400	360	394	0.0	34	G5AM05	281	315	0.0	34
Q921C3	PF00400	457	496	2.165525	39	G5AM05	378	417	1.99585	39
Q921C3	PF00439	1167	1252	3.3426976744186048	85	G5AM05	1086	1171	3.2209302325581395	85
Q921C3	PF00439	1330	1401	2.942263888888889	71	G5AM05	1250	1320	1.241704225352113	70
Q9CQH8	PF01900	32	105	2.720675675675676	73	G5BUK9	35	108	2.098310810810811	73
Q8JZL1	PF08357	355	510	17.87432692307692	155	G5ATN0	315	470	17.382794871794868	155
Q8JZL1	PF16742	48	168	4.932851239669423	120	G5ATN0	8	128	4.8933140495867775	120
Q9CWM2	PF06031	32	67	1.1063333333333332	35	G5AWJ3	37	72	1.1121111111111108	35
O08800	PF00079	6	373	5.286375000000001	367	G5B5Z9	7	374	6.6275313351498655	367
Q8VCN9	PF07986	198	315	3.6104661016949153	117	G5BNK1	195	312	2.0073050847457634	117
Q9WTK5	PF16179	228	326	6.2967272727272725	98	G5CAH1	229	327	6.313999999999999	98
Q9WTK5	PF00531	775	847	0.15986301369863012	72	G5CAH1	722	794	0.011575342465753424	72
Q9WTK5	PF00554	39	219	2.250298342541436	180	G5CAH1	40	220	1.7487237569060776	180
Q9WTK5	PF12796	493	554	14.427258064516131	61	G5CAH1	431	492	11.372661290322581	61
Q9WTK5	PF12796	604	696	0.09563440860215054	92	G5CAH1	542	634	0.0963655913978495	92
P14131	PF00380	13	145	3.3047593984962407	132	G5BJD7	14	146	3.3297954545454544	132
O54786	PF02017	18	93	6.429486842105264	75	G5C528	19	94	5.464302631578947	75
O54786	PF09033	99	262	1.1812987804878048	163	G5C528	100	263	0.7274573170731706	163
Q69AB2	PF00085	18	86	2.620956521739132	68	G5C093	26	93	4.016323529411765	67
Q3ULJ0	PF01210	6	173	3.8435892857142835	167	G5BIW1	7	174	3.7257142857142833	167
Q3ULJ0	PF07479	194	340	6.466319727891157	146	G5BIW1	195	341	5.26734693877551	146
Q6NXH8	PF13679	145	409	0.3154641509433964	264	G5APZ8	156	422	1.0651198501872652	266
Q80Y44	PF00270	92	262	4.151526315789476	170	G5BXR5	93	263	4.080859649122805	170
Q80Y44	PF00271	299	408	14.23490909090909	109	G5BXR5	300	409	12.304454545454547	109
Q80Y44	PF13959	450	510	2.0813114754098367	60	G5BXR5	451	511	1.977655737704918	60
Q6PE01	PF00400	59	94	15.780416666666667	35	G5BF61	60	95	17.709388888888892	35
Q6PE01	PF00400	103	137	2.5202857142857145	34	G5BF61	104	138	2.5208571428571425	34
Q6PE01	PF00400	143	180	0.019894736842105264	37	G5BF61	144	181	0.023210526315789477	37
Q6PE01	PF00400	196	221	16.28038461538462	25	G5BF61	197	222	8.795923076923076	25
Q6PE01	PF00400	226	263	0.037578947368421066	37	G5BF61	227	264	0.0438421052631579	37
Q6PE01	PF00400	272	313	11.636833333333335	41	G5BF61	273	314	11.636261904761904	41
Q6PE01	PF00400	319	346	0.3966071428571428	27	G5BF61	320	346	0.0	26
P52912	PF00076	8	76	4.2807681159420286	68	G5C6V4	9	77	4.275159420289857	68
P52912	PF00076	107	177	4.178676056338029	70	G5C6V4	108	178	4.16181690140845	70
P52912	PF00076	215	279	0.7567076923076924	64	G5C6V4	216	280	0.7541384615384618	64
A2AG50	PF05672	431	607	0.010084745762711863	176	G5B3X4	400	570	0.010555555555555556	170
P46664	PF00709	60	452	2.939201017811706	392	G5AM35	44	436	4.167320610687022	392
Q8CBR6	PF13855	62	120	0.23735593220338985	58	G5AW83	66	124	0.6247118644067796	58
Q8CBR6	PF13855	207	265	0.057152542372881386	58	G5AW83	211	269	0.0348135593220339	58
P70279	PF04935	164	333	0.08049411764705879	169	G5B8G8	92	261	0.20317058823529416	169
Q9D7Q1	PF00704	22	360	6.64707079646018	338	G5B366	33	407	2.994666666666667	374
Q9D7Q1	PF01607	417	463	0.0	46	G5B366	464	509	3.3019999999999987	45
P27641	PF02735	252	451	3.5648249999999977	199	G5C2J9	241	440	4.862349999999998	199
P27641	PF03730	476	569	0.050382978723404255	93	G5C2J9	465	558	0.07738297872340426	93
P27641	PF03731	8	242	5.082357446808513	234	G5C2J9	8	231	6.524517857142852	223
P27641	PF08785	608	705	2.4249489795918366	97	G5C2J9	581	678	0.2584285714285714	97
Q99KP3	PF00725	191	260	1.8381428571428573	69	G5BKV7	179	248	1.6320571428571424	69
Q99KP3	PF02737	13	188	1.0916875000000008	175	G5BKV7	1	176	0.8885852272727266	175
Q9WU19	PF01070	15	360	3.588312138728325	345	G5BAS2	16	361	5.374468208092483	345
Q61026	PF08832	635	708	0.1260135135135135	73	G5BGR4	636	709	0.1260135135135135	73
Q61026	PF16279	730	815	0.014406976744186046	85	G5BGR4	731	816	0.014244186046511629	85
Q61026	PF00989	118	174	15.341280701754375	56	G5BGR4	119	175	14.814754385964903	56
Q61026	PF07469	1278	1335	0.0	57	G5BGR4	1281	1338	0.0	57
Q61026	PF08815	1070	1116	4.917680851063831	46	G5BGR4	1071	1117	4.916595744680851	46
Q61026	PF14598	267	377	1.3501981981981983	110	G5BGR4	268	378	1.3498378378378375	110
Q61026	PF16665	462	584	0.004284552845528456	122	G5BGR4	463	585	0.008552845528455285	122
Q99KE1	PF00390	88	269	4.252340659340662	181	G5BVT0	89	270	3.6821923076923064	181
Q99KE1	PF03949	279	533	10.132596078431378	254	G5BVT0	280	534	9.559674509803928	254
P39053	PF00169	519	619	9.481752475247527	100	G5ASF4	468	568	9.479861386138614	100
P39053	PF00350	53	205	6.015503267973855	152	G5ASF4	1	153	6.228934640522878	152
P39053	PF01031	215	500	1.5092972027972036	285	G5ASF4	163	449	1.4602090592334491	286
P39053	PF02212	655	743	3.2495056179775283	88	G5ASF4	604	692	3.2568089887640457	88
Q33DR2	PF00348	113	359	7.716145748987848	246	G5AUW2	70	359	7.540093103448275	289
Q6DFV1	PF12422	211	360	11.697286666666663	149	G5C8S3	212	362	5.689450331125827	150
Q60598	PF14604	494	542	2.2517346938775504	48	G5BSS7	604	652	1.4000816326530612	48
Q60598	PF02218	82	116	0.0	34	G5BSS7	194	259	3.295090909090909	65
Q60598	PF02218	119	154	0.0	35	G5BSS7	262	297	0.0	35
Q60598	PF02218	156	191	0.0	35	G5BSS7	299	334	0.0	35
Q60598	PF02218	193	227	0.0	34	G5BSS7	336	370	0.0	34
Q60598	PF02218	230	264	0.027571428571428573	34	G5BSS7	373	407	0.027428571428571427	34
Q60598	PF02218	267	302	0.0	35	G5BSS7	373	408	0.02666666666666666	35
Q60598	PF02218	304	328	0.0	24	G5BSS7	410	434	0.0	24
Q6NVD9	PF00038	109	414	0.19171568627450966	305	G5BQB4	109	414	2.29587908496732	305
Q9ESN1	PF00168	99	200	0.0	101	G5BTW4	82	183	0.0	101
Q9ESN1	PF00168	259	362	8.447846153846154	103	G5BTW4	241	345	7.3307142857142855	104
Q6PE54	PF00270	53	142	5.109355555555553	89	G5C894	34	122	5.1796516853932575	88
Q6PE54	PF00271	263	324	8.75895161290323	61	G5C894	128	188	8.850590163934429	60
Q6PE54	PF04408	497	544	1.031479166666667	47	G5C894	188	235	0.8769583333333332	47
Q6PE54	PF07717	618	697	13.849675	79	G5C894	309	388	13.868049999999993	79
Q9D187	PF01883	74	119	7.467500000000001	45	G5BDH7	12	57	7.1026739130434775	45
P97474	PF00046	111	141	0.7384516129032258	30	G5BXG9	1	45	0.5213333333333335	44
P97474	PF03826	274	291	0.0	17	G5BXG9	178	195	0.0	17
Q9DCD0	PF00393	179	468	1.1814896551724143	289	G5C530	179	468	1.585651724137931	289
Q9DCD0	PF03446	13	164	7.4527039473684225	151	G5C530	1	152	6.851184210526313	151
Q9D358	PF01451	8	153	3.661910958904109	145	G5C0X7	9	154	3.117363013698629	145
Q149C2	PF10243	81	115	4.887371428571429	34	G5BHH8	1	35	0.4657142857142858	34
Q149C2	PF17749	464	618	0.004761290322580646	154	G5BHH8	402	556	0.1349290322580645	154
Q80TG1	PF15275	815	962	0.12202702702702703	147	G5BMZ2	882	1029	0.12245270270270267	147
Q62418	PF00241	28	130	5.9563009708737855	102	G5ASR1	77	179	6.431902912621355	102
Q62418	PF14604	383	432	0.0488	49	G5ASR1	442	491	0.0488	49
Q91UZ5	PF00459	34	280	8.360574898785423	246	G5C074	1	246	5.24341869918699	245
Q63932	PF00069	71	369	3.0791204013377933	298	G5BZB5	41	338	3.1152114093959717	297
Q924T3	PF06632	0	289	4.239682758620689	289	G5AT30	1	294	3.79517747440273	293
Q811G0	PF14727	0	416	4.244261390887288	416	G5AKE4	1	417	5.542376498800962	416
Q811G0	PF14728	439	705	2.1877977528089896	266	G5AKE4	440	705	2.1979511278195467	265
Q91W97	PF00349	21	218	1.8018888888888884	197	G5B183	22	219	1.8006111111111112	197
Q91W97	PF00349	469	663	4.678794871794869	194	G5B183	470	666	4.089492385786801	196
Q91W97	PF03727	224	458	3.99512340425532	234	G5B183	225	459	5.454778723404254	234
Q91W97	PF03727	669	903	1.689417021276596	234	G5B183	672	906	3.755872340425532	234
Q9CYX7	PF07890	91	214	2.667951612903226	123	G5ATT2	90	213	2.6995322580645165	123
Q8K4K3	PF00069	74	307	7.75981623931624	233	G5AST4	75	308	7.75981623931624	233
Q8BFW4	PF00622	386	500	8.669043478260871	114	G5BN99	251	365	5.114069565217389	114
Q9CYC5	PF08202	80	345	1.9772894736842117	265	G5B831	74	338	2.1109018867924543	264
Q3UVG3	PF14647	7	311	5.418698360655737	304	G5AY91	8	267	5.2779269230769215	259
Q3UVG3	PF14648	374	819	4.4841345291479815	445	G5AY91	330	737	4.652975490196078	407
P28481	PF00093	33	87	0.0	54	G5BWD5	34	89	0.011160714285714286	55
P28481	PF01391	115	172	0.0	57	G5BWD5	118	175	0.0	57
P28481	PF01391	200	258	0.0	58	G5BWD5	202	260	0.0	58
P28481	PF01391	257	316	0.0	59	G5BWD5	259	318	0.0	59
P28481	PF01391	317	375	0.0	58	G5BWD5	319	377	0.0	58
P28481	PF01391	857	911	0.0	54	G5BWD5	859	913	0.0	54
P28481	PF01391	881	939	0.0	58	G5BWD5	883	941	0.0	58
P28481	PF01391	911	962	0.0	51	G5BWD5	913	964	0.0	51
P28481	PF01391	986	1041	0.0	55	G5BWD5	988	1043	0.0	55
P28481	PF01391	1100	1154	0.0	54	G5BWD5	1102	1155	0.0	53
P28481	PF01391	1157	1215	0.0	58	G5BWD5	823	875	0.0	52
P28481	PF01410	1251	1485	0.21203829787234046	234	G5BWD5	1253	1487	1.2417574468085109	234
Q9D534	PF13913	14	37	0.0	23	G5BL61	7	30	0.0	23
Q9D534	PF13913	118	140	0.0	22	G5BL61	111	133	0.0	22
P20293	PF00907	43	218	3.3797784090909087	175	G5BDY6	44	219	3.381642045454546	175
P10076	PF00096	245	267	1.3641304347826086	22	G5B349	337	359	0.10239130434782608	22
P10076	PF00096	273	295	0.4974782608695652	22	G5B349	365	387	0.15913043478260872	22
P10076	PF00096	301	323	0.0	22	G5B349	393	415	0.0	22
P10076	PF00096	329	351	0.0	22	G5B349	421	443	0.0	22
P10076	PF00096	357	379	0.0	22	G5B349	449	471	0.0	22
P10076	PF00096	385	407	0.1217391304347826	22	G5B349	477	499	0.12347826086956523	22
P10076	PF00096	413	435	0.9968695652173912	22	G5B349	505	527	1.1226521739130435	22
P10076	PF00096	469	491	0.0	22	G5B349	561	583	0.0	22
P10076	PF00096	497	519	0.0	22	G5B349	589	611	0.09634782608695654	22
P10076	PF00096	525	547	0.0	22	G5B349	617	639	0.0	22
P10076	PF00096	553	575	0.0	22	G5B349	645	667	0.0	22
P10076	PF00096	581	603	0.0	22	G5B349	673	695	0.0	22
P10076	PF00096	609	631	6.260695652173912	22	G5B349	701	723	0.0	22
P10076	PF00096	637	659	0.0	22	G5B349	533	555	0.0	22
P10076	PF00096	665	687	0.0	22	G5B349	701	723	0.0	22
P10076	PF00096	693	715	0.0	22	G5B349	729	751	0.0	22
P10076	PF00096	721	743	0.0	22	G5B349	757	779	0.0	22
P10076	PF00096	749	771	0.0	22	G5B349	645	667	0.0	22
P10076	PF00096	805	827	0.0	22	G5B349	729	751	0.0	22
P10076	PF01352	8	48	0.0251219512195122	40	G5B349	99	139	0.05173170731707317	40
P10076	PF13912	191	213	0.0	22	G5B349	282	303	0.0	21
Q8CFD5	PF00400	95	127	0.0	32	G5BHG7	96	128	0.0	32
Q8CFD5	PF00400	175	214	3.0928750000000003	39	G5BHG7	176	215	1.8797249999999996	39
Q8CFD5	PF00400	244	272	0.25213793103448273	28	G5BHG7	241	269	0.2669655172413793	28
Q8CFD5	PF00400	325	360	0.5580833333333333	35	G5BHG7	322	357	0.7743888888888889	35
Q571K4	PF02845	10	49	0.0	39	G5B866	11	50	0.0	39
Q8K443	PF00615	33	148	5.024137931034481	115	G5ASG8	34	149	2.305362068965517	115
P67871	PF01214	7	190	4.64866304347826	183	G5C3F2	84	309	4.566238938053097	225
Q2M3X8	PF02755	139	160	0.08199999999999999	21	G5BN51	57	78	0.10272727272727274	21
Q2M3X8	PF02755	422	444	0.0	22	G5BN51	340	362	0.0	22
Q2M3X8	PF02755	460	482	0.0	22	G5BN51	378	400	0.0	22
Q2M3X8	PF02755	498	518	0.1279047619047619	20	G5BN51	416	436	0.19804761904761906	20
Q6P542	PF00005	312	471	2.7572687500000006	159	G5C3B5	400	559	3.1462562500000004	159
