proteinID_x,Aggregation_x,clusterNumber,length_x,proteinID_y,Aggregation_y,length_y,diff_length,gene_name,Pasta_Aggregation_x,Pasta_Aggregation_y
G5BBC2,5.781493421052633,13584,152,Q9D240,5.735786585365852,164,-12,Plekhj1,0.6578947408610528,0.6097560823496956
G5ALC9,1.9956640000000008,3983,750,Q6NXL6,1.5888678237650196,749,1,Senp5,0.13333333181103862,0.13351134461435782
G5BHW6,0.019081545064377682,10994,233,Q9D198,0.018074380165289256,242,-9,Syf2,0.4291845512703864,0.4132231006925619
G5ARR9,4.327292126563645,627,1359,Q8BYI9,4.955064801178195,1358,1,Tnr,0.07358351788542375,0.07363770328340218
G5C4Y7,1.580465753424656,7316,365,A3KFX0,1.5709945205479445,365,0,Nt5c1a,0.273972605252781,0.2739725996140274
G5B0Y3,1.809565315315314,5329,444,Q5BJ29,1.828128309572302,491,-47,Fbxl7,0.2252252275568694,0.20366598504516073
G5B070,3.9806028708133963,7643,418,Q9JHU9,5.001382405745064,557,-139,Isyna1,0.23923444821119624,0.17953321368417952
G5BSS6,1.544313223140495,839,1210,B2RXQ2,1.2953396524486576,1266,-56,Ppfia1,0.08264462865364129,0.07898894102359258
G5C2T9,0.8054075471698112,9581,530,Q8R4E9,1.1515978456014362,557,-27,Cdt1,0.18867924549488668,0.17953320611185453
G5BU91,5.464095628415299,7725,366,Q9QZD9,5.824424615384614,325,41,Eif3i,0.2732240349049181,0.30769231391907725
G5BQQ7,2.085801125703565,6908,533,A2AJB1,1.6440580524344586,534,-1,Ccdc183,0.18761726314401506,0.18726591748719265
G5B6B0,1.123405051449953,1194,2138,E9QAT4,0.6901005515485793,2357,-219,Sec16a,0.046772685669375175,0.04242681456548975
G5BUT2,1.239442028985508,13641,138,Q9D9B4,0.1727467248908296,229,-91,Lrmda,0.7246376803434782,0.43668121139563343
G5C0J4,2.533424657534246,7551,365,Q99M87,2.2793645833333325,480,-115,Dnaja3,0.27397260439473975,0.2083333315017895
G5BQ10,3.935638932496076,3998,637,O70293,5.0585312500000015,576,61,Grk6,0.15698587332108943,0.17361111245205366
G5BNE2,4.2467982062780285,12892,223,Q3UG98,3.2080041493775937,241,-18,Nat9,0.4484304948713003,0.41493776175385894
G5B147,17.894153846153856,14847,65,Q30KP6,18.414061538461546,65,0,Defb41,1.5384615401281696,1.5384615461460012
G5BY53,0.38610679611650484,12404,206,P56213,0.2834292929292929,198,8,Gfer,0.4854368801864079,0.5050504913979798
G5B9F4,6.26879891304348,12126,184,Q9CPU0,4.400108695652174,184,0,Glo1,0.5434782588880436,0.5434782597907611
G5AM04,7.175884244372988,10628,311,Q9JK23,9.167484429065743,289,22,Psmg1,0.3215434042738907,0.3460207670210273
G5BSI4,5.128393103448276,8668,290,P28651,5.110474226804123,291,-1,Ca8,0.34482755758035516,0.3436426073694831
G5BAI1,4.934601423487543,1793,1124,Q8R0S2,3.5446233090530708,961,163,Iqsec1,0.08896797445242471,0.10405827224681938
G5APZ9,0.13971428571428565,12509,238,Q8R2N0,0.0026041666666666665,240,-2,Ccdc59,0.4201680720630252,0.41666665229250033
G5C2F8,0.029249291784702546,11777,353,P19973,0.021463636363636362,330,23,Lsp1,0.2832861189674222,0.30303030730939406
G5CAM1,7.588987730061348,13337,163,Q9WVL1,8.576375000000006,144,19,Ap4s1,0.6134969137482206,0.6944444502306949
G5BN27,10.39062015503876,9857,258,Q8BS03,8.691182170542639,258,0,Pi15,0.3875968945310078,0.3875968978416089
G5BFF8,0.5946588946459411,918,1158,Q9ESC8,0.5930189655172418,1160,-2,Aff4,0.08635578683300445,0.08620689741103027
G5BVA9,4.274689507494645,5560,467,P23204,4.3006217948717955,468,-1,Ppara,0.21413276166291234,0.21367521461218297
G5BWA8,5.586274084124824,3210,737,Q8C0R7,5.46695244565217,736,1,Zmynd15,0.13568521141252793,0.13586956370386813
G5B1R5,0.15948888888888899,13272,135,P63276,0.15948888888888899,135,0,Rps17,0.740740749696296,0.7407407507037033
G5CAE6,1.9158553758325412,2320,1051,Q6P9P0,3.308786384976527,1278,-227,Slf2,0.09514747951289902,0.07824725996795973
G5BP89,3.1373489361702136,2629,705,Q02111,3.306510608203676,707,-2,Prkcq,0.14184397240836882,0.1414427134249675
G5AP80,6.651852664576801,10214,319,Q6PE55,5.926928,375,-56,Pdgfrl,0.31347962723134776,0.26666667304956
G5BG01,2.128306818181819,12323,440,Q9CYU6,2.2735429769392037,477,-37,Dph7,0.2272727323399999,0.2096436059875053
G5C5Q5,1.20832751091703,13321,229,Q3U6N9,0.4289639639639642,222,7,,0.43668121757336253,0.4504504447828826
G5CAN1,3.03241689373297,8900,367,A2AMM0,2.652809392265194,362,5,Cavin4,0.27247956478321483,0.2762430868813074
G5AWN9,0.09501793721973095,11974,223,Q9CR00,0.22104504504504505,222,1,Psmd9,0.44843049259417045,0.4504504556792794
G5AXA5,6.425543209876542,4750,648,Q8BUI3,5.797584876543212,648,0,LRWD1,0.15432098552604412,0.1543209872952927
G5BII2,2.4081644736842116,5257,456,P60122,2.408285087719299,456,0,Ruvbl1,0.21929824474179824,0.21929824492027414
G5BEM0,2.999951625094484,813,1323,Q8BMB0,2.5739256329113887,1264,59,Emsy,0.07558578837922213,0.07911392399417641
G5AUC4,13.017258823529408,14643,85,Q7M742,17.688115789473684,95,-10,Scgb1c1,1.1764705971680003,1.0526315831391577
G5CB42,2.306941530524507,1399,1163,Q6NXJ0,1.2791347935973048,1187,-24,Wwc2,0.08598452177598628,0.08424599695753221
G5BEL4,4.420391167192432,9419,317,P70236,4.379847305389225,334,-17,Map2k6,0.315457415670662,0.2994012053670299
G5B2Q6,2.375583471991125,546,1803,A2AQH4,1.5156142616507582,1781,22,Bcorl1,0.055463117146959964,0.05614823100845031
G5AWG2,9.229290780141842,13479,141,Q9WUC3,6.691920863309353,139,2,Ly6h,0.7092198507738297,0.7194244549647485
G5C3T5,3.024146750524108,4934,477,Q9DBR4,2.371497368421052,760,-283,Apbb2,0.20964360442000005,0.1315789428618918
G5BFZ2,0.8224548736462096,11679,277,Q9D4K5,0.7916112852664576,319,-42,Fam166a,0.3610108452361012,0.31347962596426343
G5BQ26,4.519545698924733,7108,372,Q9QZQ8,4.521908602150535,372,0,H2afy,0.26881719957594075,0.2688171933383844
G5B1G8,7.76460726072606,10587,303,P49183,9.375038732394364,284,19,Dnase1,0.3300330058686469,0.3521126870199757
G5AVP9,6.847198795180728,12445,166,Q9DBB5,8.435077294685994,207,-41,Eif4e3,0.602409640092229,0.48309179724929485
G5C0K0,0.3403675213675213,13687,117,Q6P3B2,1.9204488636363635,176,-59,Ubald1,0.8547008557521367,0.5681818181403695
G5C3B3,4.794110260336902,5039,653,P36916,3.917039538714991,607,46,Gnl1,0.15313935711952828,0.16474465032038937
G5AM65,6.280672312223863,594,1358,Q8VD65,6.437333578792345,1358,0,Pik3r4,0.07363770367769154,0.07363770233632548
G5BDT5,1.8888796296296297,11375,216,Q9Z1L4,5.657129464285717,224,-8,Rs1,0.46296296485277777,0.4464285804896876
G5BC06,2.6390257611241235,3109,854,P35761,3.7085268691588777,856,-2,Ttk,0.11709601829281024,0.11682242602783173
G5CAZ9,4.00796925329429,3131,683,Q80Y83,3.688908579465543,711,-28,Dixdc1,0.14641288433748,0.14064697595554196
G5C8Y6,7.6013671875,13899,128,Q9JKP8,5.2373565891472875,129,-1,Chrac1,0.7812499928858595,0.7751937968453492
G5BD79,7.49596815286624,14443,157,Q14A28,8.939704761904762,105,52,Prok1,0.6369426661019107,0.9523809634610654
G5C6J8,1.7103048048048057,2898,666,Q61584,1.3367946824224533,677,-11,Fxr1,0.15015015001354365,0.14771048818961882
G5B0K1,4.877617210682489,3317,674,P42232,5.299862595419849,786,-112,Stat5b,0.14836795909826112,0.12722646395058093
G5B8M4,3.9346691588785085,4122,535,Q9QXY6,3.9331607476635533,535,0,Ehd3,0.1869158923313082,0.18691588560776823
G5C0N7,0.18576910299003324,3956,602,Q8CJ53,0.20259535655058045,603,-1,Trip10,0.1661129557684186,0.16583747596948908
G5BZT5,2.4799553571428556,11302,224,Q62225,2.4299922178988327,257,-33,Cish,0.4464285706038037,0.3891050559845643
G5AKT1,1.8864735294117645,8045,340,Q9D0F6,1.888088495575222,339,1,Rfc5,0.29411765414382357,0.29498525138631265
G5BLV4,7.182689597315439,3545,596,O54865,6.8512322580645115,620,-24,Gucy1b1,0.16778523207152182,0.16129032761146753
G5AWS9,1.4001485148514847,7236,404,Q9JJC6,1.394881773399015,406,-2,Rilpl1,0.24752474803154206,0.24630541798247113
G5BMV4,1.0396677524429965,5332,614,Q3U108,1.0742898305084747,590,24,Arid5a,0.16286645276908787,0.16949152383850852
G5ASC9,9.452896453089236,378,1748,Q6ZQH8,10.500203524729953,1759,-11,Nup188,0.057208237576079825,0.056850482961193126
G5BI24,2.8482485207100585,10379,338,P27699,1.0138487394957985,357,-19,Crem,0.29585798710748534,0.28011204995549016
G5BTQ8,4.760132142857144,10920,280,D3YVV3,6.301912621359219,309,-29,Ankrd29,0.35714286944071433,0.3236245864241747
G5B4B9,2.909649572649574,3571,702,P57110,2.793469613259669,905,-203,Adamts8,0.1424501406867413,0.11049723777625407
G5BM00,0.9876014851485144,9059,404,Q9DAZ9,0.08436246786632388,389,15,Zfyve19,0.24752475254084155,0.2570694130369667
G5B6Q0,0.02125925925925926,14799,189,Q9CQP8,2.6814020618556724,194,-5,Catsperz,0.5291005297619046,0.5154639172195875
G5C847,2.9793453237410032,6180,417,Q8BM54,2.9227483146067406,445,-28,Mylip,0.23980815490661864,0.22471909776696633
G5C891,4.948682828282824,1210,990,Q8VE18,4.900192734611503,991,-1,Smg8,0.101010099448628,0.10090817333004944
G5C152,3.1096918238993716,2202,795,Q9Z110,3.0528201257861673,795,0,Aldh18a1,0.12578616379437976,0.12578616110975513
G5AN68,1.1106396103896106,8357,308,Q9CQC8,2.806698051948052,308,0,Spg21,0.3246753190074674,0.32467532180604836
G5AKD4,1.3617678746327138,1154,1021,O88532,1.490716014897579,1074,-53,Zfr,0.09794317642963579,0.09310986531597452
G5BXH4,2.660354838709677,11218,248,Q8R3H9,1.7462331606217616,386,-138,Ttc4,0.4032258124330646,0.2590673631920725
G5BLY5,0.11141333333333334,10329,450,A3KGF9,0.10105688073394495,545,-95,Ccdc9b,0.22222222486333326,0.18348623586899082
G5BEM9,0.10396864111498258,10325,287,Q91Z38,0.09548972602739728,292,-5,Ttc1,0.3484320557376306,0.3424657534240755
G5AJM0,5.550633633633638,3958,666,P22437,6.460787375415285,602,64,Ptgs1,0.15015014850310515,0.16611295557331943
G5C4U0,1.8151607142857142,10604,280,Q9R020,0.0016969696969696972,330,-50,Zranb2,0.3571428282711786,0.30303029893636363
G5AX57,4.761805263157897,11455,380,Q0P557,3.6203798882681593,537,-157,Spata18,0.2631578984409946,0.18621973703519354
G5BRV0,0.9598345864661655,10364,266,Q9D1J1,0.6842030075187969,266,0,Necap2,0.3759398493857895,0.37593986065537577
G5AUM4,0.15008088235294115,14076,136,Q9DA42,0.12448529411764706,136,0,,0.7352941300220587,0.7352941016551471
G5BYT9,6.184348672566372,7998,565,O70394,6.20617014446228,623,-58,Il27ra,0.1769911528398849,0.160513643412329
G5AXS2,5.624497674418605,10967,215,Q91V41,5.624497674418605,215,0,Rab14,0.46511627015544216,0.4651162815474418
G5B8S5,3.7180131868131885,6112,455,Q60644,3.9511591928251133,446,9,Nr1h2,0.21978021112479934,0.224215257709192
G5B1W9,3.0614101941747602,1114,1236,Q8CIH5,3.862385770750986,1265,-29,Plcg2,0.08090614909462933,0.07905138456922366
G5CBJ4,6.380225766871163,2022,815,Q6ZQ18,6.39095838433293,817,-2,Efr3b,0.12269938471375764,0.12239901951696557
G5B3M4,2.9028228228228246,3909,666,Q8R1X6,2.539751117734726,671,-5,Spart,0.15015015082673425,0.149031298209769
G5ASL6,1.4989120521172632,6153,614,Q64355,1.7116696428571427,560,54,Efs,0.16286645131628708,0.1785714300092388
G5ALS4,0.6124545454545456,5106,517,Q9R0H5,0.6279351145038172,524,-7,Krt71,0.19342359576266935,0.19083968909351146
G5ASA0,0.0,14367,88,Q8BT51,0.0,87,1,COA4,1.136363655284091,1.1494253075919543
G5AWA9,8.368323671497588,11366,207,P61028,8.368323671497588,207,0,Rab8b,0.48309177870676295,0.48309178671705305
G5B786,1.9752582813250141,185,2083,P49025,1.918154257907543,2055,28,Cit,0.04800768075226407,0.04866179952886236
G5B1B2,0.4109285714285713,10083,252,Q9CR50,0.09411877394636016,261,-9,Rchy1,0.3968253945210316,0.38314176240628334
G5AJY7,0.03364556962025316,14361,79,Q8BHL7,0.033225,80,-1,Cdc42se1,1.265822785640506,1.2500000117325003
G5C187,4.721686131386858,6523,411,Q8K2Q7,5.238226277372265,411,0,Brox,0.24330900548430662,0.24330901002044014
G5BS64,2.0754300291545182,5999,686,Q4VA55,2.6179471365638767,681,5,Pwwp3b,0.1457725967653193,0.14684287656185482
G5BJC6,3.2234821292775657,1202,1315,Q69Z28,3.927759410801964,1222,93,Adamts16,0.07604562792681038,0.08183306207716554
G5ANB1,3.684241970021409,1705,934,P43247,3.8768288770053467,935,-1,Msh2,0.10706638343433729,0.10695187148244091
G5BGB4,0.4394152542372887,3573,590,Q5U4C9,0.4329365609348917,599,-9,Dyrk2,0.1694915274636273,0.16694491117224877
G5BKZ8,1.7509920917358648,100,2529,P26039,1.7528248720975996,2541,-12,Tln1,0.0395413206071281,0.03935458615245584
G5AKJ7,0.5369318885448922,9366,323,Q9QYI5,0.5363395061728392,324,-1,Dnajb2,0.309597516744582,0.30864198555268524
G5AJZ4,0.23615217391304352,11583,230,Q8K136,0.21949344978165947,229,1,Scnm1,0.43478260733434815,0.4366812188104802
G5C647,1.2449176954732508,12298,243,Q9D1X0,1.2112227272727272,220,23,Nol3,0.4115226449097532,0.45454547167798615
G5B754,4.13161443298969,4865,485,Q8VEJ4,4.041962886597937,485,0,Nle1,0.2061855664476291,0.2061855715843919
G5BND3,0.13601941747572815,12164,206,Q8R035,0.06766019417475727,206,0,Mrpl58,0.48543689090922326,0.4854368929951454
G5C7V7,2.585818853974121,5675,541,Q91XD4,4.91033271719039,541,0,Ftcd,0.1848428876687801,0.1848428848149353
G5ATN1,0.9060702702702701,12936,185,Q61658,0.9034864864864866,185,0,Hesx1,0.5405405324972972,0.54054054420746
G5BU98,0.02215366972477064,5615,436,Q60749,0.025300225733634312,443,-7,Khdrbs1,0.22935780969740135,0.2257336172145938
G5AQS2,2.4432635658914736,2638,774,P06537,2.3296615581098354,783,-9,Nr3c1,0.12919896760401817,0.12771391785259137
G5AN00,1.965402569593149,1505,934,Q9Z1T2,3.0193011422637586,963,-29,Thbs4,0.10706638158082225,0.1038421586658801
G5CB06,2.9457545454545473,1834,880,Q8CFH6,2.7315241675617608,931,-51,Sik2,0.11363635660330099,0.10741138335464963
G5AM46,2.1935800000000003,6781,450,O35942,2.0617155756207675,443,7,Nek2,0.22222222755355564,0.22573363079344463
G5BPQ3,12.702488680718181,1337,1281,Q9D4I2,11.449816246056798,1268,13,Mei1,0.07806401211226618,0.07886435352741211
G5ALV3,1.9810717761557184,2852,822,Q3V1V3,1.4521289940828397,845,-23,Esf1,0.12165449924191006,0.11834319742969253
G5CAG4,10.510911465892598,2751,689,Q6PD19,10.499030478955003,689,0,Armh3,0.1451378836430436,0.1451378841363831
G5AUD4,2.0821394472361803,2100,796,O54916,2.079152201257862,795,1,Reps1,0.1256281411931138,0.12578616631869843
G5BVH7,6.530629032258066,11560,248,Q5SYL1,5.382046762589928,278,-30,Rskr,0.4032258027278227,0.3597122250329095
G5BMQ9,4.022183615819209,8259,354,P11725,4.156477401129944,354,0,Otc,0.28248587663169494,0.28248587916566376
G5C023,0.44056786271450865,4244,641,Q9EST8,1.093537087912087,728,-87,Nfkbiz,0.1560062447081747,0.1373626373800302
G5CAI4,1.9664999999999995,14030,106,Q9CRC6,1.9812000000000007,105,1,Borcs7,0.9433962201415097,0.9523809414114283
G5C1P8,5.466346617238183,1362,1079,Q7TMC8,4.855882568807343,1090,-11,Fuk,0.09267840714549032,0.09174312205185756
G5B9V4,0.7274111374407585,3096,844,Q8C1D8,0.8038642297650135,766,78,Iws1,0.1184834115500947,0.13054830243126633
G5B1I5,0.6623636363636366,7950,451,E9QAW0,0.11968803418803414,468,-17,Zfp213,0.22172949116649657,0.21367521138813292
G5BYK9,1.2492900000000005,4613,500,Q8BKK5,2.1512239999999982,500,0,Znf689,0.19999999406217997,0.20000000150102026
G5BHQ2,1.0979553990610331,6835,426,P31362,0.2853062645011601,431,-5,Pou2f3,0.23474178186687777,0.23201856265100235
G5BJE2,3.1650302593659934,2716,694,Q80XS6,2.9409024745269305,687,7,Samd4b,0.14409222352644094,0.14556040802320674
G5AKQ9,1.1277392923649905,12609,537,Q9WVB3,2.114480206540448,581,-44,Tle6,0.18621974167417144,0.1721170431503474
G5B7W9,3.025244274809158,9270,264,Q2MHE5,2.451679758308158,331,-67,Dok6,0.37878787135340924,0.30211480548627806
G5C6Z2,2.182528428093646,14254,299,Q9DB24,0.0,200,99,Tceal6,0.3344481567150502,0.49999999748500024
G5BBR7,4.8298102409638535,8895,332,D3YVJ1,6.019591591591591,333,-1,Gm5901,0.3012048149911503,0.30030029939901864
G5BUM1,5.859533275713053,4070,1157,Q4LFA9,6.358465384615382,780,377,Sema3g,0.08643042388625845,0.12820513013565296
G5C9T2,4.931150442477879,12571,226,Q9D593,0.9254380530973453,226,0,Atp6v1e2,0.4424778790973448,0.44247787895464613
G5BF32,7.437068607068605,4930,481,Q8C1Y8,8.13516041666667,480,1,Ccz1,0.2079002083400001,0.20833332547177072
G5BN91,4.252705882352944,13238,136,P61358,4.252705882352944,136,0,Rpl27,0.7352941731580876,0.7352941101502941
G5BJZ1,12.85372294372295,13988,231,A0A286YCZ6,12.922243697478995,238,-7,Armh2,0.4329004429558006,0.4201680631463741
G5C169,2.6076241134751776,9301,282,Q9D7A8,2.5967021276595754,282,0,Armc1,0.3546099332161419,0.3546099339232266
G5BGQ1,0.7423567010309281,3094,970,Q3UW53,1.2463704103671704,926,44,Fam129a,0.10309278502908255,0.10799135719773319
G5AWR7,1.1103989408649606,2112,1133,Q9JKY5,1.0828970037453198,1068,65,Hip1r,0.0882612544976902,0.09363295882640825
G5BBF9,5.270809399477809,6836,383,Q3TZI6,5.3661556728232185,379,4,Ccnj,0.26109660807571805,0.26385224041654376
G5C8E3,0.0032854938271604938,3365,648,A2ACT7,0.9930735294117646,680,-32,Col9a3,0.15432098511998463,0.1470588260734647
G5C5T4,2.0209411764705907,3204,680,P97452,1.7021598360655723,732,-52,Bop1,0.147058820250897,0.13661202406199174
G5BKA9,0.5981460541813894,1944,849,Q8K4G5,1.297358885017424,861,-12,Ablim1,0.11778563058527333,0.11614401984630307
G5BT93,3.729657303370787,12434,178,O35486,1.7739662921348316,178,0,Crygs,0.5617977567134832,0.5617977494595506
G5AQW3,6.899534743202417,3392,662,Q9R0H0,3.437573373676245,661,1,Acox1,0.15105740305891097,0.15128593163135012
G5AUK7,5.396621776504295,8570,349,Q9ERF3,3.8436426229508203,305,44,Wdr61,0.286532948406275,0.3278688486390165
G5C534,1.2898631578947368,12356,190,Q8K3C3,1.7023263157894737,190,0,Lzic,0.5263157773684214,0.5263157784894736
G5BCM3,1.5003417721518963,6848,553,Q99N48,1.7120032948929167,607,-54,Sytl3,0.18083183030628566,0.16474465279705136
G5BF55,0.6077761627906976,7009,688,Q6PCQ0,1.3484614395886894,778,-90,Iqce,0.1453488386818604,0.1285347066873653
G5C3D4,1.6597309941520475,11484,342,Q99KJ5,1.9348288973384034,263,79,Tcf19,0.29239765226646186,0.3802281439228134
G5B334,5.866501400560225,9559,357,P00536,4.5167743589743585,390,-33,Mos,0.2801120477041736,0.2564102561305897
G5BRA6,1.0982616707616712,2000,814,Q5SSM3,1.103292383292383,814,0,Arhgap44,0.12285012298804661,0.12285012123380669
G5BAP3,2.058428251121076,9434,446,Q8K1J5,2.870310267857143,448,-2,Sde2,0.2242152429818611,0.22321428488006217
G5BJZ3,3.306127610208819,5676,431,Q61419,1.866937608318891,577,-146,Cmah,0.23201855785538275,0.1733102211286361
G5C5L9,0.23171732817037738,2001,1033,Q66JY2,0.6438132875143184,873,160,Ino80d,0.09680542305707165,0.11454753722603678
G5BQA9,3.5837280575539547,4036,695,Q921I1,3.056271162123384,697,-2,Tf,0.14388489031879725,0.1434720226200804
G5C1E2,1.682994082840237,9780,338,B1AX39,1.467685767097968,541,-203,Zcchc7,0.29585798223733734,0.18484288392512188
G5B7P8,8.383263565891477,6398,516,P55065,8.428709939148074,493,23,Pltp,0.19379845392336642,0.2028397594218608
G5BK69,8.884964285714283,10858,308,A2A6H3,6.303328159645239,451,-143,Fbxo47,0.324675317356474,0.22172948869416678
G5AR47,4.4484184971098255,2479,867,O70566,3.5515938069216766,1098,-231,Diaph2,0.11534025406221085,0.09107468049349719
G5AYI4,0.2894125874125874,10262,286,Q922Y1,1.7372962962962966,297,-11,Ubxn1,0.34965035249580423,0.3367003246408316
G5ALU6,1.7288008565310495,6321,467,Q91VZ6,1.7471659090909093,440,27,Smap1,0.21413275815241112,0.22727273147695848
G5C4M7,1.1658204225352113,9129,284,P70321,1.1572692307692307,286,-2,Hoxb13,0.3521126783568662,0.3496503509387064
G5AQK6,4.873839171974521,3265,628,Q60967,4.42395512820513,624,4,Papss1,0.15923566706929945,0.16025640982910402
G5B5S7,5.3636456211812655,6249,491,Q9Z2L6,5.259663201663198,481,10,Minpp1,0.2036659886220061,0.20790020823396058
G5BCV0,8.562064748201442,7251,417,P97298,8.131309352517984,417,0,Serpinf1,0.23980815879316061,0.23980815634177938
G5C3V9,0.14884347826086963,7558,345,Q60980,0.1491860465116279,344,1,Klf3,0.28985507379304354,0.2906976731566568
G5AVR8,6.69262835249042,11927,261,Q9DAA4,9.03589873417721,237,24,Prss37,0.38314176317916043,0.42194092380823134
G5BUX2,4.348007987220447,670,1252,Q6PAL8,4.092803418803419,1287,-35,Dennd5a,0.07987220172230489,0.07770007782084216
G5AU93,0.9074555256064692,7562,371,Q3UGP9,0.7701038251366116,366,5,Lrrc58,0.2695417796318328,0.27322405466980887
G5C9G3,1.031342105263158,8041,342,Q8C5H8,2.2832676991150445,452,-110,Nadk2,0.29239764775994154,0.22123894854836296
G5B878,15.528121031746036,4821,504,Q8CHY3,13.580677130044842,669,-165,Dym,0.198412697490104,0.14947683026476186
G5BAK6,1.5906060606060601,13784,132,P04117,1.8575151515151513,132,0,Fabp4,0.7575757630454543,0.7575757589393939
G5BY31,0.26028104575163397,9601,306,Q9D0Q7,0.6258039215686272,306,0,Mrpl45,0.3267973833413398,0.32679738239372536
G5BFG7,4.10495335029686,848,1179,Q62018,4.129223358908784,1173,6,Ctr9,0.08481764184522937,0.08525149123301533
G5BIK4,1.6239460043196545,5540,463,P52792,1.73001505376344,465,-2,Gck,0.21598271610792658,0.21505375786878939
G5BHN4,4.409869945355193,1510,915,Q91W86,3.598029755579171,941,-26,Vps11,0.10928961769966758,0.10626992472062395
G5AQ65,0.05896846388606308,1791,983,Q8CH25,0.11314742967992233,1031,-48,Sltm,0.10172939864928779,0.09699321133571293
